p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22
0.89187175,0.54737014,0.24102163,0.437593,0.438206,0.004144862,-0.19227293,-0.108287305,0.12103506,0.4866089,0.054248214,-0.2957287,0.8294145,0.4842794,-0.5232374,0.72060966,0.37965596,0.1415033,0.28044343,0.26316303,0.57225037,-0.10314999,-0.06560448
-0.043838892,0.42341572,-0.1125561,0.4942447,-0.38188833,0.87081033,0.14734289,1.291823,0.41633657,0.61773336,0.9539622,-0.6567488,1.0200852,0.05033885,-1.4309276,0.21393679,0.19849513,0.572276,-0.5863184,-0.29873812,-0.3522405,-0.29984486,-0.042987544
0.5562454,0.8835848,0.15018962,0.6351769,-0.33142236,-0.33208528,0.24353406,0.12935324,1.0031214,0.42860246,-0.56411546,1.1208053,1.2820549,0.74231946,-1.4156184,0.9121439,0.43162936,-0.6131835,-1.2178915,1.5721518,-0.10216244,-0.19898203,-0.112062775
1.3313609,-0.0384027,-0.80017334,0.43750712,-0.037635773,0.32916352,0.16953868,0.361603,-2.0564327,0.30633217,-0.64868027,0.7219626,0.007920422,0.49653295,-1.6265603,0.08041082,0.09543032,-0.3168218,-0.42497164,-0.18620004,-0.3318059,-0.21515298,-1.4267275
0.18816239,1.309822,0.3827765,0.7759253,-1.2439545,-1.0247933,0.014785327,1.439578,0.5443702,1.3714156,-0.37473223,-1.6191983,0.08068457,0.47814563,-2.4467154,-0.68649685,-0.8199635,-0.58990526,-0.3909816,0.7273624,-0.013914289,0.9102402,-0.83016527
0.80486643,0.6660423,0.2024577,-0.4327859,-0.70241535,-1.7732544,0.19370288,0.7669154,0.7360087,0.3400383,-0.5151183,0.275284,2.3697832,-1.0610068,-1.1062026,1.2787999,0.12045051,-0.801651,0.27105945,0.77479285,0.5141455,-0.27052072,0.052226964
0.047787264,-0.25700626,0.23660797,-0.0022100918,0.9189103,0.08600155,-0.2520266,0.47619942,0.33205068,0.65682423,-0.32988244,1.0366834,1.9292239,0.4854363,-1.3716042,1.0345675,0.14180934,-0.12749447,-2.1079788,-0.2576142,1.0718873,-0.0103885615,0.13756746
-0.055419505,0.25650436,1.0696189,2.0592718,-0.45937464,-0.18367499,0.90997446,0.24031676,-0.27299696,1.2697605,-0.64539105,0.23552395,2.8436143,0.44826743,-1.8491709,0.20064521,-0.8902694,-0.12220278,-1.3286674,-0.5277079,0.41864783,0.53219616,0.33591962
0.3930213,-0.32102692,0.72729796,0.58134735,0.03501814,-0.21280286,0.34693074,0.34890336,0.8048069,1.1914076,-0.6529286,0.9908721,2.5849307,0.775336,-0.895037,0.4263663,-0.6389958,0.5890417,-1.9101775,0.05315458,1.0374261,0.794592,-0.3758256
-0.1909333,0.82269615,0.83068097,-0.22929284,-0.32907775,0.10371736,0.006781719,0.9757337,-0.14905022,0.9179506,1.6495302,-1.3670002,0.68442816,-0.33702356,-1.599788,1.2597288,0.57555276,0.29411107,-0.10127493,0.58782566,1.694671,0.20310903,-1.4468449
0.77614874,0.9066959,-0.55850244,0.19751053,0.13486405,0.3597291,0.11010375,-0.9385924,-0.76331437,0.5946183,-0.39871752,-0.00489012,0.6780652,0.535592,-0.9509167,0.69292384,0.99524426,-0.30782214,-0.06362248,0.10365908,0.27655855,0.57772464,0.6135139
0.17559049,0.4077729,0.4004187,0.21796578,-0.32936785,-0.010069739,-0.05035,-0.04307509,-0.2996999,0.1440866,0.39547172,-0.019124031,0.83404624,0.16023932,-1.0276709,-0.30813345,0.3243794,-0.31479922,-0.36060545,0.3526816,0.19233823,-0.029650023,0.048977233
0.14559576,0.3555493,0.4068639,0.34320208,-0.43637988,-0.07696331,0.07438033,-0.21763106,-0.1688046,0.24628033,0.4151825,0.058778305,0.7499567,0.26471317,-1.0544702,-0.2573903,0.4054615,-0.2878503,-0.50417256,0.5171607,0.28416914,-0.20521802,-0.017133607
0.15410934,0.27577585,0.452054,0.32411507,-0.344982,-0.019082423,-0.028075134,-0.18574476,-0.26355523,0.2994066,0.4264018,0.026629202,0.8264032,0.25972626,-0.95922077,-0.31279832,0.37471727,-0.34499347,-0.4479963,0.31836107,0.32772782,-0.12646846,0.1029457
-1.0643324,0.87912226,-0.2225557,-0.015838966,-0.4671463,-0.139049,0.4542735,0.9666543,-0.16705781,0.53715384,-0.1528353,-0.51100224,1.0597751,0.8002944,-1.0632105,0.28844273,-0.67379797,-0.16976218,0.107527666,-0.07845025,-0.47277313,0.20840709,-1.0755851
-1.2595066,1.0130316,-0.25625587,0.009852518,-0.402896,-0.13378386,0.4888937,0.9858068,-0.24975888,0.37568465,-0.009239488,-0.4602685,1.1274318,0.8006876,-1.2066981,0.38545585,-0.60944235,-0.17703989,0.1451249,0.08401346,-0.43021312,0.22089931,-1.0774827
-0.11592521,0.062444206,0.061969664,-0.8258836,-0.83973783,0.7107032,0.44110644,0.6905797,-0.12851301,0.060975738,-0.036672596,-0.39592394,1.2754942,1.1378497,-0.73807895,0.7618551,-0.79348344,0.1350852,0.090813644,-0.18484482,-0.6341738,-0.18786594,-0.8984232
-0.1777852,0.19996911,0.004617531,-0.7347783,-0.72126836,0.67892194,0.5539424,0.70030946,-0.038189843,0.055737182,-0.100674145,-0.46448445,1.2310436,1.1398686,-0.7044483,0.7556636,-0.75289977,0.0818429,0.07836388,-0.12902673,-0.66541356,-0.21344805,-0.7975061
0.13452877,-0.14494047,0.16571005,0.744134,1.671112,0.3150149,0.68000734,1.6811033,-0.165829,-0.34340385,1.9518708,-0.52809066,-0.10257852,2.129695,-1.1327728,1.5293835,0.18579441,-1.1649189,-0.25921783,1.0979712,-1.6183044,-0.26508468,1.307173
0.50138986,0.89299273,-0.266752,0.23872468,-0.04439895,0.3825048,-0.012356921,0.74526334,0.2323984,0.25407204,0.1587826,-0.41812924,0.16584074,0.90944767,-0.46713656,0.82473755,-0.13961805,0.45643938,-0.12738371,0.4576598,0.6356448,0.0066987304,-0.040631086
0.754562,-0.014978037,-0.5132749,-0.049969323,0.09839754,0.85925454,0.66112757,0.10523884,-0.11972253,0.14403886,1.242086,0.30764693,0.46106127,0.5759766,-1.406333,0.254633,-0.13916059,-0.9745742,0.16965178,0.7584397,0.06205913,1.1035428,-0.10359585
0.5918857,0.34950873,0.65639603,-0.3817829,-0.34146422,-0.44165385,0.23617508,0.45550007,-0.007130531,0.23994109,0.32301337,0.4818844,-0.2636577,0.5363017,-1.6056576,1.0976572,1.0014096,-0.20852451,-0.16640739,0.46582678,0.7444778,0.6833365,0.07042845
-0.09616527,0.5453803,0.13879125,-0.1615146,-0.8238168,0.5729949,0.35916784,-0.1069886,-0.891308,0.23917659,0.86849976,-0.25565803,1.3645719,0.56783843,-1.2420266,1.266054,0.5535391,0.7094395,-0.19816256,1.3367815,0.7739424,0.9303117,-1.1090691
0.15533102,1.1089882,-0.054747574,0.7520549,-0.8228036,-0.44863614,0.30726266,0.6118795,-0.015570784,1.1027372,0.4536208,-0.97588444,0.35724255,0.6470596,-2.0581937,-0.5433454,-0.61033756,-0.34132102,-0.17503963,0.7050502,0.26791066,0.6410886,-0.8494048
0.6681193,0.47938773,-0.2727777,-0.2410906,-0.32777527,-0.20312949,0.48981258,1.0654267,-0.5167317,0.3863807,-0.53236026,-0.042670768,0.7877967,0.38413933,-0.05615086,0.5332975,0.74954534,-1.0413419,-0.006675636,0.7944465,-0.35787123,-0.13013773,-0.6838964
0.55470026,0.11760909,-0.4988237,0.023141032,-0.289456,-0.093717605,0.77599514,0.12937266,-0.38955367,0.39211652,-0.5714968,-0.5203733,1.0521568,0.497899,-0.045009516,1.1578292,0.8928605,-0.8969938,0.24292183,0.67595613,-0.37676293,-0.3329407,-0.234016
0.4758309,-0.039403155,-0.16642697,-0.13980384,0.033830144,0.23260425,0.5306385,0.1408913,-0.6888887,-0.028886858,-0.19317408,-0.28765917,1.2295511,0.41095194,-0.38792694,0.78689396,0.6395854,-0.57897675,0.4141507,0.91538143,-0.6197411,0.05262413,-0.6078297
0.5227466,-0.041609377,0.23482546,-0.08030484,-0.050424293,0.5497726,0.60643154,0.42660803,-0.26855507,0.3729328,-0.30680695,-0.45543823,0.75842255,0.34781963,-0.31481782,0.968287,1.0560174,-0.4513319,0.50498855,0.7453763,-0.54585564,-0.13322891,-0.576634
0.28853604,0.10853685,0.25826472,0.11299885,0.0059749205,0.28681874,0.6871467,0.8398471,-1.2194917,1.0996195,-1.17685,-0.05948899,0.8844495,1.0563401,-0.15624863,0.62526435,0.7135303,-0.9287006,0.45162517,0.6532124,0.022251058,-0.6654101,-0.23163687
0.4727831,0.042789772,0.5171868,0.15594114,-0.1935265,0.51911914,0.072056495,1.6955421,-1.017347,1.0453014,-0.7254734,0.5517356,0.66341317,0.37287286,-0.28876534,-0.05216146,0.2622852,-0.4806606,0.36927974,0.539903,0.25834164,0.059056763,-0.8148983
0.6227862,0.18747737,0.91552025,-0.003437826,0.38077378,0.93583876,-0.07330954,1.8412517,-0.85390466,0.7639998,-0.3404331,0.4346265,0.57128793,0.23926264,-0.104071625,-0.08941534,0.34287745,-0.7116116,0.23367003,0.3240351,0.5230885,0.056767978,-0.9826445
0.7726544,0.36299825,0.55554956,0.008076933,-0.2555085,0.5865618,0.20509045,1.6189113,-0.76666147,0.87490815,-0.42547393,0.5310928,0.73730445,0.20315363,-0.09365029,-0.21575533,0.42811337,-0.39151433,0.13368748,0.4924709,0.43845445,-0.11434396,-1.0684363
0.7465354,0.26219377,0.5115156,-0.19194376,0.046478648,0.5425416,-0.023332464,1.628935,-0.6849435,0.4830383,-0.18672402,0.30131382,0.84906423,-0.10574914,-0.3507998,0.23611681,0.46519062,-0.54108185,0.3121849,0.42655963,-0.016995694,-0.015699744,-0.99915844
0.5073244,0.26239577,0.6543256,0.08931184,-0.08043845,0.6815448,0.11226771,1.5813947,-1.107709,0.9671859,-0.7076517,0.40644646,0.8761376,0.35174954,-0.19932804,-0.2784104,0.5188695,-0.53025734,0.24995726,0.29192883,0.12805195,0.010047925,-1.0275675
0.5937325,0.22162722,0.68581253,0.012028972,-0.29169992,0.695806,0.06345803,1.7445868,-0.95772827,0.94674325,-0.5794565,0.70311797,0.38025767,0.35222515,-0.24706893,-0.2267169,0.35468295,-0.6382744,0.2990541,0.49780813,0.764363,-0.08016753,-0.8692992
0.40938297,0.651588,0.5488771,-0.32082033,-0.23636465,0.1936898,1.0691229,1.7553643,0.02806551,0.36371827,-0.11958851,0.1666983,0.6725749,0.8501347,-0.23747331,-0.1575997,0.27953476,-1.6748061,0.13842261,0.66003495,0.19301362,-0.3641527,-0.10899947
0.5924792,0.06432835,0.6479692,0.1439659,-0.03602051,0.6405086,-0.024393212,1.6851513,-1.0658875,0.72551644,-0.70271456,0.5850756,0.7874995,0.30535126,-0.25661346,-0.3483679,0.2646704,-0.76345843,0.4234901,0.27504644,0.6754933,-0.06683116,-1.077266
0.5252773,0.21306756,0.6473461,0.02394462,-0.26181617,0.901046,0.20424628,1.449865,-0.8647401,0.8310336,-0.65399843,0.4672657,0.8284609,0.34204206,-0.18149316,-0.26486447,0.34031507,-0.82497066,0.06444766,0.4067675,0.42635775,0.025343863,-0.73311913
0.74380296,0.09253591,0.8400993,0.09339518,-0.20769997,0.4728247,0.22834225,1.6254597,-0.7830032,0.72974914,-0.59495634,0.5453401,0.82129055,0.14776309,-0.22685558,-0.107610874,0.31866157,-0.82444704,0.31494626,0.44046205,0.463073,-0.2266019,-1.1051893
0.4173212,0.21114138,0.42928082,0.21315233,0.056145962,0.5392983,0.77800477,1.2357062,-1.1568937,0.8285567,-1.222593,-0.31835413,0.97789663,1.0279632,-0.27406082,0.5791031,0.91433245,-0.73656785,0.6677155,0.7971131,0.107581384,-0.5089395,-0.455236
0.1645082,-0.040220313,0.770712,0.10822767,0.82491976,0.3115917,0.64660734,-0.27132463,-0.07318717,-0.11865054,0.32092184,-1.115976,1.0038383,0.49414313,-0.20146823,1.2141386,0.29844552,-0.5576885,0.99613166,1.1551476,-0.23549454,-0.6740537,-0.61800814
0.28576624,-0.16579132,0.4272344,0.051144402,0.7936611,0.06561017,0.74486244,-0.29458332,-0.45056623,-0.043530304,0.40830544,-0.83245623,1.5556278,0.6008116,-0.17876747,0.9191959,0.31274816,-0.5382985,0.9238507,1.1133895,-0.56375223,-0.51592773,-0.7056396
0.40139085,0.11943224,-0.17584988,0.03786435,0.021076076,-0.25677744,0.71117,-0.33496687,-0.42152613,0.44423118,-0.50005,-0.6786046,1.2141283,0.69306713,0.034223225,1.2330317,0.47209743,-0.8094665,0.5272477,0.8351792,-0.47354594,-0.75387174,-0.25628686
0.43536854,0.71641254,-0.26163605,-0.20027122,-0.54612494,-0.30869475,1.1186417,1.4712672,-0.07871809,0.36967143,-0.18944949,-0.17613511,0.79302025,1.0586474,0.088814914,0.11898767,0.45187372,-1.8038461,-0.017472507,1.2032585,-0.062040143,-0.32108837,-0.18834305
0.274144,2.4337945,-1.3481519,0.40345186,-0.91796046,-0.299303,-1.3263344,0.49990356,-1.3885549,-0.67038524,-0.05993365,1.4667282,3.8819296,1.6133177,-1.0090106,0.86720985,-0.22223705,0.7643395,-2.0720513,0.6905714,0.13962229,-0.4603467,1.2947577
0.41737562,0.72621775,1.1198822,0.29718858,0.7573063,0.0396098,0.17766224,0.5126534,-1.9394614,0.2174394,-0.39662448,0.052514948,1.6155207,0.5243173,-1.0088404,0.55175287,0.16283728,-0.6835651,-1.2452285,-0.5129531,0.969979,0.48621815,0.20412548
0.4958529,0.65049213,0.10334524,-0.7637329,0.013347627,1.2449396,1.6663758,1.5717808,-0.7846785,0.8912016,-1.0639242,0.82957685,-0.5973445,1.1688579,-1.3439118,1.4306097,-0.98694813,-0.18528028,-1.2780788,-1.3233368,0.6989904,0.25749665,-0.40092734
0.51279575,0.2809656,-0.109143086,0.64714235,-0.45676398,0.04004466,0.73145723,1.0670371,-1.1207231,2.1207364,0.35640433,0.5867698,1.5637202,0.05768337,-0.6825124,1.3180467,0.32802713,-0.6821111,0.64983773,-0.5336337,2.3292198,-0.23864438,-0.6334915
0.37137747,0.28660935,0.03469937,0.722908,-0.42796713,0.03465205,0.54354686,1.2267423,-1.1550293,1.9601566,-0.041390847,0.24059373,1.2665354,0.21535426,-0.58378345,1.3025359,0.542042,-0.84255487,0.4994041,-0.17980354,2.0047286,0.0048095263,-0.6075108
0.4754027,0.32092148,-0.11963911,0.809943,-0.2725555,0.007738272,0.614361,1.022022,-1.2524058,1.9620186,-0.06340752,0.21915373,1.1869713,0.053659815,-0.7277256,1.3353713,0.61543536,-0.91018546,0.5519772,-0.25223345,2.007519,-0.17411463,-0.5979575
-0.18200137,0.11938333,-0.12361218,1.9572504,0.5622493,0.3922739,0.5942649,-0.043786,-0.45425743,1.3532697,-0.35145417,-0.198596,0.79279643,1.4507637,-0.9902107,0.45899323,-0.77328974,-0.086456396,-0.15888704,0.53533804,0.38408005,0.08403376,0.44419035
0.45078447,0.027970733,0.012045314,1.1571664,-0.23900142,0.49764547,1.1051321,-0.21907394,-0.32700625,1.096135,-0.23504287,-0.5651175,0.54433787,0.40037164,-0.57087487,0.6159848,-0.25949535,-0.27581385,-0.62720746,0.386059,0.3034687,0.322407,0.25159934
-0.117980376,-0.11070274,-0.49661863,2.0352721,0.41813582,0.38183954,0.47615537,0.010520645,-0.33089206,1.5222377,-0.2202654,0.36373204,0.8498207,1.3082476,-0.8584652,0.44117308,-0.56313497,0.2097138,-0.10319724,0.7688203,0.25392863,0.34143478,0.21372989
0.326334,-0.21299133,-0.28659,1.2784317,-0.4176023,0.6823758,1.048107,-0.19990817,-0.07507733,0.9977707,-0.14954996,0.1720951,0.7803271,0.5638156,-0.6196812,0.3259636,-0.065577686,-0.04066857,-0.50010866,0.75791395,0.39124846,0.6246341,-0.12077099
0.33032864,-0.16953592,-0.19052543,1.340703,-0.36302686,0.5762198,0.95388436,-0.28917658,-0.17448941,1.0872873,-0.25737372,0.13636845,0.6312226,0.44357845,-0.49499536,0.32464498,-0.06014694,-0.09925255,-0.3998807,0.59223807,0.4904053,0.73242813,-0.05902936
-0.34757465,1.0209547,0.44280672,-0.31387618,1.0532432,-1.3966782,1.2220156,-0.8629572,-0.4387824,0.34991843,0.7277421,0.4037949,3.221513,2.0617282,-0.6365168,1.9857643,0.024493614,-0.25814986,-2.169689,0.144369,-1.9445049,0.22704162,1.4819038
1.1580486,-0.14761397,-0.14119501,0.08960722,-0.10854471,-0.3727493,1.1923274,0.41366416,0.8000352,0.9435173,0.5139837,-0.68631345,1.9160014,-1.2341323,-1.2018445,0.70943433,-0.42369175,0.10942255,0.40930676,0.3183587,0.5308813,0.3644127,-0.22424917
1.9286222,1.7940012,-0.46462402,-0.118551895,-1.5694929,-1.8069091,-0.7572188,0.45888937,-0.027700339,0.9511131,0.680549,-0.97453326,1.1985404,-1.9148189,-1.408435,0.5496716,0.99762195,0.06416422,2.2053194,0.63566583,0.69121146,-0.728762,0.58205324
1.2033433,0.32817355,1.2180309,-0.58134204,-0.38379118,-2.5636704,0.4319269,-0.74551725,0.8424762,2.6847227,-2.4765291,-0.96300834,3.2862704,-0.15659942,-0.47905213,0.17718023,-0.7286263,-0.54064083,0.75905883,-0.645845,1.2448982,2.0573792,-0.6639254
0.7732772,0.056380507,0.5295313,0.49244222,-0.42470503,0.2251777,-0.82836527,-0.028639598,-1.2296146,-0.3018244,1.0907556,-1.767687,0.928952,1.37068,-1.3669674,0.68168044,-0.2865373,-0.15860647,-0.39078245,1.3983407,-0.51209366,-0.34770334,0.5792881
1.0766369,0.14832982,0.57204056,0.64465445,-0.11519612,0.38822237,-0.9380678,-0.045976765,-1.2630239,-0.2854187,1.2253376,-1.7107384,1.20881,1.322563,-1.3659428,0.7899442,-0.4504457,-0.074575014,-0.29015917,1.4427758,-0.75769585,-0.36069548,0.67699796
0.349287,-0.09265764,-0.0035988286,0.41572434,-0.124157295,-0.046931773,0.43279153,0.27778652,-0.57978743,0.6338914,1.5522557,-1.739257,0.26430652,0.9216947,-1.236352,1.3573719,-0.42589176,-0.022463908,0.22579683,0.03816551,-0.054976016,-0.4569996,-0.12480561
0.4675432,-0.14076324,0.122176155,0.43449956,-0.075612016,0.06271567,0.40283573,0.15685464,-0.56643236,0.40551066,1.4870689,-1.641024,0.5014838,1.1714569,-1.00274,1.3770442,-0.42219535,0.14897953,0.4155276,-0.19535907,-0.16791914,-0.5093702,-0.06982813
0.5540144,-0.105750926,-0.2808992,0.24707812,-0.42670876,-0.38210648,-0.031388514,0.8664251,-0.09763663,0.8893815,1.3609571,-1.7917159,-0.13034835,1.0122813,-1.4409535,0.89873743,-0.08744338,-0.12522303,0.40014124,-0.016040625,0.033585172,-0.45659775,-0.12268758
0.4321025,-0.100740425,-0.21994945,0.25672212,-0.5141469,-0.21536455,0.04530264,0.73638594,-0.29437852,0.5140647,1.5670911,-1.8524439,0.09726784,1.1435415,-1.4502703,0.8642749,-0.06400874,-0.044088542,0.45073757,0.03909805,0.08573327,-0.67329913,-0.12186009
0.21555042,1.4506053,0.823352,2.023323,0.7226535,0.025810478,-1.1668903,0.6424946,-0.06980214,0.2611223,0.90927625,0.9332864,1.0973183,-0.73861206,-1.9548349,2.14987,0.43931895,-0.840188,-1.6683913,0.4129774,2.8896232,-0.07299541,0.47119057
0.69464713,0.20586175,-0.61211586,-1.4473907,-0.75153756,-0.51033777,0.045008883,-0.6527575,0.89061785,1.9040521,0.53206307,-1.034716,2.8229887,-1.1952242,-0.952705,1.3993217,-0.58369553,-0.6579939,1.2085699,-0.026221307,0.77968025,0.0054136175,0.2435994
0.8960019,2.5324535,0.044619493,-0.656233,-0.6403505,-0.26524127,0.0808263,1.3809179,-0.34014007,-0.091569684,0.009562552,-0.6994998,0.8163409,0.5210843,-0.9714724,-0.7601718,-0.08493311,-0.16574976,-0.38935074,-0.27916455,0.900746,0.5034402,0.8381393
1.2528428,2.3293428,0.24203585,-0.02377836,-0.028058037,-0.15900435,0.64816296,0.79839134,-0.57701296,-0.27347645,0.12859938,-0.9560871,0.9106987,0.5297819,-1.2228321,0.20722134,0.37805519,-0.2798109,-0.28208494,0.088714495,0.8117295,0.331869,0.0601351
1.2760007,2.2036428,0.0764832,-0.026490603,-0.16651832,-0.4184521,0.6506655,0.92372423,-0.68177617,-0.054564387,-0.12788801,-1.0600687,0.75464475,0.6724263,-1.1047294,0.30206898,0.44740623,-0.2631451,-0.16912092,0.15960847,0.6297973,0.48057783,-0.12341154
1.2379241,2.1222138,0.3029597,-0.51670784,0.6074969,-0.48999593,0.38653877,0.8700288,-0.34607416,-0.7330012,-0.222815,-0.9283526,1.494101,1.0247526,-0.85282737,-0.20803382,0.4049213,-1.2099357,-0.2722817,0.9173305,1.037983,-0.2655394,-0.23086527
1.2640996,2.2469265,0.11520758,-0.024319181,-0.14532132,-0.5556246,0.7753707,0.6682391,-0.87566596,-0.17201106,0.08137671,-1.0326732,0.8567225,0.6655644,-1.385704,0.5223658,0.46611595,-0.47727564,-0.3021435,0.10637713,0.59107286,0.26379636,-0.052137524
1.274555,2.334153,-0.051922455,0.13883874,-0.14505963,-0.33926705,0.5644467,0.86259586,-0.47783148,-0.038997557,-0.22291079,-1.0592409,0.8381173,0.5341973,-1.266485,0.17235002,0.4359295,-0.5317456,-0.24553618,0.2338825,0.64452165,0.43189302,-0.05706209
1.1903228,2.2823806,-0.1557896,-0.12841806,-0.15076065,-0.42168802,0.50236654,0.91943485,-0.5447589,-0.13512549,-0.14791705,-0.8982401,0.85159814,0.80822515,-1.1217663,0.16569269,0.2074242,-0.39208302,-0.44787294,0.24823695,0.693659,0.33953723,0.18234327
1.5465049,0.3930922,1.6652259,0.26727504,0.06547363,-0.9785772,0.18053505,-0.88948876,-1.0612882,2.8673315,0.48579484,-1.3809524,-0.072429076,-0.07642658,-1.4259753,-0.17803924,1.7062128,-1.2787191,2.0438719,1.1308649,0.2996861,0.9990408,-0.4899047
-0.19853723,0.34772393,-0.24566866,0.41997117,-0.04360217,-0.030812409,-0.48119804,1.8816258,0.6760541,1.546726,0.7254649,0.21870674,1.596027,-0.289249,-1.1232095,0.41807345,-0.6506484,-0.095194384,0.8203086,0.0404227,0.40717837,0.33245158,0.68974847
0.8434658,-0.15779832,-0.05629446,-0.36758798,0.24582063,-1.2235266,0.24450688,0.9443864,0.84470224,1.5913972,0.9998821,-0.04311275,0.9514096,0.7562046,-0.6434363,1.2761236,-0.051646933,0.5916112,0.2668066,-0.3881701,0.22661823,0.84113383,0.6883091
-0.3294937,0.12633671,0.33566514,-0.24292114,-0.81984067,0.14283428,-0.64968884,-0.22449934,0.06858203,-0.30191484,0.31934217,-0.136882,1.082628,0.086000815,-1.3720827,0.8560269,-0.20535707,-0.26570633,-0.46571907,-0.43584302,0.6415922,0.3894188,0.2688642
0.05029288,-0.019929564,0.24934143,-0.08483129,-0.75793713,-0.055092826,-0.8243116,0.16909571,0.5869516,0.29714364,0.22158606,-0.74242276,0.8494534,-0.27207828,-1.7151084,0.9117427,-0.6759706,-0.66169304,-0.60246575,-0.5459205,0.46638992,0.4896059,0.27912655
0.16007078,-0.35780492,0.43884414,0.68901455,-1.1664612,0.08229786,-1.9062042,0.8402516,0.021628726,0.63493365,0.73934716,-0.8553267,0.6123564,-0.93481517,-1.84808,-0.39529848,-1.816761,-0.63116294,0.097119346,-0.17704652,0.411415,1.2980546,-0.224503
-0.46531582,0.2997592,0.19632752,0.030007692,-0.55911374,-0.08573752,-0.6232942,-0.5309319,0.07384858,-0.2533342,0.1801438,0.0901139,1.1436684,-0.044854775,-1.0905571,0.9371354,-0.26611924,-0.11191621,-0.2583431,-0.43629998,0.611474,0.13933688,0.40580705
-0.020716267,0.088084035,-0.254458,-0.065715425,-1.0603125,-0.3857803,-0.42414656,-0.34804305,0.012234786,0.042380344,0.73182917,-0.25037718,0.8508801,0.05811941,-1.2541803,1.1993864,-0.8614299,-0.1566335,-0.35523722,0.19719724,0.0925583,0.47024927,-0.23003401
-0.07653468,0.33943918,1.0812321,-0.5069763,0.44823495,0.18001276,-0.18959844,0.018371066,0.33318666,0.17765772,-0.88802993,-0.382779,1.0775344,0.5010672,-0.6007431,1.2376881,-0.39539,-0.7710963,-0.5206811,1.0771474,1.4966063,-0.5675219,0.4161717
-0.2654151,0.36189184,1.1038548,-0.4873459,0.15656355,0.063601226,-0.05937086,0.023210095,0.28565562,0.3175378,-1.2763896,-0.08705634,1.1363364,0.45693344,-0.6439229,1.7064335,-0.5554636,-0.5764237,-0.5255307,1.5463718,1.5243791,-0.73276776,0.264883
-0.23171107,0.31568882,1.1494594,-0.5614807,0.21398032,0.030561613,-0.027119748,0.38130355,0.30183214,0.20960085,-1.1033154,-0.17188822,0.8276038,0.6681285,-0.70063025,1.5651606,-0.56823856,-0.60571,-0.50616795,1.1240485,1.4948174,-0.41347775,0.3079186
-0.3232097,0.4358094,1.2822119,-0.36292782,0.38111135,0.17036138,-0.34569883,0.40784204,0.6786619,0.08194082,-0.8009019,-0.5278766,0.6547978,-0.30175778,-1.4290498,1.2208129,-0.72081524,-0.6050217,-0.6058538,0.8516943,1.4236944,-0.5894087,0.04939056
-0.04609273,0.27090725,0.15313749,-0.13478538,-0.31445798,0.19264609,-0.5674455,0.1388674,-0.10054609,0.5883314,-0.038747415,-0.6335067,1.5848054,0.33514625,-1.150379,-0.07620022,-0.24122597,-0.2918467,0.2715567,-0.3867627,1.2389948,0.53286964,1.0021853
-0.36727476,0.40787998,0.3917858,-0.07630331,-0.6378581,-0.07168278,-0.1788234,0.06728073,-0.19458903,0.7688489,-0.129104,-0.45697242,1.5220115,0.26263297,-1.0778865,0.43552408,-0.5113882,-0.40471426,0.31569523,0.029742818,1.3414471,0.30803397,0.8038305
-0.12371133,0.21847111,0.70352596,-0.27318007,-0.76120305,-0.10652167,0.119815215,0.3201686,-0.12708695,0.54178977,0.08456736,-0.4794325,1.3570826,0.70150244,-0.8790329,0.38853428,-0.67486435,-0.59832203,0.45802864,-0.295222,1.431769,0.59517837,0.97467494
-0.5114104,0.20968473,-0.066489466,-0.16208397,-0.40174916,0.040332686,-0.4833499,0.35862443,0.33457467,0.3916487,0.44174206,-0.50518084,1.0084742,-0.026888685,-1.6284972,0.37899995,-0.3832534,-0.29144573,0.0007013765,-0.27044266,1.2362401,0.5555727,0.50876296
0.90164775,0.66042,-0.060167678,-0.4768048,-0.33000883,0.1077149,-0.69320863,-0.37597638,-0.67196846,0.054117974,-0.73376155,-0.5651561,1.2980143,0.49369195,-1.4227114,0.030814856,-0.39792216,-0.8082415,-0.54830784,-0.20683883,0.76609343,-0.04169165,0.6217303
0.3766338,0.640451,-0.2895302,-0.4134244,-0.5106859,-0.0052857995,-0.5095301,-0.516219,-1.1642395,0.24225266,-0.76445556,-0.28187484,1.3783219,0.4182911,-1.3380109,0.067825384,-0.47277987,-0.5685963,-0.2976388,0.18396826,0.678916,0.0013424335,0.48709732
0.2801726,0.5787335,0.033840064,-0.68062854,-0.69937104,0.24205795,-0.6393334,-0.28318214,-0.98429793,-0.13828667,-0.5802952,-0.5768632,1.4437135,0.8424637,-1.4797877,-0.039348,-0.47671965,-0.568198,-0.48344484,0.050723713,1.1431861,0.13558587,0.5596062
0.173798,0.8199746,-0.31835768,-0.17779014,0.11196443,0.60024786,-0.8742077,0.2041142,-0.22007412,0.36739427,0.15233423,-1.2319937,0.9046363,0.3476101,-1.8850288,-0.24465258,-0.06648199,-1.4342347,-1.0521142,-0.84130377,1.8058989,-0.075937405,0.40820286
