p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26
0.7606478,0.21767709,-0.28348383,-0.43242577,0.13280742,0.50254345,0.2482176,0.09331076,0.17025407,-0.10344411,-0.47246793,-0.2568314,0.58420634,0.28305992,0.22814365,0.37856063,0.018718407,0.21056786,-1.1499035,-0.49334738,0.84245867,-0.23512948,0.3458901,-0.079961464,0.3184739,-0.37776574,0.0068661515
0.27212048,0.61486787,-0.17782529,-0.07698174,0.78549737,0.85313207,0.76636285,0.08030823,-0.62973315,-0.41907,0.44637424,-0.7595633,-0.4831258,0.77536184,1.1995996,-0.79674155,0.57970077,0.2794479,-0.41017622,-0.53360873,0.21673223,-0.5194747,0.13252164,-0.13325337,0.026093459,-0.49697107,0.8562322
0.24508795,1.0709555,-0.10111015,0.06975033,0.11040671,0.62091327,0.9167434,-0.19305868,-0.9969394,-0.37037602,-0.057960045,-0.6007951,-0.40551248,0.7134861,0.7691788,-1.0241423,-0.20072272,-0.2133238,-0.15650962,-0.2557506,0.8812683,-0.16796473,0.65666276,-0.6100627,0.4669918,-0.2320928,0.15574609
1.2629197,0.55185485,0.07184115,0.06555418,0.0150271375,0.38018775,1.2289476,0.4542999,-0.32328388,-0.68651074,-0.10585448,-0.6346614,0.5936996,0.7978837,0.16963297,-1.0343056,-0.2157565,0.30952388,-0.28595492,0.6095734,0.45677257,0.10222873,1.3348666,1.1631274,-0.37071005,1.5067374,0.41521743
1.0342412,1.6794335,-0.026065174,-0.2600865,-0.017274829,0.72975665,-0.619603,-0.3651386,-0.38439128,-0.48146623,0.27880567,-0.10290612,-0.045251206,0.44866484,1.0622123,-0.2344611,-0.44938165,-0.59675616,-0.16143885,0.040693622,1.1460315,-0.52002245,1.2940754,1.167515,-0.70810103,-0.20001686,0.41158172
-0.0641198,0.08630314,-0.22606112,-0.22064295,0.7129135,-0.03370949,0.71189106,0.07083818,-0.2806828,-0.32271728,-0.13454057,0.2253979,1.1084335,-0.38024032,0.9086314,-0.39309242,0.23452955,0.4178393,-0.7772118,-0.69293666,0.36974937,0.12340432,0.5887803,1.0393616,-0.475204,-0.8961512,0.6101935
0.03112389,-0.041999154,-0.28321648,-0.06733998,0.4379512,-0.15164922,0.43909687,-0.12561104,-0.26351082,-0.45125675,0.14607312,0.13569096,1.4376513,-0.1511023,0.7441079,-0.8761234,0.943061,0.18870945,-0.6287356,-0.5556827,0.5856378,0.40303916,0.23943852,0.100899704,-0.7131908,-0.5969061,0.36755058
0.04267502,0.09373464,-0.42738444,0.12732081,0.31323388,0.09825249,0.7625429,-0.15015754,-0.6723429,-0.18104985,0.14250585,0.2707641,0.9177485,-0.15461135,0.45760638,-0.8331168,0.95272297,0.064743586,-0.30537668,0.052380685,0.31697765,0.3693636,0.5526383,0.5501859,-0.87494105,-0.5390766,0.49439275
0.15143648,0.07241933,-0.36788514,0.09689678,0.31440407,0.053217452,0.77891296,-0.04989985,-0.41931444,-0.18103388,0.31201586,0.461827,1.1540725,-0.5174808,0.61550385,-0.8026485,0.7143708,0.20671985,-0.51957536,-0.3056387,0.24785817,0.40650254,0.5199419,0.22107343,-0.68846285,-0.32026014,0.20927149
0.30342126,-0.6066551,-0.33919683,-1.2042565,0.7945964,-0.15109721,0.6830996,0.04402258,-0.32093108,-0.28498086,0.4763411,-0.086759485,1.3227592,-0.21190664,0.6237927,-0.19824095,0.86919,-0.25427878,-0.5578893,-0.8123475,0.55607903,0.70651823,0.810326,0.73153603,-0.6952753,-0.28155842,0.6237528
0.302891,-0.048523236,-0.3572302,-0.9220205,0.51217437,-0.067416,0.61014354,0.25585136,-0.35699967,-0.4767278,0.021717573,0.12907614,0.5197022,0.03328863,0.35750774,-0.101118356,0.18376319,-0.070036575,-0.33904833,-0.5497351,0.016442949,-0.0205754,1.1766617,1.5410684,0.12202639,-0.8080511,0.9960824
0.56030494,-0.4494489,-0.57876104,-0.9309254,0.16535729,0.28203502,0.72635186,0.23719004,-0.13900368,-0.3143283,0.11058264,-0.09702041,0.29678524,-0.36260384,0.3775787,0.052627,0.17007856,0.038678337,-0.4203435,-0.5816102,-0.17922974,-0.13185708,1.325126,1.6831139,0.62715554,-0.55444866,0.8565278
0.24452628,0.035042234,-0.5199954,-0.99896127,0.3044869,0.2938332,0.54839236,0.41202822,0.15277182,-0.27598825,0.07146796,0.16135177,0.6634149,-0.1557991,0.29307193,0.052709535,0.21408577,0.008555323,-0.614353,-0.46774772,-0.24495152,-0.023919903,1.310869,1.5954814,0.4798537,-0.820027,0.8918304
0.29482418,0.25164413,-0.23905015,-0.3212816,0.5143307,0.24400641,0.65471375,0.39634734,-0.3229169,-0.38768542,-0.1589777,0.3224652,0.67122376,-0.4657602,0.3781862,-0.07908979,0.24873097,0.05357883,-0.6799724,-0.45596242,-0.043926895,0.10637274,1.1553503,1.5389979,0.028185492,-0.6165241,0.6313971
0.40229666,-0.30679876,-0.23141441,-1.1410005,0.5129823,0.21103239,0.7367896,0.41755855,-0.07358669,-0.40951073,0.19153938,0.0106512,0.4396776,-0.1707109,0.4378195,0.093903035,0.35282513,0.17680764,-0.33269963,-0.59062344,-0.15650539,0.03458116,1.3119776,1.5581319,0.05385487,-0.5891371,0.9056291
0.39788756,-0.07416967,-0.46212593,-1.0018665,0.23784941,0.18733555,0.774592,0.5757807,-0.15495047,-0.28977135,-0.04101115,0.08026963,0.6484152,-0.12503856,0.24178945,0.11091733,0.24006355,-0.08485167,-0.5497818,-0.65140796,-0.19151007,-0.08417439,1.197702,1.6593993,0.5678072,-0.40412694,1.0778663
0.29206786,-0.48340887,-1.457984,-0.8018533,0.56187725,0.5131064,0.8639514,0.56120133,-0.14697811,-0.0043774135,0.32531062,-0.29703835,0.9972418,-0.50504833,1.2675991,0.28067604,-0.54031354,0.28702766,-0.93131506,-0.58276397,0.88901514,0.3612696,0.35387132,0.5187935,-0.099564195,-0.738751,0.71358675
0.6115279,-0.30335686,-0.24141808,-1.0425007,0.4555502,0.108695835,0.6263606,0.32964456,-0.22854339,-0.58240366,0.20377998,-0.029897247,0.56095654,-0.11721178,0.4039193,0.15359405,0.21753198,-0.08601986,-0.38825023,-0.5457025,-0.13455783,-0.005030814,1.1401429,1.8776927,0.44230336,-0.8632987,0.9374889
0.29458305,-0.16631924,-0.5111328,-0.9467457,0.26839533,0.05906944,0.65057385,0.29937714,-0.11604136,-0.2933607,-0.16808139,0.020604521,0.33557385,-0.1535896,0.58520675,-0.09083512,0.36283654,-0.00821586,-0.51306224,-0.7136375,-0.1898117,0.2018945,1.1630076,1.709122,0.34725946,-0.7553598,0.8237213
0.38885626,0.053375892,-0.35359854,-0.6641582,0.25448212,0.290934,0.902098,0.4882292,0.05613276,-0.28120404,-0.17698638,0.109693974,0.71552193,-0.37168747,0.28022665,0.253182,0.40348202,-0.0906933,-0.7878912,-0.42859823,-0.26282552,0.27187836,1.2688704,1.6725649,0.15588315,-0.84598875,0.9161052
0.54996115,-0.44908938,-0.3047227,-1.0624452,0.8382369,-0.09315087,0.7902075,0.28317583,-0.42978117,-0.066528626,0.56344825,-0.2690926,1.4383101,-0.3654416,0.53100026,-0.15968704,0.8994948,0.06504331,-0.4165557,-0.88271517,0.6240126,0.64422184,1.053725,0.9257207,-0.53628427,-0.53722525,0.78468746
0.73526,-0.1706912,-0.33518043,0.52633864,0.292692,0.38775864,0.9051185,-0.33412996,-0.7938877,0.25725126,0.6030707,0.4941307,1.4498432,-0.5626597,0.12000989,-0.58161175,0.8688844,-0.6485959,-0.10458122,0.43964744,0.5373359,0.44881478,0.26854613,-0.16377488,-0.7028529,-0.32619256,0.31651455
0.46656695,-0.18317606,-0.3735867,0.30909956,0.405797,0.53052056,0.9707093,-0.46984184,-0.89733994,-0.036577795,0.5842935,0.3605919,1.3022711,-0.27069107,-0.11329113,-0.6116885,1.0039619,-0.32497117,0.10025569,0.5594614,0.62535775,0.5406499,0.31591213,0.17654367,-1.0193324,-0.57107013,0.5412479
0.08035389,-0.27400154,-0.10367363,-0.124660105,0.6602495,-0.08830165,0.56558555,-0.44635865,-0.3468627,-0.21193558,0.23997033,0.26691908,1.4410005,-0.17323893,0.41418162,-0.80454105,1.1013547,-0.28932142,-0.47344747,-0.15775047,0.74615234,0.4455622,0.079914756,-0.061745554,-0.8330094,-0.43142006,0.45081508
0.21619394,-0.3841484,-1.0196799,-0.47173324,0.6830493,0.08618599,0.7023439,0.24049997,-0.33863714,-0.091410436,0.16629319,-0.15074432,1.3005567,-0.30730483,1.4555877,-0.12630971,-0.29316553,0.47253928,-0.904978,-0.8113659,1.049394,0.24613811,0.26408145,0.38716406,-0.7144608,-1.1069906,0.9028143
0.32240695,-0.4243001,0.68614715,-1.7508767,1.9227912,0.6466607,0.82395923,-1.8406101,2.6543796,-0.4754373,-0.23964025,-1.1600298,0.0764994,1.8385988,0.10934997,-0.017356146,1.3587899,-0.06705767,-0.9386705,-0.4444421,1.9915702,-0.80732256,1.6571399,1.3818003,-0.075430274,1.4263303,1.9288105
0.58453923,-0.12683377,0.073627904,-0.71078354,1.1500162,1.2161578,1.4535216,0.31375632,0.43038753,-0.77578086,0.20600219,-0.6044345,-0.48262176,0.11593562,0.89510363,0.12837853,1.1888763,-0.68696946,-0.5423087,-0.9167174,0.7382888,-0.26951152,0.24738353,0.91341585,-0.5633829,-0.6319494,-0.16617508
1.1867307,0.70767236,-0.8050206,-1.3141037,0.65132385,1.2005494,-0.55151564,-0.42473403,-0.53114307,-1.1174564,-0.5155119,-0.51941264,-0.9599487,-0.22431323,1.9662185,0.17448357,0.62365884,-0.38428086,-1.7732877,0.3214427,-0.3692757,0.006337349,1.2205696,0.54570806,1.1823158,0.4704104,-0.08870295
0.87298614,0.32425848,-0.11684986,-0.15729068,0.9364045,0.8175353,0.463475,-0.21755597,-0.39196014,-2.348717,-1.0534198,0.4462395,0.8724155,0.49391705,0.42965814,0.3658166,0.2063087,-0.5751992,-1.2024754,-1.1628331,1.1177907,1.30597,1.183483,0.45663813,0.33679032,0.022436794,0.51742953
0.4909205,0.20051622,-0.14296046,-0.14571905,0.90812874,0.77919143,0.36811456,0.004099676,-0.5146985,-1.9162067,-0.8454862,0.4057881,0.84932154,0.2362318,0.5832277,0.40180135,0.43316653,-0.66787815,-1.0498425,-1.2138842,1.1490569,1.2878441,1.285832,0.4281332,0.11136952,-0.09642283,0.5524264
0.60231996,0.2541215,-0.04905813,-0.15598918,0.9347363,0.7785444,0.42233834,-0.12987588,-0.47180098,-1.9800267,-1.0432914,0.31828368,0.88713235,0.2144931,0.62355196,0.31527883,0.4309675,-0.6737173,-1.0218669,-1.0559633,1.2100366,1.3038379,1.1939446,0.38161358,0.13631225,0.023989063,0.4744608
-0.097973645,0.47875834,-1.1211653,-0.9242903,-0.8086639,0.48295107,0.55874467,-0.15136963,-0.23953399,-0.8903728,-0.5264795,0.0912596,-0.8532243,0.027067348,-0.19964443,-0.03954508,1.4148216,-0.39681673,-0.6007738,-0.9465017,0.92764455,0.17857225,0.919423,-0.16955009,0.09581482,0.5817281,0.055014074
0.013005234,0.63563246,-0.86949986,-0.23877747,-0.74931115,0.72614,-0.028007071,0.5051784,0.24351095,-0.25861996,0.009854196,0.15210389,-0.46228626,-0.20903249,0.10267109,-0.9801948,1.027764,-0.2098128,-0.65042585,-0.8363577,0.47201234,0.022873756,0.60959184,0.07976776,0.029735466,0.33064637,0.600097
0.1047118,0.61989087,-0.97362256,-0.93054175,-0.662194,0.57083493,0.3568112,-0.35945752,-0.39684176,-0.6524548,-0.78247666,0.049234103,-0.8909344,0.7038964,-0.032710698,-0.24382737,1.1506246,-0.19928958,-0.49817201,-0.6775359,0.67396057,0.21524161,0.9533429,-0.23894094,0.14696339,0.8305887,0.04107115
0.20682861,0.7458675,-0.8165125,-0.48111862,-0.5528032,0.84984964,-0.22124489,0.1918749,0.12324424,-0.027603505,-0.21149454,0.0930306,-0.7499153,0.5986268,0.4544589,-1.041659,0.85230017,0.007494964,-0.24433433,-0.5117484,0.37408507,-0.007752146,0.53144103,0.012433998,0.26152372,0.5677,0.69231147
0.12756236,0.7474275,-0.6634634,-0.3439242,-0.48653892,0.78951293,-0.24239223,0.29883865,0.14457549,-0.04584201,-0.3072778,0.12479305,-0.8631073,0.5041322,0.38402113,-1.0137352,0.7836269,-0.05809513,-0.21704783,-0.64443433,0.345032,0.09320535,0.56681293,0.040362854,0.18573785,0.6500364,0.62342775
1.3252621,-1.261391,-1.1351393,0.67782027,0.68457496,1.3856454,1.5623765,-2.2817016,0.6787838,0.86474764,1.6823974,0.14237696,-0.77955633,1.386209,0.2514137,-0.98990124,1.4637499,1.6942631,-1.8983011,-0.9731862,1.8217883,-0.09864147,0.45187193,0.07927533,-0.9731671,0.8703343,0.21928579
1.1575177,1.1870413,-0.5820059,0.1142716,1.0508746,1.3792927,0.13789187,0.8805995,0.35899484,-0.35694858,0.38759804,0.82913136,-0.15657161,0.47997925,1.0077014,-0.7392452,0.4586462,-0.07761714,1.1770891,-0.2343962,1.0885959,0.6136288,0.17889328,0.11733485,-0.48309776,0.28515097,0.68751794
0.63592994,1.5163739,0.9940032,-1.4502555,1.7481287,0.8298442,0.2304236,-0.6345446,1.9083737,-2.7315595,-0.15447858,0.07899461,1.215328,-0.33603036,0.34451964,0.04402842,0.46802986,1.1927305,0.81659174,-0.5320325,1.354028,1.5030133,0.16727734,-0.64871067,-1.2893597,0.004567231,-0.38425672
0.8755261,-0.011772602,-0.23830101,-0.20716274,0.661992,0.06544967,1.346363,1.6884549,2.164475,-1.8889908,1.5270195,1.0820934,-0.87996095,-0.3956278,0.10929965,-0.09509465,1.574887,-1.0607706,1.5389154,-1.492739,1.1454854,2.13757,1.1833006,1.8447063,-0.8463715,1.3331692,-0.7435039
1.1222168,0.15975499,0.34788522,-1.0796946,-0.07553844,0.5756796,-0.3728734,-0.6441398,-0.12467765,-0.676571,0.007118358,-0.5148835,0.35562298,-0.109217815,0.42522863,-0.86424387,0.6059748,-0.092608064,-0.47027674,0.43774858,1.9766206,-0.872996,-0.10578758,0.727823,-1.610003,0.052587252,1.3862875
1.3660141,0.001591942,0.24645841,-1.0683339,-0.055795062,0.69605654,-0.28322166,-0.85933316,-0.0946565,-0.64001274,-0.07677724,-0.49426013,0.22265662,-0.26321504,0.3348678,-0.9542923,0.7855332,-0.04309285,-0.48099208,0.36548746,2.141154,-0.89618754,-0.06156137,0.8166759,-1.6591892,0.09586784,1.4030584
0.55681354,0.6654746,0.042654883,-0.76598495,0.25573492,0.37155017,-0.6929278,0.15517709,-0.44561934,-1.5808533,0.22205612,-0.2965472,-0.12834524,0.12322239,0.9905771,-0.63728106,0.31859413,-0.37401953,-0.33546174,0.36641902,1.4062667,-0.3441381,0.698519,-0.41647974,0.02978302,0.7718455,0.58943355
0.6007422,0.45901126,0.14505205,-0.747791,0.17081113,0.12349568,-0.5934264,-0.14770669,-0.43129915,-1.6706339,0.3313851,0.008218669,-0.19509923,0.014287312,0.9440636,-0.56609535,0.432752,-0.2211137,-0.3428877,0.5362472,1.5203,-0.42637014,0.6277553,-0.49647245,0.099336855,0.61188656,0.6028212
0.50880367,0.7312995,0.14276636,-0.54486436,0.5198964,0.50723666,-0.8871937,0.5924374,-0.6586566,-0.7175826,0.06604191,-0.31612325,-0.33839226,-0.068548575,0.8544617,-0.9157289,0.24374586,-0.4385059,-0.67994493,0.41605586,1.6104832,-0.26495618,0.94624144,-0.31552058,0.08050421,1.2644024,0.50773644
0.3805236,0.6540462,0.23874824,-0.7362442,0.5300864,0.39782184,-0.85776985,0.45289105,-0.55613256,-0.97974783,0.219732,-0.41664806,-0.20233591,0.122680806,0.913548,-0.79909986,0.28846335,-0.2694248,-0.42932668,0.70259434,1.6913323,-0.5739986,0.8779252,-0.3219755,0.10177787,1.0866023,0.7125182
0.5902137,0.9533188,0.10124496,1.0684757,1.4161603,2.3118355,0.5709023,-0.59127784,-0.2573241,-0.922729,-0.061983176,-1.6270885,0.50608706,0.05470432,0.34576762,0.77243906,1.9632088,-0.69276494,-0.72408986,-2.3526607,0.33380648,-1.0024735,1.6250207,1.5080281,0.9090842,-0.6296102,-0.41569486
1.6363865,1.0663531,-0.8813748,0.26948512,1.2583876,0.608976,-0.076065525,1.0104848,1.0038702,-1.4874234,0.5232491,1.0390043,0.561615,1.3572664,0.50453484,-0.006001865,0.293004,-1.2949028,1.6150608,-1.099504,1.908095,0.70742804,-0.25202447,-0.5331076,-0.6336246,-0.15014987,-0.5179878
0.26879737,0.58799416,-0.39856243,-0.63019514,0.6414493,-0.75883955,0.8884783,0.86962867,1.2483326,-0.83481276,0.3510364,-0.999566,0.54661375,0.5514728,0.9980444,-0.518869,-0.1641736,0.913492,-0.34579262,-0.9829154,0.7496122,0.08485029,0.8695565,0.2585809,0.36724427,-0.8423884,0.7876796
0.65015113,0.8614827,-0.21302874,-0.7457139,0.74947387,-0.18218902,1.0491167,0.264448,0.88923717,-0.4333156,0.0067109433,-0.57155657,0.56671137,0.42446345,1.3755606,-0.44072816,0.09938258,0.97129875,-0.5567872,-0.7740219,1.0403839,-0.10023955,1.1042593,0.4304467,-0.014498011,-0.9837038,0.5224613
0.71923554,1.0481699,-0.20159532,-0.8497264,0.62797636,-0.3410079,0.99173075,0.28942797,0.78220373,-0.3991887,-0.14478886,-0.29311162,0.5496205,0.2556889,1.2481923,-0.43693343,0.16197447,0.9386077,-0.69711274,-0.7624281,1.0159693,0.06307946,1.2497833,0.32010704,-0.22820316,-1.0537914,0.43026975
-0.00078578043,0.4961949,-0.96081454,-0.60360295,1.0687858,-0.19918387,1.5518659,0.051504657,1.1196687,-0.3375475,0.017886909,-0.6427591,0.4531476,0.49088413,1.4733827,-0.7679604,-0.53852814,0.0891764,-0.32233608,-0.7801076,1.2211568,0.125425,0.8095734,0.8240855,-0.46627504,-1.7022381,0.767557
0.7690079,1.1407189,-0.16634184,-0.7918682,0.8599822,-0.18265007,0.9700353,0.0050142026,0.9206516,-0.5286992,-0.1328899,-0.5362123,0.66677135,0.19019789,1.3577037,-0.53465164,0.28114602,0.8083656,-0.6151922,-0.5280074,1.2544963,0.13594237,1.1414288,0.368628,-0.29152754,-1.1212647,0.35624564
0.4823247,0.96155226,-0.25239846,-0.9684284,0.6915912,-0.3164871,0.9940979,0.4169111,0.72910845,-0.36575794,0.043753028,-0.48349872,0.6903259,0.07789691,1.4912262,-0.61761355,0.105552055,0.75119364,-0.62980974,-0.9374599,1.1004281,0.0019969302,1.2229763,0.4436337,-0.1213686,-0.9912689,0.26415646
0.64655054,0.87120223,-0.44732547,-0.9730975,0.7157699,-0.38237396,0.86872536,0.2870371,1.0204222,-0.33108678,-0.20304227,-0.5749892,0.49749097,0.38914895,1.3546685,-0.639972,0.08274689,0.80217046,-0.8517465,-0.7928235,1.0134543,-0.0010940973,1.0519704,0.39138395,-0.20424911,-0.94989246,0.45388973
0.6611831,-0.18649909,1.8230405,-1.0800445,0.38083214,2.5886714,1.3641559,-0.077397704,0.32299554,-0.724171,0.042120755,0.25496212,0.5409411,-1.0508097,0.9207863,-0.70770127,0.9955156,-0.80587816,-0.53781956,0.8064835,0.20905516,1.7703066,1.1491069,-0.27757293,-1.0672511,-0.29284346,-0.5981638
1.4753653,0.8264014,-0.83775634,-0.32057554,0.7764084,0.39209175,0.27916217,1.0808142,-0.38360783,-0.6638587,-0.37931564,0.38535058,-0.16611955,1.1397382,-0.28188047,-0.009086452,0.1760765,0.33897442,-0.027726203,-0.87442476,1.3636515,0.3195397,0.73998636,-0.6886547,-0.8309268,0.48061103,0.59822464
0.8315889,0.51819086,-1.2278332,-0.09274706,0.477145,0.32307655,0.48972845,0.7920098,-0.17334244,-0.60858494,0.8482069,0.47117773,-0.49512932,0.313159,-0.6926308,-0.4669447,0.12039521,0.047435064,0.43493333,-0.9759837,1.8299061,1.233725,0.4747336,-0.50271803,0.27907947,-0.12064369,-0.07329555
0.03617425,0.6812379,-0.31897092,0.27232805,0.6930399,-0.29879585,0.20959121,0.083143584,0.43093824,-1.2696531,0.7692624,-0.038044184,0.45988747,0.8289613,0.4288253,-0.20963582,0.6901932,-0.34916577,-0.6311471,-0.3794084,0.5887268,-0.5873221,-0.3553527,0.532626,0.53086585,-0.36343226,0.11810767
0.33619785,1.1785216,-0.49089196,0.6547674,0.77614844,-0.122151144,-0.031565186,0.31365088,0.075648494,-1.1458753,0.6876533,-0.02175016,0.38963762,0.54082406,0.5078468,-0.48996893,0.4819766,-0.719461,-0.955272,-0.5254249,0.84137034,-0.4225504,-0.5686694,0.78506494,0.07864112,0.027108157,-0.3161678
0.8877313,1.6501334,0.62443537,0.42145926,0.63425255,0.65830576,-0.3695516,1.2975188,-0.22473076,-1.3258164,0.055994857,0.15573898,0.023832353,0.34189343,-0.49385294,0.30264083,-0.23616622,-1.1636083,-0.43176877,-0.68768096,0.6044085,-0.91765946,-0.60459864,1.8863908,-0.37131172,-0.028747898,0.15668896
0.0070847827,0.6141104,-0.16240832,0.19971195,0.71522546,-0.50890577,0.45595682,-0.13952276,0.7443797,-1.301124,0.79518706,-0.015904779,0.58497196,0.62049675,0.19976944,0.14387476,0.6759908,-0.53424084,-0.5111075,-0.44312796,0.33001086,-0.24634081,-0.32961687,0.27447307,0.49402702,-0.432042,0.095468335
0.3859105,1.179894,-0.21237288,-0.14729807,0.5688834,-0.22937368,-0.27762878,-0.12526615,0.2722504,-1.084183,0.28877,0.3993794,0.7534688,0.7146027,0.2213692,-0.12010237,0.3445076,-0.86648494,-0.7394098,-0.29049572,0.68223965,-0.276769,-0.13483492,0.38344306,0.63065237,-0.17533319,0.17871937
0.9969855,-0.03787791,-0.17196839,-0.49667916,-0.21853122,0.4179913,0.26644883,-0.23079778,-0.41928878,-0.5242072,0.7005963,-0.9784422,-0.4104535,1.0430474,0.05581861,-0.1806762,1.1016493,-0.53073853,0.08755917,-1.0873829,0.49733177,-0.39317802,0.086673796,0.7760797,-0.8561615,-0.4061229,-0.42764288
1.1235735,0.30782717,-0.3576773,-0.65556204,-0.2674987,0.30268863,0.15613876,-0.3316488,-0.5705345,-0.37673703,0.79516226,-0.94504297,0.08956809,1.3247956,-0.33231595,-0.16500618,1.4451634,-0.8334101,0.25345886,-1.144301,0.33732802,-0.21394451,0.47914463,0.79571867,-0.93107855,-0.5030371,-0.5654721
1.0933557,0.33516574,-0.2953554,-0.46664697,-0.45851472,0.43846074,0.09094672,-0.33111277,-0.6181753,-0.60018075,0.65179217,-0.92379665,-0.2149455,1.2656049,-0.19478634,-0.38479254,1.2399989,-0.45189032,-0.007606335,-0.87739605,0.48210898,-0.31781584,0.47899157,0.99514526,-0.91205144,-0.3147784,-0.4767576
0.9416736,0.76078355,-0.054967582,-0.102555804,0.39259976,0.5977851,0.13125026,-0.15474324,-0.510149,-0.48804912,0.87364894,-1.3470585,-0.16347207,0.89648145,0.30485883,-0.11890779,0.90964997,-0.49518153,0.11448154,-0.97176737,0.28694975,-0.5792997,-0.22204149,1.176447,-0.80381113,-0.15674889,-0.62259054
0.17187868,0.16211289,-0.8926755,-0.022372406,0.28825492,0.15123717,0.47344992,1.1817894,0.65639687,-1.1618549,0.5668807,-0.18618113,-0.13961937,0.05875861,0.2070788,-0.51781386,0.7306475,-0.15067682,-0.17553368,-0.2440427,1.1224171,0.0053138556,-0.15953714,0.58296716,-0.39141676,-0.67133707,0.1919011
0.41737863,0.43380213,-0.89217955,-0.0018650844,0.12087147,0.25104764,0.25714874,1.0507274,0.55115503,-1.127787,0.7271874,-0.3679989,0.28894842,0.46669897,0.0372478,-0.273169,0.8589145,-0.54344386,0.043213386,-0.35386598,0.9572286,0.36131743,0.2282508,0.5621591,-0.3558737,-0.71287006,-0.0067466074
0.5738187,0.31129268,-0.7941356,0.13615175,-0.2742636,0.41672298,-0.07365181,0.9141204,0.50836307,-1.2322905,0.48373166,-0.29237947,-0.26824376,0.5843348,0.25627223,-0.52171355,0.79560614,-0.066886835,-0.007437352,-0.070086405,1.390752,0.3543906,0.21256366,0.8237137,-0.3772541,-0.6927705,-0.004505776
0.04988892,0.9436196,-0.64004904,0.07145965,0.5284612,0.56503767,0.18217812,0.9484997,0.48209798,-1.2006012,0.49874872,-0.44961944,0.13557468,0.38529426,0.51714116,-0.42631108,0.43494454,-0.08807713,-0.25296327,-0.2942031,0.8241968,-0.19793613,-0.23085043,0.5521773,-0.21355507,-0.25061718,-0.121204086
0.5982899,0.4123518,-0.83618337,-0.3700988,0.5806164,-0.3986893,0.76243496,0.5321328,0.91449475,-0.4507484,-0.41517824,-0.53997254,0.053037163,-0.25453025,0.5626002,-0.7417781,0.6813765,-0.57223135,-0.780711,-0.15356383,1.1173208,0.0008128636,-0.6948584,0.71605164,0.019176014,-0.93338084,0.17490532
0.54479176,0.6534811,-0.7960191,-0.65451646,0.49516886,-0.41787058,0.77325875,0.7065084,0.8319563,-0.506606,-0.4317385,-0.52011174,0.51944846,-0.051770605,0.05583276,-0.5462897,0.73055816,-0.7344207,-0.4170671,-0.14504503,0.9226885,0.30294856,-0.41258085,0.5235017,0.00031514664,-1.0247182,0.08874629
0.36560518,0.60055923,-0.9150869,-0.6350378,0.35861516,-0.19365779,0.6615032,0.87106735,0.9215259,-0.5523916,-0.4460454,-0.74866825,0.11472729,0.21782835,0.35307866,-0.6582553,0.8497165,-0.2939978,-0.53703606,0.09932913,1.1435454,-0.28606746,-0.49791765,0.81919044,-0.11537175,-1.0998957,0.097194195
0.5747742,0.8131738,-0.5387744,-0.13814922,0.500778,0.5595488,0.78179216,1.0235958,1.1033044,-1.0297964,-0.47581813,-1.5740299,-0.022651471,-0.071860485,1.4988087,-0.6450421,0.2764855,-0.32330242,-1.1561308,-0.31988198,0.870821,-0.61066157,-0.59222126,0.79683065,-0.31741747,-0.5487881,-0.7071982
0.46813753,0.65682477,0.08056624,-0.31603554,-0.24515614,-0.06405878,1.00159,0.4339035,0.05642745,-0.09944029,0.61069715,-0.9901736,0.045541834,-0.108984485,0.45570463,-0.14135768,0.12324197,-0.7884575,-0.6182561,0.24609381,-0.22301778,-0.1697139,1.5243092,-0.12972093,-0.8033724,-0.052348122,0.3500346
0.52007645,0.67174286,0.14478208,-0.29116067,-0.054331057,0.04022966,1.0539559,0.36679804,0.053061496,-0.17134076,0.5421757,-0.9698303,0.07001702,-0.09685812,0.4703463,-0.14683759,0.20820928,-0.7910949,-0.66152626,0.3379456,-0.21545821,-0.23480739,1.5576501,-0.15488487,-0.7988524,-0.04289149,0.37508023
0.6772919,0.17963223,0.088776454,-0.08995498,0.1726594,-0.06512942,0.09556647,0.04135162,0.015818272,-0.14702302,0.077878445,0.0046797614,0.05972831,0.23132388,0.2626583,0.092454895,0.48612115,-0.46412888,-0.1260932,0.12154054,0.3832078,-0.20677675,0.19218007,0.055058703,0.25415096,-0.13193572,0.021132156
1.2525223,0.81544757,0.15113725,0.26480255,0.6649431,-0.45859787,0.41060916,0.5832031,0.32631975,-0.23309454,0.3451903,0.11196707,-0.31897637,0.67759055,0.82332647,0.25116476,0.8982729,-0.3536886,-0.59972495,0.8814458,0.26487693,-0.22100388,0.16190372,-0.2897204,0.31115976,0.25773826,-0.20121033
0.65463156,0.04965831,0.0027484237,0.035808016,0.33131605,-0.2713973,0.21461537,0.0092205405,-0.36696878,-0.064828284,0.39478356,-0.08818792,-0.068049856,0.4539322,0.57239693,0.3145857,0.39117843,-0.09652216,-0.40979794,-0.06495722,0.20440488,-0.099611945,0.35507205,0.18783028,0.09713353,-0.04017955,0.091529526
