p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25
0.3908195,0.49153653,-0.33115292,0.34531146,-0.13651739,-0.24318808,0.4665327,0.59781283,1.0655575,1.741341,0.6103242,0.28718472,-0.41280836,0.58825606,-0.43219972,-0.5416532,0.75603586,0.071245484,0.2800952,-0.41858166,-1.4333808,0.26604053,-0.23282832,0.39193037,-0.4341234,0.226501
0.64636916,0.22630483,-0.27848324,0.4751081,-0.008694312,-0.440422,0.780734,0.67326576,0.9845354,1.4128168,0.66816825,0.34068018,-0.5247109,0.5302824,-0.4020917,-0.5211844,0.57271516,-0.38826972,0.47845143,-0.39126667,-1.2350808,0.431795,-0.6571771,0.544501,-0.4908153,-0.25321186
0.45074892,0.56137216,-0.48541015,0.37398243,0.21272501,0.016093977,0.7892153,0.59362125,0.69682354,1.7242912,0.22436744,0.24509366,-0.9730863,0.11052931,-0.84861183,-0.3399596,0.99186736,-0.55915564,0.09752823,-0.2551152,-1.4321516,0.7999947,-0.5186735,0.9258487,0.007242619,0.03221024
0.2691642,0.5599424,-0.09551879,0.687176,-0.1970806,-0.4422076,0.5784886,0.754296,1.0060319,1.5271881,0.8217758,0.15935294,-0.58004314,0.58666277,-0.6331568,-0.61098534,0.6647291,-0.4563889,0.4339819,-0.37973025,-1.3196436,0.5760692,-0.5159665,0.44812638,-0.2457526,-0.31555483
0.55002415,0.738118,-0.40888137,0.91588354,-0.09093582,0.63747954,0.31801352,1.0791723,1.1126795,1.17212,0.15134338,0.47787157,-1.4381834,0.018043669,-0.114432804,-0.69537705,0.7554251,-0.2666993,0.83827496,0.048390184,-1.4819541,-0.27683142,-0.5422837,0.2810567,-0.4071089,0.4231028
0.5313001,0.6722259,-0.35354578,0.50073034,0.09776152,-0.3014991,0.51746655,0.6852224,0.93935865,1.7157378,0.6590627,0.18141706,-0.4263446,0.4066709,-0.39044636,-0.5974527,0.7984334,-0.03670349,0.5819135,-0.41802055,-1.1663461,0.3389803,-0.47924995,0.44696727,-0.30501997,-0.18534495
0.48120332,0.53876245,-0.0075378823,0.5387577,0.06814641,-0.38347584,0.6123126,0.51930225,1.0144616,1.5928353,0.632195,0.11436042,-0.2939124,0.31036475,-0.41818434,-0.7309991,0.857728,-0.30703837,0.37225765,-0.4355343,-1.2745277,0.17207979,-0.52444005,0.41945514,-0.26333243,-0.104532264
0.56129974,0.3251448,-0.15950488,0.63204527,-0.12478472,-0.23197229,0.7293251,0.9786431,0.8411458,1.6692258,0.9083539,0.015494119,-0.16512682,0.39835015,-0.42837858,-0.77004254,0.79479283,-0.19640341,0.4316668,-0.4404825,-1.1183274,0.4531663,-0.43883234,0.34866825,-0.20817506,-0.140407
0.42966333,0.52739906,-0.44987574,0.47635385,0.1359739,-0.0111548295,0.715885,0.46395117,0.7842016,1.8489498,0.291779,0.13123706,-0.9334144,0.21775563,-0.81018066,-0.4279226,0.7898482,-0.7015327,0.21669374,-0.34158227,-1.4006764,0.8817814,-0.5176466,0.83519554,-0.053748794,0.06088885
0.5252952,0.6928215,-0.70989513,0.26217496,-0.07613738,0.8755903,-0.629046,0.20323065,0.37546617,1.4770769,-0.22866537,0.13510801,-0.6617941,0.7867774,0.10546224,0.15018943,0.79559714,0.05420201,-0.12656045,-0.5654451,-0.9215404,-0.00039307127,-0.063968055,0.86914486,0.43683746,1.0121421
0.38655463,0.7203766,-0.53293794,-0.033240147,-0.05558203,0.7906619,-0.34979963,0.15428998,0.51841,1.6158856,-0.1445886,0.09218397,-0.8646012,0.6360313,-0.5270413,0.09951364,0.9485499,0.005676509,-0.20883282,-0.40257278,-1.0865936,0.7507676,0.0075606927,1.2383599,0.25730795,0.51337975
0.7107417,0.02523537,0.59904397,-0.47893983,0.28455222,-0.5808803,0.7684103,1.5106151,0.024254031,0.25565624,0.22338809,-0.66939616,-0.86547196,-0.46278232,-0.7175252,0.6113816,-0.168131,-0.20064175,0.6555966,-0.37922555,-0.45156598,-0.82748353,0.29906547,-0.36982316,-0.11772692,0.717837
0.760971,0.6883069,0.4323588,0.48831207,-0.7773514,-1.3365414,-0.072206356,-0.07510768,0.34332466,1.7054449,-0.66844755,-0.60452193,0.4107776,0.41461796,-0.4519097,1.7710694,-0.010025496,0.29578176,-0.05453305,-0.48742938,-0.4661182,0.17867275,0.799513,-0.6326796,-0.18759222,0.18298769
0.6740557,0.5145072,0.20372,0.49504653,-0.32105613,-0.68328714,0.13399848,0.4474386,-0.051839992,1.5759275,-0.37948778,0.03376842,0.56915873,0.016754445,0.014185392,1.3975108,0.07119192,0.16204391,1.1319916,-0.21991189,-0.5908216,-0.25410897,0.4657162,-0.40707812,0.11120979,0.18701448
0.70086855,0.38145423,0.5337229,0.45039946,-0.8598217,-1.1140895,-0.02046372,0.30117905,0.37366042,1.7051147,-0.60764885,-0.4877878,0.33907774,0.62554395,-0.48000094,1.883826,-0.04706451,0.07522247,0.08077671,-0.40658796,-0.34806535,-0.054294948,0.92039216,-0.65322083,-0.016944079,0.010046169
0.10848944,0.39353052,-1.0329417,-0.511457,-0.27265128,-0.20827788,-0.456741,1.214168,0.016642457,1.2792417,0.77117425,-0.2752782,-0.21852034,0.015844671,-0.07739946,0.48382732,0.40328905,-0.70971864,0.81597316,-0.32762447,0.23822594,0.13263923,0.72777426,-0.2823267,-0.22968934,0.81604713
0.44370437,0.72867954,0.20623067,-0.23155645,-0.18934757,-0.18497048,0.2101955,1.0109661,0.1128758,1.3817424,-0.47150293,-0.45399153,-0.5620065,-0.0019147708,-0.34706047,0.8766857,0.008002761,-0.4732275,0.96572715,-0.221449,-0.037545543,-0.38482267,0.6467401,-0.2381631,0.23721597,0.22831787
0.23450832,0.5648018,-0.75945044,-0.60325843,-0.42362458,-0.25575128,-0.3673042,1.593083,-0.21375464,1.4707469,0.45205852,-0.51872855,-0.2437483,-0.0941309,-0.22495909,0.7155519,0.17194472,-0.76994586,1.0273217,-0.4062722,0.00014871787,0.2033223,1.2204362,-0.53738236,-0.0032398147,0.93958884
0.9263542,0.74433994,0.050168514,-0.27164495,-0.09241201,-0.77582973,1.2040395,1.2065276,-0.24832475,0.7945318,-0.6921005,-0.29119948,-0.46987736,-0.18164358,0.50439346,0.4845457,-0.19634949,-0.8388727,0.82661366,-0.28730395,0.36585373,-0.6224555,0.4345516,-0.0011936225,0.3029939,-0.01833294
1.0254517,0.49812847,0.4352134,-0.5357306,-0.6351595,-1.3325553,0.5793008,1.141703,0.23710638,1.2679309,-0.090132564,-0.902891,-0.46623862,-0.12076207,0.45504105,1.6124016,-0.768513,0.21261673,-0.52692217,-0.28227305,0.580421,0.0588804,0.16131166,0.11596269,0.3289743,-0.024989944
0.9424656,0.52236366,0.22607866,-0.3670159,-0.3017307,-0.53042036,0.61491436,1.6116151,-0.17453884,1.2271845,-0.03564506,-0.10640343,-0.3054495,-0.4161409,0.7474076,1.0594826,-0.44797832,-0.1762649,0.9429278,-0.1480624,0.3458538,-0.48161432,-0.046708737,0.27848995,0.56111574,0.08903205
1.0579168,0.33264834,0.72653997,-0.3756776,-0.80950934,-1.1861676,0.4737346,1.3101099,0.27326238,1.2893354,-0.21239963,-0.66737336,-0.31604168,0.103959575,0.47991082,1.5806959,-0.6959709,-0.32209978,-0.3366863,-0.36629587,0.6280528,-0.026241167,0.23409954,0.1341896,0.5478286,-0.08923105
0.29013583,0.63112503,-0.5036193,-0.6559582,-0.45479068,-0.20303638,0.9848908,0.8926635,0.13696635,0.94448626,-0.034229994,-0.8315929,0.28969064,0.29607496,-1.2383902,1.5988584,0.31679782,0.02079168,0.15842657,-0.4058455,-0.19014603,-0.76393104,0.5094996,0.14120796,0.35855412,0.4324271
0.45016536,0.68422854,0.2290158,-0.35863164,-0.1289549,-0.31242234,0.20211507,1.0000631,0.12312253,1.4011272,-0.41731107,-0.40630418,-0.48534387,-0.05951991,-0.19662206,0.75198835,-0.011008174,-0.5258275,1.0029118,-0.14519252,-0.1538837,-0.24812615,0.6936293,-0.20719858,0.13999034,0.23620299
-0.530349,-0.49356332,0.3305658,-0.011635348,0.6734118,-0.38869,-1.4258336,-0.1972007,0.60342,1.7938243,0.5577941,-0.22938149,-0.68876195,0.08074854,0.037894614,0.8047222,-0.46051693,-0.934059,-0.53549236,-1.0112432,-0.33713678,-0.17682348,0.48030493,0.4153158,0.29855347,0.25383532
-0.06624713,1.0073774,0.31823227,-0.6326126,-1.3664933,1.1368332,-1.339453,1.065562,-0.853504,1.6015866,0.22569042,2.1052568,0.41026425,1.4932363,0.6345643,0.7409335,-1.2860445,1.1576511,-0.54751545,-0.52182496,-1.1212574,0.360528,-0.33085188,1.8551686,1.0161664,-0.4616162
-0.71740663,0.5032955,0.38519835,-0.15778425,0.39266682,0.40431282,-0.039898515,1.9692056,1.0425256,1.5820689,-0.88779503,0.18165827,0.7475515,0.6551507,0.28839794,0.17972098,-0.13573262,0.44894788,0.5005112,0.5464976,-1.7606536,0.7098041,0.17593545,1.6791254,-0.15984552,-0.12519525
-0.45373186,1.6750252,0.51483595,1.9402208,-0.4002069,-1.1375986,-0.6267139,0.2981755,1.1183854,1.3479682,0.8244163,0.37079528,-0.6153211,-0.5703858,-0.29554212,2.239019,-1.1479027,-0.3496406,1.1119262,-0.113076486,0.8225713,0.18487585,-0.3635301,0.89441913,-0.41842148,0.39404333
-0.35075954,1.5535504,0.5576674,2.0008185,-0.46237978,-1.0392406,-0.59131175,0.22186948,0.91062754,1.1628959,0.6282821,0.46715534,-0.68613535,-0.8190284,-0.36674026,2.1377683,-1.1630542,-0.40216726,0.7742426,-0.213928,0.80361134,0.23021577,-0.2624796,1.1333315,-0.41717845,0.50903153
-0.09618895,2.550111,0.5738064,1.175695,0.46739614,-1.5830305,0.70632464,0.19527456,1.2287647,1.8231324,-1.393871,1.1531152,1.7937686,-0.09902342,1.9419171,2.1726232,-0.99008685,1.1719443,0.6812413,-0.602504,-0.26859683,-0.22505406,1.6081493,1.2624043,-1.3093269,0.8821521
-0.035769418,0.30740276,0.0056328,0.068897955,0.0642009,0.00057932636,-0.83783346,0.8267439,-0.40029925,1.5355675,0.4817528,0.4777939,-0.64829636,-0.04818568,-0.47712708,0.7309724,-0.35798094,-0.3840141,-0.60151476,-0.79160637,-0.48680225,-0.39495942,-0.05652429,0.14845054,0.9304497,-0.2640313
0.08686541,-0.0079176845,0.23050001,0.79706615,0.4883782,0.40875906,-0.23790838,0.25110903,-0.42882347,0.32116967,0.5858941,-0.054860275,-0.34201753,-0.51612025,-0.21898508,-0.5750806,-0.2707896,-0.7816896,-0.15306349,-0.76469034,-0.12967066,0.2309696,-0.25517455,0.46298507,-0.119287185,0.3579387
0.0106721725,0.37275422,0.0104815485,0.047582924,0.20306014,-0.04568493,0.063405946,0.048580054,-0.20618139,0.4726765,0.66590345,0.06803829,-0.20765808,-0.27671757,0.16262871,0.124396145,-0.2635532,-0.49814802,0.15782787,-0.2978169,-0.063767955,-0.16434772,0.18851525,0.3292501,0.29913735,0.16561277
-0.022366365,0.39078254,0.009128882,0.02831977,0.20149766,-0.09257389,0.114616506,0.08784671,-0.18670766,0.50555205,0.6175856,0.06432128,-0.21078582,-0.21652666,0.121512815,0.1142474,-0.24709588,-0.4451615,0.1812611,-0.30291536,-0.12134427,-0.18278894,0.21340704,0.31270084,0.32904616,0.16331506
-0.0047217202,0.37517622,0.006373572,0.019543182,0.1758579,-0.076824665,0.05592382,0.0053809113,-0.2578632,0.43467647,0.65463924,0.034110103,-0.11524422,-0.2599996,0.15434527,0.081700385,-0.2781953,-0.48893714,0.09902208,-0.28387696,-0.02502996,-0.18445821,0.23186667,0.34753194,0.27740037,0.15213358
-0.49477288,2.3280113,-0.2745539,1.3886764,-0.28996098,0.75037295,-0.112170495,-0.7378749,0.18050209,1.4012398,0.77637833,0.85119534,-0.9655538,0.96798944,-0.031118587,1.3044308,0.8330464,0.3373731,0.4867119,-0.8325213,-1.5617553,0.05785249,-0.059625182,0.029445648,2.114345,0.71868545
-0.22501491,1.4413915,0.129184,1.2532854,0.060457755,-0.1447986,-0.17327917,0.0039066174,0.2970687,0.4870429,0.6295745,0.33183601,-0.8532378,0.20589074,-0.0110407695,0.7039275,0.6608954,0.9849278,0.039977167,0.1693132,-1.7421308,0.45932075,-0.24625953,0.55358464,1.6074367,-0.11151607
0.4584434,0.49704462,1.5990082,0.3916307,-0.0713411,0.70344704,-0.09534353,1.3395487,1.3594759,0.5428745,0.790991,-0.26304966,-1.128993,-0.3712109,-0.062885955,1.2566999,-0.42084152,-1.0422548,0.37432823,-0.023613097,-0.9392466,0.5284317,0.754085,-0.1825989,0.58963525,0.45617476
-0.024252502,-0.25052583,0.38708326,0.060696132,1.1019502,-0.25716984,1.0148511,0.37552303,0.02767361,-0.3616198,1.3373898,-0.5382354,-0.9429459,-0.2629734,-0.25069982,-0.2606782,-0.34549633,-0.56189656,0.92205256,-0.90459585,-0.6511391,-0.778263,0.4600833,0.12601776,0.45965973,-0.08156223
0.18952365,0.3084629,-0.025135105,1.2194533,0.36705014,-1.1111277,0.5943056,-1.2196908,-0.025393343,0.96515286,0.8237474,-0.5869118,0.23852926,0.58112824,0.3822325,1.1484236,-0.6063296,-0.07235764,1.0284975,-1.5912881,-0.62191767,-0.4904614,0.88843656,-0.39577827,0.11418814,-0.36576033
-0.09925551,0.15826121,-0.06850331,0.049551714,0.3077724,-0.29916254,-0.23430604,0.57998914,0.056234103,0.91828007,0.9894732,0.048512384,-0.29541796,-0.16862996,-0.011935479,0.27631694,-0.25004038,-0.73352885,0.9118922,-0.5317866,-0.47729096,-0.11309104,0.521225,-0.06921345,0.4473232,0.2651129
0.022858482,0.77816135,0.07539716,0.9036457,0.2694352,-0.1537358,0.2646113,-0.15983176,0.55499524,0.5106388,1.2109336,-0.10590836,-0.053303983,0.2381259,0.17566206,0.6102041,-0.3450974,-0.5674313,0.19546482,-0.6077786,-0.13993427,0.05953919,0.2291947,0.18376634,0.91649866,-0.15556666
0.17275748,0.8671787,-0.4282392,0.99389493,0.41278863,-0.21216336,0.18377826,-0.22448665,0.7566636,0.41427463,0.90059775,-0.14691907,0.00048091536,0.15653068,0.033916704,0.7791467,0.02527912,-0.733225,0.40113083,-0.75915277,-0.26239294,-0.35033584,0.16091657,0.41825855,1.2757912,-0.10607474
0.15163095,0.69356793,-0.9463485,0.6827776,-0.48115018,-0.17394918,0.24504106,-0.44394055,0.8561066,0.64303535,1.191926,0.063084185,0.3921132,0.09701123,0.1657465,0.830013,0.26791006,-0.6351581,0.48266912,-1.2587943,-0.3293143,-0.6451212,0.71458596,0.12033494,1.0940223,0.043039024
-0.06616901,-0.21589917,0.3446826,0.9150479,0.5169653,-1.3406034,0.7824915,-1.1003164,-0.370238,1.2051842,0.9630089,-0.24159442,-0.14273858,0.5158992,0.32460317,0.85801136,-0.20368993,-0.14299561,1.1597476,-1.1837784,-0.13475235,-0.32174063,0.9509671,-0.9244392,0.1998619,0.07830759
0.35384864,0.83203125,0.14612688,0.8950817,0.405817,0.08030644,-0.10322916,-0.097049475,0.38355467,0.68213916,1.427423,0.08881816,-0.35750815,-0.0141847925,-0.019091826,0.2489748,-0.61368686,-0.29307085,0.27993238,-0.8844478,-0.102962874,0.13627818,0.32449633,0.114400126,0.84910446,0.18256025
-0.30368125,0.1454717,-0.28291133,-0.08151231,0.048781123,-0.093715474,1.1512809,-0.19466887,0.10412103,-0.098491944,1.5242125,-0.8801334,0.015786396,0.2931712,-1.2591624,0.62912774,0.2690532,-0.6123187,0.75751555,-1.181949,-0.65879256,-0.943832,0.8409498,0.22785458,0.8840376,-0.19909431
0.35871866,0.8870926,-0.6527707,1.1242788,0.08164732,-0.09256903,0.3729464,-0.58132106,0.6405598,0.30662206,1.3331842,-0.16120872,0.08695364,0.35267416,0.116290495,0.9755022,-0.025998807,-0.7212426,0.8145811,-0.9401245,-0.08974875,-0.61903876,0.44259244,0.039097633,1.2249641,-0.2509938
0.034181543,-0.2544261,-0.7149785,0.10019801,0.08966634,0.044877667,0.22150587,0.8211206,-0.05679897,1.2812922,0.33250904,-0.3714051,-0.19602874,0.6217959,0.7904188,0.3413793,-0.8384771,0.23012161,0.007738819,-0.46835724,-0.64116013,0.7802412,0.3796852,0.69049305,0.82200974,-0.17706354
-0.5505723,0.91173106,-0.3599123,0.1369283,-0.11251683,0.7302887,0.12068952,0.31978095,-0.37662977,1.2576723,0.45579493,-0.17438416,-0.27815607,1.0863266,0.6157637,0.4833507,0.15191981,0.7790924,0.50816536,-0.78593045,-0.97790366,-0.091434754,0.3702423,-0.49459168,0.6375767,0.29315025
-0.039848942,0.40188158,-0.15572484,-0.032144535,0.5022999,0.11166405,0.16237336,0.42484334,0.10548915,1.1816924,0.64464885,-0.56040025,-0.6933872,0.40206805,0.17863528,-0.02981385,-0.22950989,0.19705404,0.2974107,-0.41651776,-0.7448052,0.66351193,0.08146087,0.013860085,0.8322989,-0.072578155
-0.018835297,0.21210836,-0.09803916,0.43622473,0.101513624,-0.2907963,-0.084299505,-0.061667003,0.07944266,0.58176154,0.17230526,0.35753608,-0.8869184,-0.59265745,-0.049374115,0.35032776,0.2062501,-0.2545757,0.14532903,-0.7154789,-0.4737311,-0.24902596,0.46342108,0.36044273,0.5157552,0.38647985
-0.5095039,0.42230278,0.72814924,-0.17049003,-0.34642962,-1.0275365,-0.26496622,0.811346,-0.5084746,1.5763605,0.2471542,-0.76325315,-0.20028856,0.12294256,-0.24588686,-0.33660144,-0.56544226,-0.70233446,0.20901038,0.11085289,-1.1272388,-0.058921456,0.30699095,0.33290425,0.27694532,-0.31882545
1.3773522,0.80710894,0.43012738,-0.10136764,0.28799543,-0.091253646,-1.5025325,0.3259033,-0.6058027,1.5235163,0.57349735,0.077076964,-1.0811995,-0.12967147,-0.38073185,0.94420165,-0.80044425,-0.34659964,0.13953044,-0.74638385,-0.4489794,-0.6081358,-0.8156632,0.23178221,0.9192221,-0.3222302
-0.35399145,-0.17582485,1.0516231,1.1784354,-0.06037281,0.04777394,-0.63786155,0.3030905,1.0216459,1.1762649,0.905361,-0.30491474,1.186069,0.26190364,-0.06939358,0.890082,-0.1735438,-0.54108566,0.8151861,-0.124773115,0.30773547,-0.42481807,0.74257624,0.9968098,0.8288124,-1.0968297
0.75890553,1.6330477,-0.4308791,1.0497315,-0.3165735,-0.47873372,0.7120186,0.9089836,0.51186067,1.9144332,0.07666644,-0.7674625,-1.1738342,0.013146111,1.0200747,-0.2777687,-0.8209798,-0.7073002,-1.0607724,0.081883796,-1.1301894,0.24087042,-0.16175283,1.0770056,0.8078053,-1.3063788
1.8426731,1.6257988,-0.034304038,-0.46125397,0.4604929,-1.8336341,-0.47977608,0.4426532,-0.595867,0.45348203,0.1289785,-0.102107644,-1.0486623,0.36908525,0.50360775,0.60845196,-0.124155834,0.5275449,1.1878512,-0.19096765,-1.1796329,0.10508434,-0.25778997,0.6623516,0.8775617,-1.1877749
-0.30650324,1.0595692,0.23291075,-0.043427788,2.3299057,-0.8453659,-0.8403939,-0.42876667,-0.46895692,1.0443206,0.87323505,0.23089227,-1.019792,0.14814015,-0.15860915,0.7128319,-0.24676347,-0.42789826,0.6131941,-1.5390846,-0.15865213,0.95928985,-0.86567205,0.52221274,0.23816419,-0.71924186
0.00496819,0.4354028,0.40693268,-0.71045196,1.7766073,-1.078488,0.25343898,-0.40816122,-0.25801945,2.3177032,1.172753,0.38193393,-0.9138984,-0.3698245,-1.3104289,0.90862244,0.18420789,0.5533508,0.19718906,-1.3193914,-0.5985576,-0.3499112,-0.4597819,-0.7368075,0.9047535,-0.6269822
0.3703781,0.562968,0.2584086,0.41051674,1.8999984,-0.85900503,-0.30119288,-0.26272568,-0.3581651,1.2168967,0.84998584,-0.5713701,-1.2985793,-0.41943696,-1.1045715,0.43226573,-0.05372702,0.08185083,0.27874178,-1.8819114,-0.4244437,0.7283506,-1.2763355,0.05912866,0.11210076,-0.7953911
-0.59129333,2.1529553,1.5202112,-0.34619412,-0.3181587,0.1168003,0.9074955,0.76175535,-0.3658741,0.9266451,0.5858645,-0.1028045,-0.3900995,0.1550416,0.08487996,0.81922865,-0.9205055,-0.36204153,-0.74734825,-1.3792236,-1.739414,0.91568416,0.3776661,0.35633025,0.47786388,-0.35012642
-0.13287906,0.23981962,1.1027118,0.3799856,0.1110112,-0.48294267,-0.442683,-0.9713813,0.6465523,0.8215847,0.28209835,-0.38631445,-0.85154885,0.11934004,0.08034295,0.70054436,-0.08423008,-0.8678666,0.1912896,-0.79814065,-0.15857306,-0.1190847,0.9846153,0.90457267,0.41604343,0.30511847
0.37960464,0.5480766,-0.08777479,-0.109708816,0.16100559,-0.13920213,0.041532,0.32429034,-0.4591834,0.7910196,0.6232428,0.01874971,-0.4734901,-0.19553252,0.08771467,-0.05653908,-0.055448677,-0.84786516,-0.17634018,-0.38010323,-0.16768347,-0.041947104,0.14499892,0.33839336,0.10853947,0.1591575
0.4343884,0.49552965,-0.045067504,-0.010761451,0.17381646,-0.011785634,-0.05894062,0.3796928,-0.6252894,0.76143575,0.6688162,0.04748063,-0.57921225,-0.31961268,0.21745382,-0.0970473,-0.20508945,-0.918801,-0.2972161,-0.41788894,-0.14404932,-0.00599454,0.10827596,0.42899272,0.11915421,0.18117847
0.27751073,0.4251125,-0.11168375,-0.024306,0.2923984,-0.014854075,0.049858835,0.27084246,-0.54873693,0.8480546,0.7101186,0.020462751,-0.49797204,-0.34598327,0.041975882,-0.09631157,-0.08007126,-0.9425426,-0.18865722,-0.47324854,-0.16166781,-0.04945117,0.11078151,0.39370966,0.06288144,0.20380236
-0.16236751,0.33447856,0.3846916,0.25914958,0.31281734,-0.727649,0.21137883,1.6595541,0.003906975,0.67306393,0.18578227,0.059463218,-0.3201544,-0.36824808,0.4734961,0.31008685,-0.6952234,0.6913684,0.175467,-0.93565005,-0.41186294,-0.06289699,-0.5422945,0.4024073,0.40277395,0.17220306
-0.114691876,0.34012055,0.46095902,0.11765083,0.30271286,-0.80142236,0.14091948,1.8254601,0.07992223,0.8355179,0.30207464,0.12141561,-0.25274447,-0.2050357,0.4131502,0.34025142,-0.6164853,0.66530704,0.029023057,-0.8248333,-0.43342358,0.01927167,-0.5005967,0.44520813,0.4257512,0.23809735
-0.30768108,0.18269636,-0.38393354,0.53186697,0.9364598,-0.4316007,-0.10653262,1.1588827,0.3234404,0.08399556,0.5974973,-0.25746953,-0.16274747,0.28518835,0.5994063,0.5706158,-0.6804525,0.51802117,1.0049965,-1.1301019,-0.23145516,-0.48555008,-0.24152319,0.15187782,0.047712483,0.5260377
-0.3342957,0.18947174,-0.37043032,0.40432668,0.8497668,-0.46387884,-0.2975347,1.1284329,0.35455272,0.17984045,0.5910113,-0.20301373,-0.18803215,0.31280416,0.63903147,0.5969088,-0.6314281,0.48799494,0.9185639,-1.0375488,-0.23776424,-0.5219251,-0.24640809,0.090237975,0.08820159,0.62567866
-1.9016246,0.36850852,-0.31687108,-0.991157,-0.73979616,1.6281897,-0.5132889,0.7213791,0.896179,1.4897302,0.2827507,0.89906466,-0.8925442,0.39876953,0.26815534,0.18383934,0.5804939,-0.3194506,-0.37451226,-1.1637903,-1.9098942,-2.118487,1.3914706,0.7335615,1.2724907,1.0551972
0.32326895,0.34892276,0.033158787,0.42427757,0.43441615,0.28800914,0.42113188,0.24962215,0.78019434,0.50417554,0.56587094,0.39369425,-0.9318584,-0.40920922,-0.03585518,0.8391743,-0.18827966,-0.48114628,-0.008023335,-0.13508536,-0.23626731,0.13005188,0.4133333,-0.29092833,0.3746962,0.3335632
-0.6654598,0.5718442,-0.030011903,-0.008893645,0.735599,-0.4295705,-0.544167,0.3237284,0.6597355,1.5884145,0.9147375,-0.4899662,-0.5420344,0.25008294,0.5323294,-0.42077258,0.21321756,-0.2987179,-0.343023,-0.48550493,-0.85481215,0.53880835,0.3870585,-0.3768081,0.2509626,0.7132604
-0.2875236,0.046851926,0.2560717,-0.26610678,-0.4943075,0.12744752,-0.4276857,1.6716657,0.42082894,1.2384593,0.3573534,-0.21446536,-0.3272594,-0.40647966,0.33236456,0.033150516,-0.42010096,0.08711535,1.0771791,0.02129559,-0.63649994,0.30512455,0.6048215,0.7230952,0.5816533,-0.169044
-0.19585682,1.398814,0.5383318,-0.53547114,-0.5859456,0.4906105,0.21424639,0.9403135,-0.23990546,0.9312413,1.455254,-0.5951933,-0.9913869,-0.26138446,-0.25186282,0.6737189,-0.7768759,0.4218197,0.3853278,-1.0555072,-0.7647758,0.43025285,0.72095317,-0.6707909,0.5385062,-0.6376505
0.597832,1.2362359,-0.36660227,0.8858626,0.21904959,-0.34787974,0.6813671,0.9438725,0.4620843,1.3373839,0.55195314,-0.3650001,-0.7727805,0.57718873,0.794146,0.3250241,-0.9790356,-0.4588959,-0.5296222,-0.05389498,-0.80140144,0.36711705,-0.55549425,0.93670595,0.528563,-0.65485436
0.6147898,0.76298106,0.8109649,0.23601046,0.07065876,-0.98044413,-0.40216398,0.25112155,0.42876872,0.5741504,1.0754259,0.19012718,-0.084041394,0.41424096,0.6217866,0.13132001,0.16933407,-0.16819261,0.63932353,-0.20037957,-0.68025047,-1.0213302,0.06676373,-0.0059008193,-0.088898174,0.1208801
0.47641316,0.37197703,0.87900895,-0.079645365,0.13712396,-0.77460325,-0.4918785,-0.20352945,0.013798684,0.16496946,0.9298443,-0.06974998,-0.4791161,0.29201,0.83320105,0.73207587,-0.05546096,-0.19279698,0.64033484,-0.23491682,-0.4487965,-1.163445,0.5315945,0.047850277,0.5041825,0.22611539
0.5975425,0.38482612,0.61763763,-0.25829864,-0.2748841,-0.51069766,-0.3491517,-0.3217424,0.15693338,0.5306324,0.85883904,0.3256219,-0.31808493,0.6025973,0.44533408,0.6066524,0.11187499,-0.008299512,0.30633417,-0.5018505,-0.7091442,-0.8404273,0.50677943,0.117158964,0.279474,0.43020573
0.50100935,0.31008098,0.62063295,0.091440775,-0.079465464,-0.6265446,-0.30483627,0.003585268,-0.030404538,0.55385685,0.65427876,0.18724623,-0.11705782,0.2628397,0.64738196,0.48681724,-0.088816345,0.034174908,0.42642367,-0.1842655,-0.6824378,-1.3328485,0.5803147,-0.21847111,0.34223035,0.52094334
-0.22743897,0.41992524,0.6243304,0.57467574,-0.44239014,-1.2480766,0.039966825,-0.41607243,0.0049644858,0.6216471,1.3854673,0.42289853,0.056098662,0.3215396,0.7354316,0.9439654,-0.06893624,0.09663063,1.101873,-0.07148527,-0.68689454,-1.1008666,-0.04373666,-0.0013457997,0.31124437,-0.12899269
0.17130214,0.53137434,0.6509719,0.42112872,-0.40435973,-1.3059111,0.5352392,0.28956482,0.5329799,0.77902526,1.3637754,0.039649982,0.08855851,0.34792638,0.36557156,-0.32980955,0.14074923,0.06590883,0.8414336,-0.34878063,-1.011813,-0.4174543,-0.41052705,0.036582503,-0.27993134,-0.10024848
0.0151880225,0.34426484,0.8408654,0.5989397,-0.08292298,-1.121957,0.61671615,0.6929739,0.4405521,0.91081196,1.0550252,0.24619693,0.3533046,0.4189438,0.074636884,-0.38092053,-0.022770906,0.25373974,0.8067759,-0.6138761,-1.0186546,-0.55117744,-0.5087203,-0.32276255,-0.42274213,-0.388279
0.24960026,0.44906986,0.6916561,0.8656181,-0.29786065,-1.1291578,0.24924223,0.72471166,0.44148034,0.79496175,1.107224,0.05600696,0.38734207,0.029405456,0.1647597,-0.4401079,0.1625229,0.10661393,0.8665885,-0.40370888,-1.0193539,-0.34939897,-0.38462457,-0.31856075,-0.2715175,-0.21234524
