p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28
-0.587038,0.97990155,0.029408503,-0.6815798,0.15880595,-0.33855018,-1.0118306,0.28711486,0.05555919,-0.11011062,0.18398617,0.17069684,0.33252525,0.1307532,0.7575174,-0.19820902,1.0224335,-0.5718599,0.18546964,-0.3005188,-0.13723442,0.8619882,-0.59307086,0.18110156,0.39089432,0.16862758,-0.61909544,1.06237,-0.8092769
0.06968352,0.21236932,1.0113077,-0.14231277,0.18266985,-0.21754251,-0.3682206,0.8713663,0.26973167,0.4964751,0.35914358,0.6723071,-0.075314924,-0.18556611,-0.24746534,-0.15697779,0.28661317,-0.17440428,0.16232042,-0.4425773,0.78487504,0.42293942,0.11930406,-0.047129434,0.55955166,-0.7717297,-0.98824656,0.30189523,0.49766946
-0.077327415,1.250213,1.9853117,-1.583827,0.52044433,-1.3448999,-0.2138383,1.1245631,-0.09551662,0.49083948,-0.18231334,2.2588181,0.4100113,0.24788962,-0.97445697,0.563151,0.5086358,0.06563295,1.6669071,-1.465369,0.9446673,-0.50579226,1.272583,-0.3747659,-0.11450941,-0.7403813,-2.6312683,0.39218256,1.5734489
0.9379868,0.4686888,1.2310957,0.5722523,0.6193399,-0.40465277,-0.4529839,0.6682127,0.57028484,-1.0393325,0.40957502,-0.12954085,0.4795523,0.24930887,0.19475394,0.9033794,0.17863682,-2.0266304,0.30904356,-0.44215158,-0.0031124677,0.16580871,0.50643516,0.30799985,1.0369573,0.123225495,-2.2815504,0.56992906,-0.7379941
0.54798895,0.73570985,1.1441377,-0.3211845,1.0502892,-0.3061531,-0.06293965,1.3728714,0.3271439,-0.08363419,0.29573837,0.20649096,0.040929977,-0.03788039,-0.69273967,-0.14139403,0.6225796,-0.6850812,-0.15922543,-0.5282003,1.0462506,0.123131715,-0.05982991,-0.6445899,0.9782266,-0.522408,-0.64024264,-0.40013388,0.6157661
0.5314282,0.010498067,1.867662,-0.23231755,-0.17923348,-0.80767643,-0.77519506,0.14687148,0.026831724,0.14660442,1.3214828,0.4310757,0.083214544,-0.48736525,-0.956558,1.0182761,0.5426937,-1.0321779,0.68341404,-0.5643323,0.8637229,-0.14472382,-0.5632931,-0.9868948,1.4869567,-1.1304523,-2.069653,0.6249644,-0.114266135
0.18232746,1.0346525,-0.2058218,0.5794964,-0.67292154,-1.2063727,-0.13340801,1.4107759,-0.26315293,0.51050586,-0.22085722,0.96832216,-0.119545534,-1.4464883,1.323911,-0.56017053,1.5209334,0.0008265929,-0.10094945,-0.360108,-0.3134672,0.08309568,-0.31872666,-0.020712363,-0.50865245,-0.2893241,-0.39683375,0.5565907,0.18503413
0.007072574,0.8827743,0.07881523,0.267986,-0.54490167,-1.3016086,-0.10115771,1.4721245,-0.084465995,0.5636064,-0.28983268,1.4149748,-0.3528143,-1.3650074,1.1296707,-0.6493736,1.4401368,-0.16885869,-0.34735107,-0.2877173,-0.041455556,0.10365818,-0.55314356,0.22912143,-0.33342126,-0.3585116,-0.3970902,0.29629245,0.49199826
0.37655705,0.95992494,0.5556502,0.28035197,-0.41159838,-1.2217807,-0.6915136,1.5570602,-0.3975041,0.29810712,-0.44986072,0.0007452943,-0.98054445,-0.9749316,1.4651753,-0.6356697,1.8155379,-0.5756106,-0.6455832,0.13033843,-0.05787511,-0.54034406,0.06784639,-0.20422554,-0.11296538,-0.34724966,-0.7634182,0.5212855,0.114138715
0.2810997,0.9261444,0.5070472,0.08546128,-0.33522615,-1.3681958,-0.5392281,1.4631146,-0.31749955,0.38287184,-0.33330002,0.3757556,-1.010701,-0.7558143,1.2512112,-0.5615054,1.6039954,-0.7078584,-1.16723,0.20147218,-0.039518416,-0.36409402,-0.17790376,-0.097192355,-0.055487335,-0.571151,-0.8993685,0.2949614,0.46914852
-0.16759749,0.45689756,-0.009900449,-0.10949763,-0.67928255,-1.0575426,-0.8583084,1.4541557,-1.0727025,0.82083607,0.079469904,1.0158118,-0.57885987,-0.014913502,0.9612476,-0.23741645,1.7776841,-0.6591051,-0.37217015,-0.2172391,-0.05537057,0.30279675,0.29669517,-0.1750589,-0.036960516,-0.3623079,0.22035216,0.7732238,1.1297551
-0.24183902,0.4622789,0.22302713,-0.43077952,-0.60461396,-1.1858418,-0.78996456,1.3991572,-0.85406286,0.90294254,0.11583587,1.3908263,-0.7271208,-0.07069969,0.7809143,-0.34540582,1.6176581,-0.59414124,-0.51600695,-0.08354754,0.30441567,0.21714085,0.19540197,0.15391557,-0.12174645,-0.42912433,0.19431426,0.62184757,1.371853
0.3970434,0.68463457,-0.95460474,0.40093103,0.018936737,-0.68781984,0.6738762,0.5749059,-0.6169156,0.21041441,-0.095369145,1.1023577,0.11245364,-0.42714092,0.859145,-0.6099963,0.3928964,-0.14535074,0.48069558,0.18236089,-0.276871,-0.1814278,-0.80875313,-0.3479573,0.45692265,-0.17491494,-0.6957642,-0.007830119,-0.035133272
0.12860057,0.5348737,-0.74462396,0.48221397,-0.15273772,-0.6576689,0.58960557,0.6206129,-0.36004725,0.18240744,0.2334518,0.9400541,0.43449163,-0.3360753,0.76352924,-0.5527764,0.11062265,-0.07483704,0.4678764,0.09113009,-0.22929959,-0.18932478,-0.840084,-0.24166748,0.39095008,-0.004027275,-0.56880206,0.120473325,-0.060222995
0.19974136,0.6382435,-0.79496115,0.29190493,-0.122755334,-0.6487483,0.6804788,0.50699,-0.43461308,0.3770715,0.2995822,1.1669827,0.3705748,-0.52871853,0.696947,-0.5381284,0.23370337,0.04903741,0.7796376,0.06981053,0.029493716,-0.11958673,-0.6981742,-0.08913474,0.29195195,-0.0077358466,-0.4792829,0.31160846,-0.081539586
0.4618506,0.76827186,-0.4237226,-0.0763489,0.23516816,-0.77675706,0.27449748,0.74570554,-0.46760765,-0.14808556,-0.12396154,0.0895552,-0.6891169,0.011058563,1.0892328,-0.5588071,0.4816633,-0.6269314,0.064910546,0.40177765,0.24000184,-0.7762615,-0.24091473,-0.48647583,0.538472,-0.18025227,-0.90563333,0.061777305,0.08381756
0.47529516,0.74445486,-0.049258597,0.119632795,0.2752598,-0.52863777,0.36292267,0.688544,-0.5684916,-0.07601665,-0.009500103,-0.22327481,-0.575052,0.23691331,1.0619038,-0.485117,0.46002826,-0.54368913,-0.17502156,0.54624003,0.1477558,-0.77461743,-0.35525596,-0.40862736,0.717538,-0.18811606,-0.9642552,0.070313245,-0.104772255
0.55534154,0.7104521,-0.07063211,0.0077640344,0.21444269,-0.65533453,0.42849,0.5181132,-0.62674654,0.06871185,0.05783775,-0.13098052,-0.47340038,0.26823986,1.0805093,-0.5327207,0.47426018,-0.47299424,-0.121916674,0.43499282,0.0860398,-0.63639736,-0.4035453,-0.4206409,0.545658,-0.1161749,-0.9122548,0.20410366,0.06757933
-0.033989735,0.4072701,-0.79488176,-0.32941988,-0.08404055,-0.5835779,-0.030111825,0.67929935,-1.2749212,0.35321936,0.124904536,1.3365966,-0.23959662,0.8893816,0.5694805,-0.48587754,0.69577706,-0.6836018,0.37688968,0.28284386,-0.003962345,-0.1946356,-0.014740527,-0.48484874,0.7152424,-0.19719453,-0.20693319,0.16645427,1.0679748
-0.07143678,0.5485318,-0.75602186,-0.31925258,-0.11161151,-0.47448984,0.054844987,0.4976368,-1.0162065,0.4414312,0.23079017,1.2587188,-0.2892275,0.58969855,0.7172961,-0.35871407,0.54840446,-0.597779,0.314722,0.16086993,0.20057753,-0.027807174,-0.08185353,-0.373323,0.50848067,-0.22803847,-0.15443398,0.18599072,0.79062474
-0.13718034,0.36076516,-0.69121295,-0.3486091,-0.19811364,-0.41892007,0.0053606015,0.57733494,-1.2695612,0.50984085,0.5081336,1.4291229,-0.06688165,0.8815134,0.4441659,-0.40119922,0.6455028,-0.54287165,0.4798877,0.14523758,0.17852895,0.00043660952,0.015716655,-0.26174912,0.60940737,-0.12258366,0.10575631,0.34679654,0.9640319
-0.19415058,0.47308242,-0.5298448,-0.40384743,-0.17153414,-0.60925925,0.050196633,0.42136964,-1.1190717,0.46881607,0.51530993,1.1605844,0.002489655,0.9762251,0.60196364,-0.2797289,0.5736836,-0.4438535,0.31054375,0.22608235,0.25615764,0.24105918,-0.080376275,-0.31671858,0.61336195,-0.15718214,-0.033226375,0.50115734,0.9691009
1.1316912,0.30430782,-0.40012434,0.20160685,0.19873647,-0.19025482,-0.23101538,0.46081042,-0.9279034,-0.46709576,-0.14888373,0.4023801,0.09240641,0.78195846,0.3059658,0.7130135,0.36143994,-1.0124987,1.1364627,0.78656876,-0.41561016,-0.50318867,-0.17686759,0.32332695,0.74814105,-0.37442526,-1.6066605,0.56482863,-0.5987668
0.37765035,0.18413982,-0.2311983,0.37026742,0.40248442,-0.5071752,0.52367574,0.3448022,-0.23922126,0.46601528,0.48289853,0.8088889,0.22329566,0.92113835,-0.07268774,0.74564844,0.43483877,-0.63072354,0.4918611,1.244168,0.13545823,0.52096736,0.21507101,0.4892506,0.009300842,-0.22496833,-0.7819234,0.57573795,-0.38243055
0.11240668,0.57571226,0.5904875,-0.54829663,0.3975482,-1.2891654,0.28649732,1.2094183,-0.94193614,0.09506936,-0.065479256,0.7906686,1.0163614,0.5929818,0.05656776,-0.32778117,0.69023275,-0.20770289,0.27090245,-0.32263064,-0.950194,-0.80626184,0.62554735,0.009189914,1.0255892,-0.16702823,-1.4049761,-0.8964261,0.4192213
0.21864954,0.6318082,0.22090735,-0.43840477,0.5370353,-0.7516895,0.48648998,1.013119,-1.0124961,0.08284062,0.031237252,0.15667185,0.54595864,0.2558482,0.25120747,-0.32856154,1.2859873,-0.392912,-0.13521792,-0.16329671,-0.25113943,-0.44376037,0.3622951,0.061572436,1.3385746,0.4160032,-0.44597188,-0.54212576,-0.17944126
0.17881906,0.84936804,0.2288721,-0.5555478,0.093009785,-0.83527064,1.2045186,0.4199948,-0.9847911,-0.118504435,0.7271205,0.70086163,0.92500544,0.5199705,0.58540815,-0.7539062,1.2738692,-0.59306896,0.44054866,-0.40234205,0.12793787,-0.024421802,0.16911706,-0.13673632,0.57571596,0.7459553,-0.6598781,-0.5026427,0.0017481493
0.4055657,0.8121769,-0.08759807,-0.27310553,0.28320402,-1.1895217,1.4761975,0.90645504,-0.45143119,-0.05119363,0.095008425,0.6984811,0.7274017,-0.5992745,0.8996706,0.08532836,1.4042159,0.56087226,0.95579815,-0.5545583,-0.08452825,-1.0488557,0.34126368,0.14088817,0.828932,0.22535685,-0.36515713,-0.13918133,-0.40531597
0.72166145,0.58861864,0.39946148,-0.6298153,0.63008165,-1.0546951,0.75999546,1.295451,-0.49128366,-0.3044329,-0.15674216,-0.6490177,-0.32922912,0.055026233,1.1941342,0.07436588,1.6445204,-0.16451819,0.1635481,-0.1540438,0.22958782,-1.7207193,0.65111333,-0.1330017,1.0553513,-0.07461244,-0.9009748,-0.20099528,-0.40205523
-0.003337342,0.30659148,-0.037619468,-1.2742574,0.04871451,-1.1092455,0.17021558,1.1931037,-1.129341,0.2674545,0.2655755,0.817171,0.39260244,0.8445678,0.61935765,0.3426181,1.7756362,0.09448731,0.53312725,-0.42933187,0.39983717,-0.69431025,0.9205275,0.16609795,0.9165195,0.11713278,0.3254162,0.25782114,0.7811133
-0.2759044,1.0973531,0.08976608,-0.8091462,0.058176596,-0.9884481,0.9656745,-0.21123146,-1.8120946,0.38745114,0.6370905,1.0535935,0.7451994,0.57257056,0.09140429,-1.3377781,1.436767,0.19621646,0.68806744,-0.272225,0.82928425,-0.049086023,-0.64207256,0.36738658,0.55151343,-0.3807765,-0.48488843,-0.44368705,-0.014207547
0.40409383,0.23425813,1.0047957,0.23350373,0.64348364,-1.9078761,0.618058,1.3155243,-1.2404382,0.60961473,-1.6527647,0.00050664233,0.6114649,0.6239401,-0.94431984,-0.8182547,0.91367984,-0.37607002,-0.28148872,-0.8611948,-0.53066105,-1.5489278,0.8071276,1.2147303,1.8988664,0.5310598,0.35126927,-0.3434691,-0.48174375
-0.26936883,0.22233404,-0.20016553,-0.15933898,0.45740694,-0.19766521,0.17974347,0.10401282,-0.15460894,0.09856636,1.123465,0.16026387,0.22904365,0.6736951,0.7723045,0.06533587,0.79868644,-1.1683732,0.05293373,0.2290217,0.08836867,-0.23383717,-0.55041236,0.053873505,0.30257306,-0.55350816,-0.3645875,0.51788706,0.362234
-0.4685636,0.21046175,-0.22685127,-0.3339508,0.689399,-0.06074331,0.018664949,0.08033508,-0.24637286,-0.026935458,1.4395959,0.07861443,0.26360628,0.57523465,0.82050526,0.28667775,0.7823813,-1.2728006,-0.118241824,0.00011235328,0.066531986,-0.084700905,-0.786403,0.022371177,0.44844422,-0.8920737,-0.3807259,0.28932804,0.43558398
-0.09467806,-0.095572785,-0.16933769,0.30047134,0.19015339,-0.9472651,0.25862384,-0.049766812,-0.4207144,-0.123810306,1.1550075,-0.0690317,0.2753384,0.47087148,0.89963174,0.33316496,0.21596809,-0.8867742,-0.18386196,0.21012855,-0.023195919,-0.37449566,-0.3785332,0.6669136,0.30727032,-0.38471934,-0.45486584,1.0751628,-0.27267137
0.25703353,0.3994311,-0.009523968,0.010906135,0.5094778,-0.6528586,0.25759125,0.38633406,-0.51244056,-0.2940779,0.20894949,0.3880184,0.29599267,0.06756638,0.19952513,-0.5406519,0.93685323,-0.36774102,0.2463639,0.4350788,-0.084935345,-0.05356251,0.10913306,-0.5238029,0.17709513,0.4900964,-0.7628597,0.27896097,-0.36899945
0.27995944,0.47995394,-0.39910123,0.56957936,-0.90684474,-0.34931847,0.9556878,1.8110975,0.9453527,0.0613431,-0.113870956,1.5003506,0.044705864,-0.15754685,1.354752,0.08899574,0.7487362,0.08871847,1.1709718,-0.20977202,0.8791098,-0.20766594,-0.12244097,-0.43425277,0.4106046,0.50518703,-0.49318036,-0.26762214,0.105749615
0.4906199,0.3519065,0.14099829,0.17621921,-0.616842,-0.34255067,0.4033138,2.0101151,0.8259936,-0.12228207,-0.25189915,0.37322935,-0.78932905,0.51105946,1.4872897,-0.045139253,1.025748,-0.39690042,0.39577314,0.24458575,0.99382085,-0.868804,0.17811446,-0.69844174,0.7312448,0.414114,-0.9096537,-0.3244718,0.13258883
-0.3276131,1.1178648,-0.3103575,0.5562131,0.086373955,-0.24290837,0.25353897,1.5670228,1.0094886,-0.13312419,0.8034294,1.5989197,-0.29785162,1.1215739,0.96140945,-0.21459047,1.2620207,-0.18520871,0.49486578,-0.06983896,0.53531915,-0.21636687,0.071088664,-1.0289686,0.7961437,-0.35694614,-1.0380875,-0.45155847,0.41460657
-0.15398853,0.054881874,-0.013646717,-0.1011818,-0.12844732,-0.04169386,-0.20870858,0.5134155,-0.22262391,0.63581014,0.14249761,0.325964,0.025838232,0.086457804,0.09783106,-0.25564912,0.17929123,0.18154371,-0.14797899,0.080368474,0.29435143,0.33479556,-0.022752484,0.17537865,0.18734282,-0.08410984,-0.2908746,0.15251441,0.1425636
-0.12335933,0.061179034,0.11529825,-0.15125367,-0.18494017,-0.12208259,-0.2559964,0.597518,-0.29994324,0.7074566,0.27038395,0.3345751,0.058180336,0.07403126,-0.1033263,-0.39779794,0.14591257,0.36762512,-0.13939884,0.13789073,0.39365634,0.41258764,0.057605926,0.17287141,0.19432098,-0.23424056,-0.32113913,0.25661284,0.30012327
0.34790543,0.12319449,-0.21061994,-0.1399961,-0.24091084,-0.7986717,1.0642573,0.93448645,-0.36731502,0.9583048,0.11761781,0.25060165,0.30055144,-0.38922748,0.5497913,0.16926187,0.7257495,0.8451302,0.27983868,0.07980223,0.018045736,-0.06795726,-0.74196136,0.12531531,0.029886696,0.65724677,-0.66891956,0.53687453,-0.68639076
0.09931504,-0.116665095,-0.45268574,0.079700224,-0.14256343,-0.59169835,0.78675896,0.529919,-0.68842137,1.2468446,0.4137133,0.5459021,0.45972112,-0.443083,0.52164745,0.086745605,0.5931969,0.80950457,0.6869418,-0.22563139,-0.22721502,-0.008349426,-0.6699509,0.29015127,0.17326099,0.9859425,-0.54448795,0.29221863,-0.53830224
-0.21026647,0.12110653,-0.37322596,-0.08115107,-0.150589,-0.5037881,0.844294,0.62640995,-0.5135701,1.0534266,0.3869722,0.42368865,0.3427859,-0.61152446,0.6948589,0.20025186,0.7166267,0.94278526,0.78499025,-0.026423823,-0.16286749,0.1011553,-1.0000405,0.050033726,-0.0650869,0.6853777,-0.677886,0.47041032,-0.85211563
0.2397173,-0.19962484,-0.6050421,-0.06464406,0.09760805,-0.63424444,0.7482627,0.543838,-0.5882142,1.3700457,0.38781533,0.61789316,0.5019879,-0.3643581,0.31080857,-0.21343708,0.46686375,0.6775037,0.3465795,-0.416666,-0.29139146,0.053718522,-0.71873975,0.06490903,0.02750338,0.62012184,-0.41249532,0.3752502,-0.9496083
0.07284948,0.04315018,-0.36214876,-0.013899031,0.0033901534,-0.7765066,0.56411475,0.82236147,-0.5397497,1.2368749,0.491241,0.508212,0.25102952,-0.5279767,0.6925286,0.084136136,0.53962946,0.82011825,0.46986166,-0.33178097,0.081732675,0.1410798,-0.6731293,0.31762668,-0.041906875,0.48877499,-0.48894516,0.502188,-0.6374142
0.24765047,-0.115155704,-0.4685972,-0.038561974,-0.24890745,-0.6191538,0.78608894,0.68418306,-0.46754748,1.1332904,0.39268038,0.68349636,0.43231916,-0.57970256,0.5262251,0.21043733,0.7081902,0.7206788,0.5156979,-0.2590324,-0.061609004,0.09576389,-0.80055064,0.34837607,0.43378022,0.8837256,-0.5070027,0.48113528,-0.47459796
-0.2841838,0.20151602,0.09080498,0.11078367,0.010934736,0.028599378,0.5234638,-0.3708094,-0.45394397,1.0671309,0.17951433,1.092319,-0.40938058,-0.9914426,0.90341836,0.26887292,0.7375623,0.98540884,0.49675354,-0.099569164,0.115140475,-0.43345258,-0.797854,0.8421521,0.39683223,0.9612848,-1.5595577,0.4439517,-0.4595121
0.22077116,-0.01095879,-0.23762864,-0.05468618,-0.09698169,-0.3960372,0.8004274,0.65329605,-0.68082356,1.237508,0.48595437,0.49810496,0.2561766,-0.6820156,0.6099347,0.012262629,0.66027343,0.6891497,0.68045044,-0.26664874,0.0014994942,-0.105059534,-0.8982182,-0.0049981475,-0.23117301,0.5823625,-0.76803464,0.39055368,-0.9581981
0.77906305,0.025995305,-0.6251145,0.10660431,0.66030777,-1.1054591,1.1997967,0.45160678,-0.057829104,0.6719283,0.7322434,0.90343285,-0.23048751,0.14143516,0.07580976,0.8822803,0.4461503,0.47763214,1.1437405,-0.044029888,-0.49879012,-0.07051474,-0.8143994,0.1280464,0.0034731557,0.4167504,-1.169061,0.6538069,-0.3148993
0.09383944,-0.035593886,-0.4173325,0.0680633,-0.2167196,-0.9213425,0.71067977,0.6655534,-0.6017723,1.207492,0.58185077,0.50635886,0.46162912,-0.47627497,0.45080653,-0.04029883,0.38930264,0.88379014,0.5916403,-0.34835085,-0.16277091,0.19078909,-0.79194546,0.011466867,0.20915659,0.8226266,-0.5987759,0.5459899,-0.5374795
0.30294588,-0.07098267,-0.23711362,-0.1485559,-0.18004343,-0.6573915,0.8316586,0.77022433,-0.48310262,1.0563854,0.16340886,0.4483765,0.43925476,-0.41829732,0.6503986,0.26836762,0.70240545,0.59055996,0.5259033,-0.26864523,-0.18926492,0.095516466,-0.7869386,0.29594094,-0.058715142,0.9356685,-0.6176295,0.55730414,-0.6225342
-0.24504326,-0.14444162,-0.53723717,-0.5116266,-0.08973885,-0.39357862,1.4736412,0.32413837,-0.37229875,1.2989736,0.49144226,1.1322939,0.106321365,-0.024807803,0.76562995,-0.31311476,0.4951876,0.5206221,0.43057123,-0.78731495,0.20895663,-0.65894586,-1.3347167,0.2083507,0.76014423,1.1074809,-0.5722524,0.4004193,-0.6046584
0.14464493,0.09300094,-0.36827675,0.14831065,0.18662049,-0.1913073,0.754944,0.7814635,-0.7848105,0.96362734,0.6954966,0.39365906,0.17628753,-0.3860249,0.52914864,0.1710847,0.2820329,0.7395883,0.64949524,-0.43311328,-0.15700176,-0.12215708,-0.8607184,0.28202716,-0.053592198,0.52680063,-0.53752655,0.5943018,-0.7043811
0.6865051,0.15720429,0.45325914,-0.34062248,0.39238256,-0.6998798,0.19560829,1.2532319,-0.53047687,0.7045015,0.092102386,-0.8771145,-0.63000804,0.043093324,0.60161585,0.3254426,0.7049686,0.24914661,-0.36198112,0.37216654,0.39934644,-0.68574905,-0.28497553,-0.16077107,0.37098426,0.6166771,-1.1636349,0.49745792,-0.82746357
0.7142105,-0.09315481,0.083817,-0.19532229,0.4827299,-0.81517047,0.069895685,1.1087564,-0.793608,0.897407,0.39832056,-0.9077134,-0.54311436,0.09807601,0.79038185,0.2612681,0.64294386,0.3243114,0.0030578857,0.044771105,0.3774702,-0.74119145,-0.21862979,-0.30995658,0.47893867,0.99997187,-1.0980394,0.3371546,-0.73182327
0.36366603,-0.010084216,0.19012211,-0.3964458,0.27814448,-0.59056836,0.07739704,1.1173452,-0.7531939,0.6750049,0.27992722,-0.84784806,-0.61123043,-0.00057947217,0.73729175,0.088100255,0.7789013,0.23890367,-0.15026891,0.374769,0.06668861,-0.72393054,-0.25184909,-0.31356505,0.31992766,0.7587946,-1.3235228,0.49154454,-0.8225571
0.35617363,-0.122578345,0.02578024,-0.4000542,0.25998458,-0.70405936,0.09431705,0.9556546,-0.67411727,0.92801315,0.009503844,-0.7537404,-0.46347943,0.21781224,0.525811,-0.2615012,0.7316106,0.3217982,-0.32147023,0.03484339,0.19209966,-0.88988936,-0.45327672,-0.15687238,0.25376472,0.7462676,-1.0145878,0.2262158,-0.9400154
0.35017243,-0.087161854,0.15966275,-0.57574,0.29150072,-0.82113594,-0.065209314,1.0912178,-0.5883873,0.8738873,0.45387354,-0.69429517,-0.64446896,0.21036486,0.8233131,-0.08812079,0.50249463,0.38632905,-0.3140853,0.21280223,0.41747418,-0.60639805,-0.1870051,-0.12938014,0.34885836,0.45836857,-1.093957,0.5168304,-0.667289
0.51960284,-0.17416905,0.00072788284,-0.3247508,0.10637565,-0.63440853,0.057359233,1.1460003,-0.7450373,0.72526586,0.22138588,-0.6466564,-0.5584367,-0.024513941,0.744885,0.23065357,0.6929287,0.1897159,-0.11278654,0.10726056,0.33512756,-0.5238473,-0.32023573,-0.046190318,0.5300295,0.8168577,-0.9194063,0.46244875,-0.71797013
-0.05329461,0.18311019,0.8766414,-0.24859965,0.4269273,0.036539752,-0.2791429,-0.22146456,-0.39958906,0.7031957,0.07463281,-0.104829736,-1.3338677,-0.50295156,1.2015586,0.36264792,0.5570045,0.31076553,-0.15372533,0.40108237,0.6239172,-1.273181,-0.13219135,0.5089406,0.8775965,1.1695747,-2.0353673,0.24283512,-0.39818406
0.5994869,-0.1114875,0.29774985,-0.41530275,0.29844633,-0.8380703,0.20458248,0.9499937,-0.65557104,0.7403011,0.14290842,-0.6949504,-0.5183867,-0.023390045,0.8342037,-0.0554076,0.6847126,0.06296011,0.018766852,0.063774444,0.20794836,-0.73425347,-0.20886749,-0.36290923,0.10259523,0.83024126,-1.0551548,0.24649781,-0.9210273
1.165257,-0.29048425,-0.03635966,-0.26045603,1.12107,-1.2103803,0.66000456,0.9347408,-0.31081796,0.30671024,0.42384282,-0.059245326,-1.1809556,0.7736293,0.17584711,0.82163864,0.66444325,-0.11701235,0.4447174,0.32172218,-0.45258072,-0.86204535,-0.23201561,-0.074485615,0.27989167,0.63758546,-1.8381003,0.40176803,-0.42673066
0.45514813,0.021308197,0.19134957,-0.17601673,0.26234478,-0.96304244,0.08385616,1.1830636,-0.69773036,0.8482925,0.1307222,-0.90701985,-0.5744335,0.22623037,0.59865224,-0.13513477,0.67871743,0.24096406,-0.028008504,0.12276838,0.39453408,-0.74526346,-0.44926855,-0.3753796,0.45162365,0.65954334,-0.95529556,0.34560648,-0.6117949
0.70443904,-0.070542604,0.27829844,-0.30910683,0.24007662,-0.7256674,0.4002025,0.91392714,-0.5517012,0.69756913,0.02757902,-0.608883,-0.5459969,0.064465724,0.78671694,0.34618774,0.6513042,0.13622534,-0.11841424,0.13026617,0.157732,-0.7482937,-0.3963834,-0.13219441,0.44173497,0.89589787,-0.9744804,0.42479745,-0.57693326
0.30553234,-0.19363639,0.116964385,-0.93476105,0.28044108,-0.5248654,0.9167151,0.5154793,-0.40279752,0.6834102,0.25569046,0.24126068,-0.676082,0.5065844,1.0919806,-0.49117857,0.5351225,0.011590335,-0.24014166,-0.44777313,0.69784606,-1.5995228,-1.0046575,-0.08400893,1.0505809,1.272401,-1.0913471,0.18626702,-0.68546915
