p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23
0.55301887,-0.4096685,-0.5143102,-0.3152511,-0.3117251,0.43111378,-0.25058526,0.699688,-0.6327813,-1.0440602,0.34222656,0.21950871,-0.09824879,1.3334454,-0.40847722,-0.34745005,0.043548223,0.45349562,0.29454154,-0.59382623,-0.36311272,-0.16251688,1.4128479,-0.05998595
-0.23522715,0.24226703,-0.21457414,-0.032478414,0.3533065,0.02330014,-0.6495533,-0.18703394,-0.2559171,-0.26322606,0.20618361,-0.01798062,0.22304884,0.68193674,-0.8256738,0.0798616,0.11519896,0.57699805,0.44313425,0.13244991,0.25015137,-0.8877807,0.5788035,-0.5540813
-0.037768394,-0.19627003,0.19184458,-0.19304825,0.22194766,-0.16673486,-0.493665,0.34771633,0.0473358,-0.06483697,0.30661544,0.09299847,0.39668745,0.113692254,-0.38830215,-0.13653907,-0.22476415,0.3385118,0.4418634,-0.13687538,0.40980002,-0.18472548,0.62155414,0.11322623
-0.094587564,-0.22391434,0.21567196,-0.19187054,0.1761707,-0.23859888,-0.4848574,0.39424366,0.036345046,-0.11104973,0.3062442,0.120016165,0.4222259,0.09956793,-0.3205969,-0.08008241,-0.3179242,0.34123477,0.37957367,-0.15643148,0.34554037,-0.14570853,0.69374025,0.135874
-0.053965133,-0.17896175,0.22226141,-0.19985156,0.2558822,-0.24817513,-0.43825382,0.35145712,-0.016580278,-0.04279065,0.2960295,0.028118614,0.47166735,0.14527115,-0.37981567,-0.17663203,-0.2830865,0.26980045,0.45015135,-0.1437023,0.41496444,-0.17047307,0.5188389,0.12913764
0.10367975,-1.3157606,0.3357262,-0.51417756,-0.44493595,-0.66797704,0.5946662,0.6130983,0.6196259,-0.3041962,-0.046947416,-0.046627164,0.19992104,1.4445788,1.2082216,-0.16910261,0.31448245,0.6763308,0.52664125,-2.1284754,0.8234932,0.15709065,3.4500577,-1.6367128
-0.1733169,-0.7496276,0.2133849,0.07600148,-0.626676,-0.7213311,0.95836174,0.070251115,0.9846608,-0.28950223,0.071790405,0.35653844,1.2715285,1.6227922,0.4708046,0.6232615,0.26652956,0.42121226,0.56033117,-0.98212725,-0.12536494,0.7832636,2.2110493,0.030937077
-0.47228888,-0.23109415,-0.94287896,-0.0006955487,0.2588535,0.72450095,-0.19246233,1.0861865,0.5475823,1.1997237,0.9350841,0.91845846,1.0214771,0.34748197,0.87059546,-0.23988646,-0.11252759,0.7446645,1.0355445,-0.52558655,0.46937358,-0.76844454,1.5705447,1.2731965
-0.18163627,-0.001989219,0.22256579,-0.027551688,-0.24924931,-0.6440347,-0.07266955,0.6549851,-0.20195891,-0.055176616,0.42176726,1.5902084,0.44575268,-0.45733508,-0.04503664,-1.4937861,0.2348877,1.127575,0.113058835,0.08032416,0.7928736,0.1744218,0.6871791,0.7382752
0.034411002,-1.6199425,0.65270257,0.55207694,-0.20640099,0.16157416,-0.011374826,-0.47559908,0.9576497,-0.05545239,0.5447423,1.4194824,1.0612687,-0.7282612,-1.0861442,-0.6494846,-0.6335749,0.43858734,0.51907873,-0.50721794,1.1036515,0.34850475,1.6714604,-0.3032386
-0.073140204,-0.05208896,-0.38069504,-0.0008587825,-0.43630233,0.30303243,0.1948226,0.9188567,0.7332559,0.12656479,0.5974634,0.46608087,0.54650086,-0.062572934,-0.30541754,-0.15030806,-0.5032234,0.61207217,-0.33219424,-0.48248506,0.57330394,-0.20080328,1.1590153,0.3223397
-0.28324974,0.0032675078,0.41593593,-0.43719864,-0.68708235,-0.37563786,0.42366236,0.93496007,0.96484464,-0.037088204,0.5086473,0.3368856,0.34284455,0.091623954,-0.4281331,-0.88521343,-0.63915336,0.0118717505,0.99857837,-0.38124663,0.48380733,-0.20323233,1.1731497,-0.17488703
-0.015640093,-0.26214683,0.45558548,-0.63935167,-0.30895674,-0.6758131,0.34315896,0.9870454,1.0273027,0.17954455,0.3905002,0.7078009,0.23713791,0.09129731,-0.26831517,-1.0513173,-0.42102686,0.6739014,0.7015278,-0.40055582,0.5062757,-0.18179797,1.4942629,-0.4321571
-0.3461123,-0.28733456,0.35690093,-1.0768378,-1.0120394,-0.75138634,0.46259293,0.9849933,0.42996168,0.1729497,0.108953886,0.59247017,-0.03192632,0.06468349,0.015242727,-1.2861642,-0.5960403,0.6032193,1.1444545,0.010606217,0.6584934,0.12118136,1.5871662,-0.17291248
-1.2048389,-1.9456565,0.9562499,0.52227473,-0.43289283,-0.15520814,0.006856708,0.012317803,-0.0045466963,-0.32619914,0.47301874,1.1671004,0.71518385,-0.5567735,-0.7067196,-0.33819035,-0.581553,1.185266,1.0937655,-0.931762,0.729781,0.30921406,1.0412079,-0.38527122
-0.31168547,-0.2761812,-0.28381115,-0.43219563,-0.7725094,-0.36463022,0.6128523,0.8059423,0.20225492,0.0074297595,0.113536306,0.05929521,0.29943532,0.18338229,-0.29738495,-0.34437987,-0.6802473,0.8457785,0.44964314,-0.34381145,0.8474804,-0.017434588,1.3869776,0.30596796
0.14897683,-0.97330374,0.6414834,-0.382206,-0.6766658,-0.518319,0.09798175,0.44030076,0.44373634,-0.04281301,0.3744855,1.6028512,1.079971,-0.16726394,-0.3164065,-1.4554548,-1.0261132,0.5023044,-0.8197265,0.67697686,0.11217325,0.65960634,1.1296962,0.25223017
-0.6292881,-0.5920947,0.56819326,-0.5052469,-0.7934343,-0.96529645,0.36163643,1.1773653,0.95849484,0.099472664,0.16799605,0.9086484,0.29314896,-0.10033973,-0.25879398,-1.3612555,-0.57007927,0.651707,1.0236228,-0.07296784,0.61941385,0.045092493,1.4156549,-0.50642055
1.2511833,-0.11138779,0.38458633,0.08530287,-0.606988,0.40324196,-0.17453583,0.21254408,-0.24414314,-0.6243291,0.09130056,0.39743322,-0.7700014,0.80216175,-0.1162256,0.06608651,-0.68714464,0.5207833,-0.5651639,-0.3400386,0.9537035,-0.08478574,1.15509,0.8163305
0.14026229,-0.40054214,0.25742215,0.51340103,-0.77377295,0.40765253,-0.6748554,0.19721061,0.18323244,-0.03401972,-0.29271284,0.32830542,-0.36768252,0.5246142,0.5369173,-0.001889173,-0.18635269,0.3260292,0.49228826,0.110302515,0.89280796,-0.44152436,1.6316344,-0.9953434
0.15693358,0.11459869,-0.09618617,0.75466245,-0.3034952,0.25610405,-0.66659665,0.50543326,-0.31306958,-0.6652679,0.11028438,0.57186717,0.12708153,0.65068674,-0.08982425,0.007135518,-0.6326494,0.14539579,-0.4899618,-0.23763518,0.8257021,-0.167212,1.3783803,0.04354837
-0.026831618,-0.3567093,0.055276882,-0.32152903,0.115443304,-0.04772787,-0.11632215,0.5590171,-0.3516766,-0.23833378,-0.34788334,0.7484655,0.25884727,0.21262763,0.04103526,0.116030216,-0.14937393,0.69114333,0.1184569,-0.39185047,-0.17678294,-0.50246364,1.1446296,0.32253063
-0.21738288,0.21543534,0.17618859,-0.09225905,-0.3840014,0.078699954,0.20802023,0.34657577,0.3602733,-0.5195262,0.13032654,0.3223273,-0.18934709,1.4611521,-0.9331838,-0.55778044,-0.16825238,-0.04953248,-0.07810932,-0.8248163,-0.6248393,0.7363516,1.6790512,0.652747
1.0945654,-0.36972058,-0.49709126,-0.3643489,-0.073387176,0.14349698,-0.7653047,0.8565127,-0.08036455,-0.53779554,1.4104341,0.11438301,-0.16076276,1.380982,-0.3883979,0.7740247,-0.524034,-0.040246505,-0.029451413,0.19595826,-0.94379425,0.0015867692,2.0290513,-0.8003008
-0.8214877,0.60947084,0.02324489,-0.923863,-1.1545664,0.17697188,0.8130959,1.1510532,0.70318604,0.33631355,1.4853331,0.76066774,-0.0043493425,-0.78783673,-0.96561074,-0.030682184,-0.44804442,-0.26851466,0.5338694,-0.6065296,-0.5448842,-0.080308214,0.99121815,-0.61936474
1.4485425,0.8347304,-0.44592392,0.76509124,-1.1160381,0.10450232,-0.4251866,0.66426164,1.7828985,-1.5057001,0.91278607,-0.7507536,0.14995833,1.219861,0.6841802,0.28197485,-0.7159905,1.3998919,-0.069325656,-0.728229,-0.06408854,-0.25873402,2.0140774,0.20892908
0.37026006,0.19547664,0.41402766,0.3066257,-0.7075355,0.90184903,-1.2996258,1.0097528,-0.4736406,-0.40452844,1.6604187,0.18391038,-0.10079505,0.20954098,0.70575356,1.1053735,-1.2935383,-0.5756731,-0.24773757,0.506563,1.1714916,0.29057398,1.646724,-0.5935701
0.77874947,-1.0692183,-0.101326704,-0.55452937,0.6688197,0.3454437,-1.2697356,0.1875242,-0.16531417,-0.54202163,0.6497526,0.48356834,-0.21306923,-0.86039495,-1.2139026,0.9950398,0.21922763,0.35758367,-0.38560587,-0.26904538,-0.36647582,-1.0660676,2.3296964,-0.33291563
0.6513209,-0.8573469,-0.027077029,0.36549583,0.64945006,-0.51353884,-0.68640965,0.8623422,0.086421624,-1.7605029,0.9419456,0.34822762,-0.2524309,-0.74281615,-1.2193303,0.083358705,-1.3057659,-0.33178908,0.09370043,-0.50165445,-1.3215147,-0.03274137,2.5087984,0.81280243
0.52792865,-0.5295345,-0.08489302,0.33173668,0.65711105,-0.28779113,-1.0016469,-0.16885357,-0.24555822,-1.2523304,0.81291115,0.5445153,-0.2074208,-0.6235066,-1.4199684,0.6584356,-0.66172475,0.6211564,-0.36810145,0.27457586,-0.74001944,-1.3065022,2.3447137,-0.6796953
1.0369644,-0.25760114,0.20685686,0.93788576,-1.3904251,0.15801443,-0.11118242,1.0186906,-0.41920063,1.265138,0.7806778,0.056898795,0.2537305,0.47588432,0.042068176,1.0768914,-0.28543174,0.051714234,0.6793071,-1.186331,-0.2706896,-0.5015574,2.6825411,0.5582167
0.17423855,-0.4817994,0.21066587,-0.59903324,-0.6303997,0.08784469,-0.30436486,1.1206189,0.57681894,0.047074117,-0.36832947,1.1275231,0.122469075,0.22678511,-0.6359392,0.25022915,-0.77469957,0.0040098485,0.6898069,-0.09272624,-0.33573893,-0.5910352,1.0486298,0.97097373
0.006479734,0.06002553,0.44485605,-0.18868482,0.050344992,0.265942,-0.46234003,0.41778362,0.0035192326,-0.1356939,0.24022344,-0.34255818,0.52937734,0.19336514,-0.25379485,0.047088988,-0.38455376,0.50685084,0.49187633,-0.11999793,0.05844621,-0.23312752,1.0773598,-0.0050741234
0.1090948,0.005823143,0.3671199,-0.18208963,0.14739259,0.20685123,-0.5649556,0.43831646,-0.017008066,-0.20462137,0.326096,-0.35196474,0.5688331,0.36793846,-0.38032374,0.03950989,-0.28386098,0.5927551,0.6777468,-0.11885422,0.10243603,-0.38801107,0.9867009,0.03313938
-0.025432255,0.04742652,0.4162605,-0.2324372,0.19566394,0.13593346,-0.64380115,0.35284284,-0.06320952,-0.16348475,0.3297134,-0.284911,0.5801476,0.26888478,-0.41052788,-0.0045049195,-0.33598846,0.5601434,0.5574911,-0.049827073,0.17665754,-0.32666722,1.0210332,0.055555224
0.45799696,0.56485707,0.15772243,-0.29333675,-0.12538002,-0.33889544,-0.263443,0.5613921,0.6140181,-1.3504714,0.7319633,0.2559035,-0.24144967,-0.3000038,0.08839365,0.6355266,0.81997263,0.5615519,0.71734554,0.19350243,0.07740058,-0.43768916,0.99472517,0.8921975
0.53085804,0.5675872,0.1791747,-0.30345863,-0.28705648,-0.14238004,-0.12486901,0.7144164,0.45265195,-1.2972071,0.72187674,0.119837314,-0.2983126,-0.25279772,-0.015970508,0.68678033,0.9061763,0.36418688,0.7281609,0.18387233,0.09391347,-0.50624293,1.1160978,1.0404032
0.37811902,0.1500616,0.40662652,-0.48035702,0.29540294,-0.7325394,-0.46142358,0.18056864,0.9927788,-0.26587808,0.48533893,0.9544495,-0.0023601158,-0.45516437,-0.5164464,0.35081095,1.0537323,0.2725436,0.58733946,0.24781202,0.35658267,-0.22246331,1.2272229,0.1674306
0.3996679,0.07780742,0.40852126,-0.37002403,0.27063647,-0.54270285,-0.43493065,0.26133743,1.005697,-0.22211291,0.38805583,0.90100485,-0.111327164,-0.37605223,-0.48766962,0.34518257,1.0958922,0.17891015,0.74223876,0.114324056,0.30668083,-0.27217656,1.2117827,0.21129318
-1.7181869,0.074223064,-1.0869365,-0.8762958,-1.7599608,-0.7350724,-1.3321537,0.027412074,-1.130474,0.7863365,0.23248455,0.40701628,-1.0158945,1.8750179,0.48611647,-1.3868076,0.44339913,-0.37694553,0.57784224,-1.6847116,0.13001123,1.4055572,1.8158332,0.3416513
-0.4577588,-0.10641407,-0.5222983,-0.3264207,0.22905828,-0.2192159,-0.10171251,0.4659134,-0.09109917,0.18852727,0.7175788,0.70051473,0.22102755,-0.28205764,0.61759967,0.09448959,0.066323034,0.9405002,0.54536194,-0.65905267,0.029982954,-0.37442496,0.84185517,0.061064553
-0.5907974,0.17315313,-0.7407912,0.50235397,-1.2471449,0.033233237,-0.45968294,0.22638083,-0.13421726,0.44840512,-0.13589284,0.4698238,0.7747941,0.6754733,-0.4840107,0.5268094,-0.41809914,-0.21098264,0.46675003,0.21281897,0.71977776,-0.29659316,1.6892185,0.2920964
-0.23318586,-0.25558278,-0.31791046,-0.41442347,-1.1580651,0.2392382,-0.8787047,0.4084793,-0.7398046,-0.1023051,0.6155764,0.16406012,-0.16368766,-0.06919948,-0.1795185,0.60212976,0.9320466,0.5554647,-0.64860296,-0.20067297,0.5973402,-0.6368941,1.3136965,0.6466676
-0.21866743,-0.82161397,0.33328676,0.54484636,-0.41990453,0.44259802,0.25190717,0.89711916,-0.38509986,1.1305,0.37723616,0.42016044,1.056528,0.33289585,0.102049,1.2569029,0.15255049,1.2777263,0.43689442,-0.2945538,0.5661555,0.17953876,1.9221429,0.8715937
1.1703045,0.3581823,-0.091695495,0.8053174,-1.2304089,0.21236433,-0.76038945,0.45847043,1.0264771,-0.8801041,0.41947392,-0.16055113,0.052052032,0.6776883,0.2942444,0.18016405,-0.060217276,1.0572809,0.050223,-0.7642412,0.025907904,-0.38918495,1.8166313,0.030993689
-0.27400464,-0.33415306,0.01432557,0.6783014,-0.45194006,0.66109866,0.52848107,0.5277612,0.24525027,-0.35695493,0.04570118,0.9326443,-0.2387191,-0.6813451,-0.024467377,0.43761933,-0.29732254,0.19903125,0.39667726,-0.022042478,0.563135,0.94346154,1.2106816,-0.065438144
0.041796897,-0.93171346,0.036582064,0.24987544,-0.23188698,0.23216817,0.12799746,0.8715863,0.11745585,-0.30337203,0.22831932,1.4852946,-0.1042596,-0.34138092,0.002417453,0.37445682,-0.06807899,-0.07085789,0.95444036,-0.09957986,0.7143314,0.9144478,0.5467703,-0.030164976
0.090807505,-0.5090701,0.20255288,-0.0891743,-0.5734699,0.40128922,0.45109063,0.53906167,0.10809141,-0.06272615,0.3075748,1.0033541,-0.09393806,-0.28190604,0.283922,0.302168,0.10934037,-0.34729195,1.0259266,0.102412365,0.78130656,0.5520752,1.0456427,-0.24820189
-0.35146096,-0.5098289,-0.07080743,-0.05009251,-0.46897528,0.3884958,0.2966949,0.50169235,0.27474302,0.09521686,0.291834,1.0949208,-0.05128266,-0.19463918,0.16641425,0.58608496,-0.10417791,0.15923959,1.1044511,0.0907428,0.728361,0.5880907,0.68508184,-0.25314188
-0.60474133,-1.2129309,0.39744326,0.21254382,-0.9771323,-0.21032895,0.17044678,0.44640812,0.7660339,-0.6505866,0.32408383,0.9401126,0.044516362,-0.6163804,-0.35355538,0.55330765,-0.030682374,0.31274748,0.6648493,-0.113895595,0.48597658,1.1518748,1.1472615,-0.623106
-0.68786794,0.03923848,0.31763178,0.37371194,-1.0805311,-0.044461716,0.49699008,0.11225772,0.72269857,-0.27621925,0.2784907,0.5227434,0.21675111,-0.86061096,-0.023577938,0.3218177,-0.34722716,0.48210597,0.14769502,0.57856894,0.2563426,0.51669145,1.6273445,-0.35941154
-0.62048894,0.2531764,-0.083440326,0.3015411,-1.2698096,0.17145509,0.076317444,-0.5414958,0.6994762,-0.4714911,0.27713504,0.7744862,0.17494379,-1.0657688,-0.25691277,0.24257664,-0.18506454,0.6899571,-0.031783417,0.5133675,0.03656563,0.2807388,1.5817138,-0.5214145
-0.7846224,0.4632915,-0.0075823986,0.58339757,-0.767103,0.18512657,0.29631904,-0.08527901,0.6892469,-0.13230135,0.46440828,0.73574054,0.18174672,-0.99713844,-0.17834249,0.28687,-0.3541443,0.7617877,0.0010455156,0.44454315,0.16698067,0.3401735,1.5164928,-0.7347288
-0.6003764,0.26017714,0.07760034,0.3255772,-0.9684353,0.31596735,0.588188,0.15194562,0.5279218,-0.05043207,0.236401,0.71239394,0.18411715,-0.9316132,0.008867528,0.37789053,-0.5772976,0.4358508,0.3699109,0.26212588,0.2044147,0.2435922,1.5761153,-0.35931155
-0.7524358,-0.027727902,0.4244568,0.5856089,-1.100373,0.23588222,0.2824003,-0.31252465,0.7256259,-0.40074003,0.47077715,0.5204173,0.07915838,-0.9651796,-0.28128663,0.3316953,-0.45890614,0.57002425,0.19672015,0.29409692,0.0658658,0.5993892,1.5493879,-0.34424964
-0.8206157,0.13854407,0.09287475,0.5942816,-1.2881283,0.18158257,0.26727682,-0.16263647,0.43486816,-0.24828681,0.5926197,0.5082071,0.3233162,-0.8814716,-0.26450664,0.28358677,-0.16305807,1.0203137,-0.29910132,0.32383403,-0.032192975,0.39218858,1.4948292,-0.65573055
-1.1259347,-0.3403043,-0.04467303,0.93670577,-0.46998745,0.988368,-0.27988297,0.8082746,0.7989881,0.052768026,1.072975,0.47010812,-0.05734823,-0.19365938,0.5066154,0.06522451,0.5524404,0.8309815,0.43345842,-0.27441725,0.19701736,1.2759179,1.3595861,-0.7495074
-0.6988636,-0.034387443,0.0643742,0.57129997,-1.2030379,0.18271682,0.37337387,-0.30065164,0.69963413,-0.5819048,0.29763258,0.5617302,0.44902405,-1.1713934,-0.23425233,0.27509853,-0.07954216,0.64732176,-0.17764536,0.24305615,0.20245849,0.45536053,1.634085,-0.5895685
-0.6364801,0.025486702,-0.020155238,0.43821263,-1.1144665,0.16870457,0.1925708,-0.12824811,0.86930877,-0.3905418,0.7112072,0.6262874,0.040659107,-1.0403117,-0.26921403,0.0933236,-0.46339184,0.49512905,-0.1714277,0.2935644,0.32545185,0.5369292,1.4374025,-0.7675085
-0.8619811,0.01724013,-0.04333812,0.6170836,-0.85827035,0.43808612,0.5729641,-0.12775771,0.4878653,-0.13040468,0.5129622,0.56858456,0.23130272,-0.89147913,-0.16893008,0.24681737,-0.5297298,0.68198574,0.08931813,0.18557985,0.09016108,0.5097272,1.7036537,-0.6864147
-0.6354077,-0.9840676,0.28034094,0.34773415,-1.238052,-0.06714231,0.58832693,0.2678387,0.71233904,-0.65904975,0.22772305,1.1881269,-0.12738319,-0.5453492,-0.42135975,0.49860632,-0.0135778105,0.49730086,0.801248,-0.2460527,0.41647086,1.1835622,1.4206136,-0.42352593
0.5108036,-1.2393607,-0.054601148,-0.33129665,-0.7594839,0.36589018,0.28682992,0.25126824,-0.051686898,0.36083636,-0.6866133,1.0059961,-0.39865467,0.44427255,0.63552654,0.07344003,0.06836964,0.45931724,0.83322287,-0.34139088,1.0937592,0.23625301,0.95500225,-0.8671905
0.63244325,-1.163614,0.44753283,-0.041713495,-0.6387888,0.38469225,0.17019975,0.25998688,-0.23347571,-0.0059783603,-0.599215,1.035605,-0.36101565,0.25727332,0.7449626,0.034631718,0.101538174,-0.09470749,1.0291123,-0.16488944,1.1725079,0.39736503,1.2114824,-0.7587335
0.40667048,-1.5051647,0.2859669,0.038168408,-0.29898557,0.004631795,0.02028709,0.7074954,0.04664393,-0.13663383,-0.33396682,1.2598883,-0.27340925,0.043547574,0.30684087,0.38517925,-0.13865198,0.049673077,0.61495644,-0.37697065,0.9239253,0.72489357,0.61846817,-0.5512243
-0.65099037,-0.6141738,-0.037490565,1.1445614,-0.31851268,0.9814781,0.038175974,0.95491344,0.379684,-0.43635428,0.66855943,0.758231,-0.39295104,-0.22447036,0.56558925,-0.027312106,0.6147943,0.6392673,0.44328374,-0.22961201,0.62744987,1.699235,1.3473431,-0.21639106
0.29684508,-0.70079064,1.4961852,-1.2263879,-0.58912325,-0.27837697,-1.2278216,2.897082,-0.79334486,-0.77287805,1.2236509,-0.4427832,-0.18117112,-0.6654097,1.5089966,0.098302186,-2.9175696,-0.3150782,1.3740009,-0.40059197,-1.6493459,-0.08372854,2.4915898,-0.5965136
-0.4196106,-0.967656,0.01620446,-0.19902259,0.28902662,0.71782166,0.1113665,0.56994337,0.67208034,-0.61872816,0.49646217,0.08294361,0.31877726,-0.7387612,0.0073209587,0.44182366,-1.242194,-0.08726998,0.7693637,-0.6557946,0.9554977,0.61846083,2.4400349,0.14849463
-1.174148,-0.51188767,-1.0010921,-0.25316474,-0.68655866,0.45307404,0.69808894,0.30731583,1.8529636,0.40121216,1.520264,0.16063447,0.047847945,-0.124750935,-0.45141193,0.29536706,-0.14159372,1.0902902,-0.65981865,-0.19565408,-0.55304223,-0.9767401,1.9251615,1.428112
-1.0475684,-2.0467753,0.9057209,-0.29233062,-1.1570796,0.5713344,-0.05535487,1.38601,-0.3610526,-1.146307,0.31186897,0.7869873,0.25435168,-0.9475996,0.30067834,0.1998761,-0.37679327,0.7812768,-0.48185217,-0.06855477,0.5132981,-0.69651693,1.7966534,0.90214115
-0.8074669,-1.8662708,0.8345294,-0.4259361,-1.2904736,0.5894172,-0.02298444,1.1668557,-0.22971801,-1.2480172,0.3993434,0.700435,-0.17440757,-0.88534546,0.18169892,0.14931837,-0.38789195,0.79970145,-0.32559338,-0.17042007,0.77492994,-0.5001381,1.6117884,0.78248644
-0.8354794,-1.8922265,0.8983883,-0.470289,-1.2901802,0.6051876,-0.11853898,1.3096558,-0.05255731,-1.1788572,0.18227574,0.7491425,-0.034039706,-0.8085769,0.19432709,0.3048161,-0.3184221,0.7605826,-0.230749,-0.20582893,0.6049029,-0.47540826,1.6409525,0.68121725
0.39775223,-1.1104556,-0.60478455,-0.6773923,-0.82769257,-0.63327736,0.2743347,0.17165057,-0.37079173,-1.5520018,0.39965597,1.075081,0.3308001,0.3480276,-0.24134961,-0.60722107,-0.29604155,0.6159304,0.059715327,-0.09183651,-1.0071055,-0.8474175,1.2787498,0.59635407
0.27758378,-1.1296632,-0.9031445,-0.06978802,-0.20517345,-0.23361051,-0.37745467,0.28320557,-0.1763592,-0.71600413,0.39763057,0.71660143,0.3448748,0.54533446,-0.6437238,-0.4886171,-0.8760505,0.64248,0.8469467,0.0074599134,-0.21658984,-0.5045686,0.86407906,0.26307765
0.3847842,-0.9914673,-0.4366104,-0.52430475,-0.8662129,-0.61546123,0.11500077,0.6113617,-0.27188718,-1.1334289,1.0050092,0.67843115,0.42467016,0.5062115,0.01528159,-0.34744927,-0.05021822,0.5942112,0.3543111,0.18978763,-1.1022938,-0.8768069,1.0872594,0.63043964
0.60079736,-0.9881042,-0.6455315,-0.121084735,-0.36622968,-0.07836681,-0.27145886,0.63682044,-0.19767347,-0.41474584,1.008098,0.3080008,0.45255938,0.53593403,-0.5096502,-0.2534344,-0.32440862,0.6188562,1.0407219,0.2518539,-0.35883594,-0.6840849,0.82567173,0.25585607
0.530198,-0.97392577,-0.67233115,-0.14968508,-0.3290851,-0.14585683,-0.27343813,0.5848053,-0.21701966,-0.4643288,0.9721094,0.21520256,0.56757855,0.48576552,-0.53774625,-0.1942739,-0.5102442,0.65426224,0.9523302,0.36281583,-0.2870028,-0.6862603,0.6411154,0.3816964
0.4933325,-1.965491,0.37048963,-1.7005494,1.0463861,-0.8429301,-2.5004625,0.27460358,-1.478793,-1.3685967,0.90685844,0.9960112,-1.0859053,1.5587186,1.2169439,1.1210854,0.17163558,-1.0500314,1.3841405,0.104024686,-0.4161401,-0.15429452,2.2008653,0.9170946
0.25816193,-0.26942506,-0.02989938,0.9052422,0.0134142935,0.43830404,-0.79398674,0.71232474,-0.9482014,-0.032190923,0.92962486,0.8414605,1.0148311,0.83126235,0.15812927,0.66801685,-0.81846696,0.60322446,1.1168017,1.0167165,1.3528548,-0.060663734,1.5262804,0.04921091
0.90554386,-0.016868196,1.2287409,1.7342058,0.3118284,1.0215923,0.14655179,1.9616917,-0.63294804,-0.9220072,1.2238842,0.6357233,1.0975149,-0.009545209,2.381099,0.29607138,-1.6188273,-0.87217855,0.59972376,-1.4644709,0.97948617,1.0807666,0.49036252,1.3451858
-0.595838,0.5178458,0.4857746,0.99149036,1.4318751,0.3402807,-1.9550873,0.19094089,0.4549596,-3.2178307,0.6731167,0.6815512,1.348028,-0.5143203,-1.2144109,1.0360632,-3.0820787,0.3054601,1.1562089,1.1393024,1.4015642,0.64686686,1.7647713,-1.4976676
0.943013,-0.9728469,0.13306925,0.04424967,-0.980145,-1.394804,-0.260894,0.8601138,-0.31788245,0.14778487,-0.5947756,-0.30326632,0.5997246,0.30792332,1.3043318,-0.47517782,-0.48637804,0.81256527,0.8256767,-1.4196589,0.29844156,0.8541169,1.9093255,0.23486423
1.0433675,-1.102796,0.1217623,-0.21835473,-1.0180458,-1.4573456,-0.32528973,0.6917291,-0.49253955,0.18168065,-0.6437126,-0.23113894,0.53408235,0.198698,1.38872,-0.79475284,-0.68643516,0.71161556,0.88216853,-1.3721024,0.30048016,0.80568355,2.2481422,0.35853225
1.2213274,-0.71955967,-0.2963566,0.055234365,-0.58795166,-0.8916686,-0.054234795,0.9939493,-0.8440845,-0.3219916,0.3062195,0.6719249,0.83094966,0.5777976,0.81288606,-0.022289736,-0.6026843,0.8950804,-0.63090324,-0.80057406,0.47025743,-0.41981608,1.1448733,0.468693
1.2194924,-0.6147207,0.002077529,-0.15595041,-0.44912788,-1.0602825,-0.16764262,0.6903036,-0.93603617,-0.24304813,0.05979195,0.89113504,0.82157904,0.43512475,0.8511063,-0.11767593,-0.58914334,0.93569213,-0.73204017,-0.7661798,0.46100885,-0.32027683,1.2010556,0.40496722
0.579082,-0.7981182,-0.4862275,0.15893783,-0.84304416,-0.8034619,-0.3974299,1.4848584,-0.7030364,-0.90868676,0.24656816,0.5872892,0.5597222,0.6587514,0.62429494,-0.20084076,-0.24096903,1.1253752,-0.55648404,-0.9806516,0.56773686,-0.74701226,0.6172289,0.3693184
0.8871163,-0.7260662,-0.18781519,0.2563191,-0.92134094,-0.84950465,-0.37715358,1.4315813,-1.0363998,-0.679321,0.047628526,0.6016458,0.62234634,0.5505763,0.66977835,-0.08990542,-0.29412606,1.1498533,-0.57448286,-1.2147492,0.45371965,-0.5707979,0.73506373,0.2627798
1.1471173,-0.54494655,-2.2691026,-1.9228483,0.14063075,0.6916517,0.15799245,0.4747561,0.1409767,-0.5316488,1.0911784,0.7081083,0.91630125,-1.1051847,0.21801262,2.049178,-1.1451256,-0.9392647,0.84730816,-0.32529333,0.010086147,-0.54147285,2.794637,1.5867425
0.34255525,0.9151777,0.15911102,0.4422411,1.2457261,-0.7112611,-0.8215231,1.2444019,-0.430959,-0.6026173,0.9929763,1.0600071,1.4517773,0.76099384,0.7331241,1.1359403,-0.9394372,-0.14485095,0.7149317,0.61816865,3.2837944,0.7022766,1.2082793,-0.9181534
-0.029098226,0.5014277,0.9619925,1.0769368,0.09207272,1.2219706,-0.6044907,1.1510484,-0.008871987,-0.5722004,1.4988726,0.31046838,0.76872814,-0.1717767,0.9288898,-0.412585,-0.05754124,-0.15835449,-0.06029812,-2.088804,-0.6650928,-0.41881415,1.2097596,-0.2625482
-0.05397152,0.32402343,0.15143926,0.32902023,-0.019372167,1.0665169,-0.15835662,1.2949759,-0.074334145,-0.4242522,0.5493365,0.7821853,0.59320134,-0.08181973,0.6017206,0.15982708,0.13645433,0.48550358,0.7377548,-1.9794376,-0.15264857,-0.5592632,1.6199707,0.26165995
