p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17
-0.22815374,0.3028073,0.34588945,1.0080507,0.39695668,0.9532619,-0.94054085,1.2102308,0.521745,1.5366359,-0.21875852,0.6659699,0.5002246,0.05130012,0.81006944,1.5337815,0.62924546,0.20416649
-0.11978765,-0.8279148,2.668797,-0.47299096,0.89323044,1.4856484,-1.6960318,-2.4508553,1.1937417,-0.5723745,-0.4480315,0.007858541,0.72228014,-0.83100224,0.5925872,0.9264038,0.68615615,-0.18779123
0.67979944,-0.0070004743,0.59050125,-0.9856439,-1.0387219,0.8783157,0.32283863,-1.2849119,-0.18759923,-0.14945719,-0.18626878,0.9535272,-0.15478683,0.33256,0.18294105,1.1138536,0.9654156,0.13664979
0.29218277,-1.0524102,0.3951756,0.15266678,-0.34305984,0.41272455,-0.2675481,-0.92419404,-1.1707753,-0.32629952,1.1859668,0.43066064,0.29937994,-0.92544234,0.08547462,0.63210815,0.77230465,-0.14669426
0.35435912,-1.3179307,0.52268046,0.36655453,-0.4083239,0.65024805,-0.36732104,-1.0259268,-1.3656001,-0.27795634,1.1770403,0.5372047,0.29944682,-1.0363276,0.027265217,0.3998068,0.9465815,-0.21183304
-0.87244344,-0.15749824,0.49054787,0.5918555,-1.1877021,0.676821,-1.161431,0.06157657,-0.49100265,-0.84668595,-0.5708537,0.8099089,-0.4128128,0.25107825,-0.17999884,1.256204,-0.1487273,-1.2545484
0.080038734,-0.41463336,1.2924166,-1.2799623,-0.1287317,0.42233157,-0.47926688,-0.9907351,-1.0953865,0.16393243,-0.3218046,0.29778025,0.74114,0.81401616,0.94837344,0.6281881,1.2408577,0.11778985
0.33123294,0.018190062,0.16992235,-0.8580516,0.34896785,0.9867419,-0.75674075,-0.73739845,-1.3081802,-0.48848414,1.0154338,0.7646072,-0.4198026,-0.16802777,0.028474377,1.0094277,0.42451116,-0.99137646
0.1389127,0.13351406,0.0025674747,-0.7774099,0.43844083,1.1742545,-0.6839412,-0.7960979,-1.3881888,-0.6330458,1.112972,0.8853406,-0.50390667,-0.21874343,-0.19434458,0.9545664,0.15555476,-0.99964267
0.16644974,0.36365548,0.11780994,-2.7822351,0.6708618,0.9632065,-0.89736533,-0.4735393,-0.60411376,-0.61716354,0.6842166,0.86979467,-0.7946906,-0.29411837,-0.2257623,1.0650427,1.0063071,-1.0495508
0.096831664,-0.043794323,0.3217726,-0.508845,0.34833443,0.84297043,-1.0708256,-0.5859322,-1.1380775,-0.56619275,0.9276927,1.0922116,-0.39064068,-0.21861503,-0.13105191,0.8747165,0.33860925,-1.2681872
1.0463614,-0.3150738,1.2749647,-1.3740654,0.3926889,1.3380038,-0.42259324,-0.90827554,-0.8063052,-1.4725235,-0.60656905,0.66004914,-0.86711735,-0.2756911,0.5463279,0.11414766,0.36344787,-0.83411616
0.1784192,-0.16580819,0.80971366,-0.43532175,-1.4535135,0.32419792,0.93540627,0.6979776,-0.8397213,0.585795,1.1436138,1.0225215,-1.1131285,-1.0823923,0.32836267,0.69937134,2.842385,-0.9690774
0.50939643,-0.3105977,0.5113041,-2.3717194,-0.034141377,1.1969495,-0.9513131,-1.0490195,-1.4985299,-0.71810156,-0.520253,-0.03031534,-0.9754815,0.27956024,1.0544425,0.5605407,0.56908584,-0.6770811
1.0839096,0.13379498,0.004504811,0.19029266,0.81503236,1.2411886,-0.53262603,-1.5797465,-0.5228749,-1.2483382,-0.35092154,0.3075604,-1.3501745,0.14903158,1.4547204,-1.3455104,1.3209833,0.52368104
0.4144777,-0.47750685,-0.616332,0.10485312,0.30788627,3.5542426,-1.706412,-0.3657415,-0.78300214,-0.007276674,0.5310564,1.2588226,-0.23904811,0.310891,0.8935895,0.90558064,1.8005499,-0.26128113
1.0751035,-1.3291144,-0.30992785,-0.31295466,0.21592738,5.0406847,-0.2658875,-0.39943618,0.0150045045,-1.3300164,0.4874134,1.4507319,-1.26716,-0.46965545,0.10628924,0.5171346,3.074955,0.989516
-0.24801826,-0.5154696,0.4354507,-1.4960063,-1.8348544,0.8502691,0.6828917,-1.4876136,0.43493208,-0.040721837,-0.54936326,1.9209851,-0.61479455,0.44716665,-0.14850177,1.4293476,0.33162645,0.2487818
0.90383303,-0.3430243,0.5553974,-1.023065,0.4295387,1.4210687,-0.46287623,-0.0044777207,-0.33192438,-2.0357785,0.5118053,-0.15214892,-0.9412211,0.49758035,1.2482765,0.8812067,-0.26224515,-0.2170402
0.81176376,-0.22818474,0.38063255,-1.0045587,0.5412298,1.6309499,-0.3908552,0.20108297,-0.34326643,-2.2073054,0.49005416,-0.34438434,-1.0703611,0.66540754,1.3275064,1.0260148,-0.3928954,-0.20548128
0.37246832,1.2020357,0.9998641,-0.9771116,-0.358909,1.4793807,1.3183329,-0.4182764,0.88976973,0.5347706,-0.92391825,1.4646862,-0.30003226,0.19837327,2.2244146,0.75970125,0.6028209,0.9733246
-0.47691828,0.07324225,0.72172683,-1.2284584,-0.8588027,1.3020993,0.7455267,-1.0438557,0.6880678,-0.24227935,0.27596065,1.0923452,-0.35469684,0.271254,1.2889433,0.37950224,0.38474837,-0.013878811
-0.19449925,0.23824407,0.6739596,-1.2520812,-0.75534034,1.2469985,0.6560118,-0.97490776,0.32933426,-0.35876742,0.4579544,1.3689743,-0.34525636,0.108322494,1.0839105,0.48535582,0.3782106,0.043716114
-0.16672109,0.099779196,0.7772535,-1.1229552,-0.57865995,1.3265724,0.5793407,-0.95811605,0.58829457,-0.30831158,0.4123175,1.1483861,-0.26683596,0.19532421,1.0230801,0.43464214,0.32614073,-0.0064577707
0.5019448,0.73298025,0.26500726,-0.60147905,-0.47734234,2.1270144,0.876798,-1.5270028,-0.21326716,0.7207303,2.033686,1.0338373,-0.5890738,-0.5469466,1.333788,0.36138463,-0.47838402,0.0401254
0.920254,0.6676104,-0.17761429,-0.3276028,-0.4379633,1.1623013,1.5112125,-2.3507245,0.19481973,-0.5474278,1.5874084,1.2547175,-0.9959548,0.12977307,1.6274158,-0.14821266,-0.58433527,0.05656153
0.4264504,0.8918921,0.13637367,-0.67277026,-0.49419922,1.575838,1.2525418,-2.4419632,-0.18322913,-0.07960033,1.4403979,0.8541766,-0.44856516,-0.5558388,0.91618043,-0.035185233,-0.26949626,0.6534888
-0.3386915,-0.24857053,1.4731389,-0.8734595,-0.15996006,1.8220962,0.7505041,-1.047469,1.9578853,-1.0700873,0.64952415,0.9083693,-0.35654667,0.45868838,0.83726543,0.55330485,-0.7165205,0.56912273
-0.5885517,-0.14540142,0.8242501,-1.1361026,-0.29132125,2.0928645,0.29116258,-1.5761244,1.5612053,-0.8124955,0.86726016,1.6007266,0.1190513,0.34446177,0.99136174,0.9039439,-0.39306557,-0.0034074602
-0.18515447,-0.9644691,1.3637148,0.40122303,-0.38898072,1.154465,0.35741967,-2.0549996,-0.5817961,-2.223711,-0.8826326,0.26114383,-1.2704661,-0.042395063,0.7554926,-0.2643211,-0.7301196,-0.279028
0.8738479,-1.5128872,1.2179639,-0.287622,0.4423955,1.0807778,1.0372326,-1.7742609,-1.1067301,-1.983348,-1.0840803,0.9456286,-0.86779076,-0.6612982,2.057214,-0.34750342,-0.32127896,-1.3546406
1.0505028,0.34100306,0.773699,0.42381835,-0.3033906,0.80990005,0.44264886,0.12447863,-0.2991763,-0.9462868,-0.71760315,1.4278849,-0.31329697,0.8411794,0.83473665,0.7114312,0.75905335,-0.037806015
0.23821971,-0.31819195,0.5028611,-1.4216892,-1.1187476,0.6386235,0.2752097,-1.2957517,0.59964275,-0.38735455,0.16665511,1.4939523,-0.24450918,0.37327847,0.15473935,0.64048386,0.0056020706,0.417212
-0.9431343,-1.4784728,-0.7150156,-0.43999514,-0.25850198,1.8429016,0.09369811,-1.3638698,-2.0003238,-0.055441882,-0.0019548924,1.0674088,0.66207457,-1.5844903,1.4572775,0.8139279,0.33073875,0.05668451
-0.35642582,-1.3625317,0.06657692,0.49362773,0.49844038,0.5829096,-0.2883702,-1.076246,-2.3014262,0.25468832,2.074216,0.24161695,0.12772228,-1.0194427,0.33537486,0.19275354,0.15956089,-0.55777436
-0.12746316,1.0337949,0.65278506,-1.0803427,-0.96647674,1.1588231,-0.24345781,-2.1848218,0.079563625,-0.29362714,0.7858738,1.6967787,0.31901115,1.108691,-1.2163513,0.19209382,2.0233102,0.51184833
0.5024141,0.24580298,0.41529527,-1.2518947,-0.9867605,0.5331377,0.2354352,-1.0897467,-0.8311371,0.13750778,-0.03502345,0.58104557,-0.19600429,0.4911183,0.35963237,0.9129743,0.55012274,-0.49292338
0.84918565,-1.2386732,1.7099055,0.06291535,0.82904327,-0.09595487,-0.105379045,-1.3995793,-2.4807677,-1.2608026,-0.30658665,0.3253836,0.38975057,0.2384149,0.80215514,1.085082,0.45247832,0.01965719
0.6584226,-0.32751057,0.7098907,-1.124104,-0.8779654,0.92938066,0.29560405,-1.1760751,-0.2546529,-0.23615459,-0.15073736,1.2125075,-0.010156514,0.34712505,0.11653797,0.94681567,0.92190117,0.15798114
0.21928994,-0.8177125,0.39633927,-0.0001058831,-1.0558554,1.1076831,0.14680211,-1.0480754,0.42462108,-0.46485895,0.12029819,1.0280578,-0.28226992,-0.18738067,0.5207799,1.0377332,1.1205838,-0.35398567
-0.61781937,-0.16501582,-0.40194535,0.3468677,-0.2712722,1.5879983,0.03380595,-0.22126505,0.12288523,-0.4495707,0.9294005,0.46773526,-0.38954535,0.23112826,0.71244067,0.8024913,0.4817239,-0.23780602
-0.09362898,0.02351107,-0.09182927,0.22332111,-0.59501356,1.2000201,-0.26668707,-0.3909344,0.07141374,-0.28819302,1.0140066,0.5919797,-0.25494504,0.31459492,0.8760876,0.42718625,0.81579715,-0.6362051
-0.056471955,-0.23912954,-0.10070896,0.22776069,-0.5214212,1.2478288,-0.1422251,-0.44083306,0.18833883,-0.22707851,1.069482,0.4862087,-0.32488352,0.16601898,0.927584,0.45218706,0.7597383,-0.53534216
-1.0180308,0.25553912,0.35325631,-0.31143773,-1.2647498,-0.4658777,-0.8186369,-0.33252338,-0.26990783,1.2745996,0.80154085,1.0850836,-0.794177,0.011141088,1.5313184,1.9684926,1.4857249,1.2672678
-1.0861297,-0.4605009,0.29046804,-0.7587892,-0.7583594,0.9334991,0.446571,0.35848925,-0.5065285,1.2856723,1.3752525,0.7607857,-1.9875249,0.530377,0.6113626,1.8062836,2.6584928,1.0077442
-0.26472947,-0.3029186,1.0848445,-1.8773792,0.035285093,2.9088924,-0.5406044,-0.9028967,0.057989057,-0.45299408,-1.1988025,0.044191483,-0.89329493,0.7675512,1.3741161,-1.2864326,1.2154994,-1.6772815
-0.024951926,1.2548637,0.6332636,-1.9038868,-1.6505849,1.0192732,0.12779404,-1.1933931,-0.13565502,1.4269017,0.4217525,0.61293304,-0.8871756,1.3441155,-0.22474147,0.80293345,2.0508761,-0.19837192
0.4613626,0.99658525,0.8260929,-0.78005075,-1.5375482,-0.031162824,-1.2765676,-0.28188312,-2.045332,0.66440845,0.52197516,-1.1667775,-1.7525334,-0.10945754,2.0932472,2.9874456,0.19831347,-1.9640886
0.105151385,0.1266043,-0.047926586,-2.568419,-0.11481335,1.4420673,-0.7766406,-1.9427584,-0.6097868,0.45752102,-0.5119754,-0.1139201,-0.5163922,0.20622717,2.2811215,0.57402223,0.7759796,-1.6249946
0.77519107,-0.36144888,0.80233616,-0.8093134,-1.0005507,0.8174175,0.22264645,-1.3109496,-0.19932361,-0.03980388,-0.23794752,1.0638182,0.033023097,0.3724029,0.03951698,0.95529515,1.0095546,0.055310924
0.7613737,-0.19660538,0.72952086,-0.98157835,-0.7786994,1.0948856,0.51686263,-1.1842551,-0.08547529,-0.07998415,-0.055538975,1.0763997,-0.123742364,0.29874542,-0.023223797,0.87074167,0.81990826,0.14177288
0.8191407,-0.264332,0.8714294,-0.61460805,-1.0800229,0.69973636,0.3907772,-1.1305839,-0.13786191,-0.1150071,-0.22777393,1.0013222,0.20457302,0.63336635,0.35541916,0.87729937,1.0509868,0.10726625
0.86030227,-0.46812212,0.62013936,-0.976973,-0.94888324,0.8291669,0.33881244,-1.0873047,-0.20312926,-0.11314515,-0.09544796,0.9541413,-0.09644504,0.4727109,0.10768403,1.0002103,1.018911,0.26692536
0.95442396,-0.36675936,0.88963354,-0.9516303,-0.80904657,0.88237864,0.43153223,-1.1366321,-0.24803394,-0.041138478,-0.21714596,0.9312844,-0.0510575,0.4641627,0.11120588,1.091757,0.7893616,0.11090637
0.8847297,-0.5264936,0.7077328,-0.77393,-1.0573297,0.69538206,0.31773043,-1.2948811,-0.21875882,-0.08411215,-0.29957548,1.2444674,0.025701717,0.48371416,0.2573181,0.79855204,1.0109911,0.18725923
0.66463774,-0.33017123,0.7526378,-0.79675144,-1.1162964,0.95792824,0.111185014,-1.3115944,-0.023793055,-0.028055007,-0.2327939,0.953727,0.02879369,0.3494028,0.18384413,0.9802538,1.0708947,0.034393717
0.8806537,-0.2714976,0.80706495,-0.9099399,-0.84145087,0.75594205,0.3489397,-1.1290303,-0.115820594,-0.07979766,-0.17776161,1.0086787,-0.16754325,0.37631232,0.11999692,1.1231614,0.93053454,0.20946684
0.41071168,-2.058673,0.73636717,0.08706547,-0.9587111,1.8169022,-0.95807105,0.014107121,0.22533064,-1.7938567,0.43802413,1.302359,2.0870152,-2.0192034,0.38319838,0.30016306,1.6741166,-0.14307956
0.006757174,-0.16096085,0.53386515,0.00859513,-0.095849074,-0.10976774,-1.195499,-1.3039408,-0.5230337,-0.933888,-0.24953957,-0.30401888,0.19186471,0.55776167,0.85287684,1.2425145,0.9771033,1.5447453
0.3513338,-0.14398482,1.6931683,0.29304695,0.36784944,-0.050376024,-0.4655862,-0.1442035,0.13170937,0.48754892,0.2877354,0.15128063,-0.89942193,-0.35449383,1.268038,1.9097219,-0.5546088,-0.36056605
-0.17606266,0.40133908,0.9653234,-1.1004791,0.28144863,-0.090904474,-1.0468115,-0.35323665,-0.34297132,-1.196463,0.23597793,0.13057774,-0.6203808,-0.8222859,0.47788513,1.0600485,1.4818386,0.7622999
-0.12843774,-0.49044612,1.2867227,-0.057566494,0.088828705,-0.029497117,-0.77429557,-0.10609178,-0.25824505,-0.633008,0.90184116,-0.12956832,-0.64614886,0.30708307,0.90859747,1.2762513,0.04272188,0.783663
0.54383767,0.35163084,0.46510857,-1.2062044,-1.0088837,0.4803743,0.3772429,-1.1863592,-0.9169543,0.050054904,0.034028687,0.60010576,-0.28621575,0.50435215,0.29604954,0.90938586,0.5299755,-0.52516955
0.5226409,0.22307047,0.6223846,-1.2527064,-1.0822173,0.42157483,0.27881944,-1.1552893,-0.88735557,0.077448376,0.016667452,0.6172349,-0.20149986,0.4224766,0.34516135,0.8127559,0.51473534,-0.4699734
0.67904603,-0.2609512,1.5372206,0.89850706,0.1361097,1.660094,-0.33427823,-0.5526689,-0.45738652,0.43798319,1.3803457,2.4422042,1.4361502,1.4589201,1.3019271,-0.52749413,-0.09881849,0.790023
0.9311854,-1.2449932,0.72214985,1.9962302,-0.22394979,0.85101193,-0.040793702,-1.2643554,-0.31221664,0.21360795,0.7572764,2.885029,0.73757076,2.3162029,1.54379,-0.807255,-0.07293037,0.63988036
0.6606708,-0.2641612,0.92241114,0.7522639,1.451493,2.9782798,-1.3442599,-0.04145551,1.5570496,0.23222634,0.27082887,3.5691323,0.9561377,1.9403735,-0.046653863,-0.72755986,1.5615038,0.74879694
0.47747323,-0.39674342,0.5003033,0.08383633,-0.04378978,0.7823316,-0.17888935,-1.5413167,-1.1120334,0.42223293,0.083282135,0.4004996,1.122182,0.85765254,-0.0628531,0.4920546,1.2196919,0.9156013
0.4847302,-0.95084965,2.0968947,0.42934167,0.67417794,0.60344005,-0.11504592,-1.7849299,-1.1602477,-0.07279137,0.43406624,-0.50162274,0.5185486,0.81127596,0.27228206,1.1231133,-0.60034037,-0.5405427
0.5318017,-0.103510745,1.8244383,0.9201839,-0.20419538,0.06500896,0.024160031,-1.3959621,-0.1007654,-0.568126,0.5997995,0.5324887,-0.35060236,1.0210291,0.693784,1.1728905,-0.22424708,-0.11507677
0.23063387,0.027944593,2.0659,0.45406294,0.3585723,0.1565434,0.38104874,-1.4795307,-0.04567998,-0.36132,0.6184209,0.5131261,-0.21674973,0.50015575,0.8233993,0.8692571,-0.20532617,-0.4553179
-0.041936975,-0.33922875,0.68908066,-0.22918864,1.5013175,1.5553415,-0.96681017,-2.2274704,0.3883191,0.7504173,2.1359925,1.4111153,1.5407302,1.8726114,-1.551006,0.45284274,0.33586845,0.5012265
1.4116455,0.18474875,1.2647715,0.48225388,0.20832944,0.793855,0.25261036,0.093635455,-0.5102616,-0.8538685,-0.15857542,0.9431884,0.0022352026,0.9925053,0.44858235,-0.3430124,0.78031784,0.45279467
1.4108869,0.069272496,1.472602,0.3860043,0.33839238,0.7825236,0.40303713,0.019179095,-0.54311764,-0.9840638,-0.23025699,0.8723604,0.042578984,1.2598122,0.4879584,-0.18133548,0.7425396,0.66512215
0.62367594,-0.6438839,0.8941965,-0.20145667,1.482332,0.1135177,-0.33256155,-0.7793391,-1.856286,-0.36134928,1.0485424,-0.21083926,-0.1514657,0.86227673,-0.24205737,-0.51273704,-0.10748163,-0.9785954
0.6917145,0.3859414,0.9470986,0.18212111,0.120621234,0.8462096,-0.27667487,-0.039075755,-0.7452234,-0.9450411,0.44016325,0.837996,-0.034171246,1.1984776,0.80664533,-0.983051,1.2803688,-0.08619699
0.49943256,-1.3453673,1.1639799,-0.497711,-0.3907092,0.7748247,-0.21870708,-1.5354542,-1.5943071,1.2914112,0.35608172,0.5397214,1.3890724,-0.4441128,-0.20636004,0.32605225,1.3069246,1.4240206
0.39328745,-1.6702222,1.8912672,-0.050636783,0.43546644,-0.08995017,0.7036085,-1.8322948,-1.0863662,-0.39714792,-0.195647,-0.78691053,1.0493212,0.24895947,-0.94369584,0.86547726,0.45641804,-0.61194104
1.4415087,0.060450125,1.871983,1.4892472,-0.0741228,0.087612525,0.34797007,-2.3074248,0.12486776,0.23345613,0.42668846,0.23409359,0.19234805,0.4664315,0.4347167,1.3275728,-0.60555536,-0.07294036
0.86331904,0.08550847,2.1119516,0.8769526,0.4627829,0.17248021,0.93215287,-2.3697493,0.0649973,0.2758935,0.5234191,0.56750184,0.38950858,0.14678706,0.6385052,0.639277,-0.7737955,-0.16772072
0.9637576,-0.91318804,1.6379167,0.21415684,0.8654785,2.9146142,-0.7778663,-1.3250718,0.9180938,2.0483563,0.49598432,1.6822559,1.2320033,2.7410195,1.1363498,-0.74032116,0.32708818,2.5683427
-0.23573259,-1.3249857,0.6460108,-1.6070873,1.2972565,1.7660142,0.44989276,-0.8335831,-2.0169258,1.3728015,0.055854347,-0.113076106,2.3126073,1.6922698,0.97302926,0.17217183,-0.034764078,-0.05246515
1.1452036,0.56390095,1.9777007,0.25395238,0.49973363,1.1746216,-0.081697606,-0.34373003,-0.8481524,-0.34691668,-0.26876208,-0.22860526,-0.19794421,-0.23340467,0.4375188,0.26409745,0.8839103,-0.779299
1.1171012,0.5141997,1.9455854,0.16731663,0.55880797,1.0558954,-0.26520938,-0.55134994,-0.8283577,-0.30255425,-0.118474126,-0.33612776,-0.23853838,-0.16314708,0.5097752,0.3669797,0.5716052,-0.68436927
0.97112405,0.55893886,1.3410034,-0.07138318,1.7725161,0.8843224,-0.5982927,0.11019246,-2.1468732,-0.4838596,0.33648652,-0.48113614,0.37568462,0.0061207013,0.25971663,0.36551932,0.41448277,-0.581395
1.067135,0.4520197,1.0980049,0.10301522,0.56782115,1.3431392,-0.144002,-0.01126526,-0.5179537,-1.2143681,-0.45102867,0.8479241,0.053995967,0.26118085,-0.5649017,0.81349295,1.5900306,0.74626005
