p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27
0.50830996,0.4217821,-0.4354941,0.58380014,0.21528704,-0.9052995,0.3478479,-0.6930398,-0.4346336,0.1213673,0.11025388,0.2417222,-0.31507644,0.25223938,-0.46712506,0.22771852,-0.7731598,1.3211205,-0.11960586,0.37200105,0.9983807,0.6174035,0.6132298,-0.015104629,0.45060214,0.15705448,0.3573347,-0.01948279
0.42883873,0.29319212,-0.7324899,0.68475777,0.092026964,-0.8192334,0.39334372,-0.6283017,-0.5775239,0.014784899,0.07664781,0.19547687,-0.35802636,0.24099676,-0.54645675,0.055669505,-0.55512834,1.3983287,0.02869231,0.2661987,0.99500656,0.77862436,0.5054638,0.04360043,0.21097355,0.25974607,0.4675605,-0.023215849
0.53111917,0.2163381,-0.50773984,0.67346895,0.19286068,-1.025221,0.27243766,-0.8010539,-0.3356887,0.009217274,-0.037121553,0.35612154,-0.25494635,0.20653108,-0.36639363,0.24909171,-0.4762724,1.2110555,0.11071113,0.19523273,0.9537011,0.5546879,0.49646074,0.18193597,0.2999559,0.040082995,0.3890705,0.0050598467
0.49342176,0.37289885,-0.57458836,0.48103794,0.13966395,-1.0336821,0.23837607,-0.7193624,-0.3869522,0.021405915,0.0037705372,0.3100516,-0.17234442,0.24209319,-0.35461393,0.15951213,-0.48404786,1.2158048,-0.041171804,0.26295072,0.95629025,0.52345884,0.45325312,0.090190984,0.38354585,-0.008213865,0.36709756,-0.013550783
0.61770415,0.1886799,-0.7087269,0.5711989,0.27720657,-0.9688497,0.23478095,-0.81542903,-0.35938275,0.026658352,-0.18772501,0.4635437,-0.16301408,0.24730982,-0.18971574,0.2664212,-0.5089382,1.359846,-0.041897874,0.18149757,0.98031175,0.58185995,0.5242483,0.16376269,0.31331444,0.19638781,0.43409783,-0.054602876
-0.019591877,-1.4143342,-0.99800366,-0.6542748,0.5221634,-0.8848945,-0.5610132,-1.105428,-0.07903544,-0.7170083,0.56884146,-0.23601055,-0.6982119,0.60215414,0.64737463,0.34551102,0.5606421,1.4934982,-0.68875337,0.17463069,0.6065064,1.0858539,-0.49470574,0.17216475,-0.16309024,-0.40725392,0.5825984,-1.4902343
0.44947508,-0.98443735,-0.6430922,-0.27625483,0.2713992,-0.37838575,0.3887895,-0.765893,-0.5782681,-0.31340003,0.47479063,-0.4559264,-0.79148006,0.41426352,-0.0817634,0.1536568,0.09419296,1.8761165,-0.9751371,0.5249885,0.7346494,0.6522141,-0.025854077,0.14060551,-0.037364047,-0.26895767,0.67765266,-1.1482819
0.10941061,-0.10866051,0.02078472,0.7387367,0.876611,-0.05060541,0.66893643,-0.49689874,-0.40198126,-0.5391521,0.17056201,-0.10911085,-0.40048626,-0.090750344,0.67407286,0.91697264,-0.31680566,-0.20633051,0.51322424,-0.043144252,0.13184792,1.2873847,-0.3627136,-0.49253082,0.6212355,0.46016818,-0.11765411,-0.2668316
0.08252263,-0.09532317,0.08833759,0.75600094,0.7841977,-0.10152696,0.7461785,-0.21058248,-0.39309168,-0.61660993,0.18651009,-0.06473244,-0.43722177,-0.051239166,0.7452157,1.1896057,-0.0954542,-0.15869956,0.5459092,-0.08857367,0.23358724,1.4403139,-0.30591437,-0.55018514,0.47211495,0.41769966,-0.12020561,-0.17388003
0.15646356,-0.16344759,0.033230096,0.810652,0.8840499,-0.09911992,0.73292685,-0.62539834,-0.18540528,-0.74969476,0.22158165,-0.085381575,-0.5107938,0.049744368,0.61095834,0.9525888,-0.34183162,-0.12515508,0.534602,0.09665365,0.13483101,1.2871939,-0.2734339,-0.30256873,0.7114028,0.29761454,0.31475025,-0.1875169
0.058634862,-0.13595702,0.033957675,0.5816948,0.8087397,-0.15323508,0.6402701,-0.38346064,-0.1617026,-0.7002912,0.18372543,0.045811467,-0.3586825,-0.032011416,0.5587952,0.82013243,-0.17988428,-0.033062454,0.5682913,0.03359958,0.1377866,1.1327933,-0.1840169,-0.36151168,0.66277707,0.5283531,-0.16301925,-0.08799239
0.16897325,-0.17545828,0.07743283,0.6154586,0.74034315,-0.09782898,0.77682537,-0.5238115,-0.11736908,-0.7468908,0.19079608,-0.024707897,-0.52845573,0.03682379,0.6004694,1.0663034,-0.1701067,-0.02948601,0.6363248,0.133806,0.09382836,1.2055485,-0.19504626,-0.26378873,0.47841263,0.36031124,0.25669345,-0.055553786
0.54051495,-0.050560027,-0.38082457,0.29554558,0.87660015,-0.8476533,0.33572346,-0.95183337,-0.1462155,-0.9525799,0.4198858,0.36046055,0.02002671,0.48221445,0.36633274,0.54152447,0.17020082,0.81100875,0.65442723,0.4765126,0.36466974,0.4339903,0.13729553,-0.30511385,0.38655767,0.22118056,0.46415263,-0.09795729
-0.50419974,0.3252654,-1.0325179,0.32848033,1.1423237,0.09527078,0.2722655,-0.004565128,0.00879212,-1.050775,0.09578885,0.3204519,1.0536792,-0.5786145,0.101726204,3.199959,0.58628064,0.31644765,0.1113606,0.4767853,-0.09825378,1.7990893,0.14974432,0.46458948,0.4384497,-0.42030728,-0.5062798,-0.9948799
0.25142744,0.48008528,-1.1529319,1.0875119,1.1670442,-0.73540485,0.16217856,-0.29978058,-0.538063,-1.1383023,-0.052759815,0.48717254,-0.15747036,-0.17363842,-0.28785422,0.429721,0.48294613,0.7507037,0.3153186,0.48731115,0.688515,0.5805418,0.20076393,0.9808216,0.8277628,0.12374192,-0.2861244,0.63163304
0.010196434,-0.07047283,0.11388832,0.39627102,0.69143087,-0.66009235,0.17778361,-0.412091,0.700918,0.8077523,0.5299366,0.51800156,-0.5123401,1.0705045,0.1950354,0.73154724,0.3278241,0.68280977,0.6620189,0.21671657,0.5986779,1.0042955,0.39848346,0.24161911,0.18615726,0.19409087,0.42766863,0.05293145
0.09075566,0.09374817,0.34349766,0.32084212,0.7809623,-0.51148146,0.059947975,-0.6264471,0.63030416,0.66059494,0.6953078,0.8299413,-0.45307273,1.1437886,0.075433455,0.80352175,0.44608167,0.35655695,0.5184507,-0.17470509,0.4151941,0.58737147,0.7021202,0.026004883,0.54358774,0.3158566,0.4976413,-0.23829435
0.34478414,-0.6734966,-0.33480465,0.28666854,0.48710802,-1.166748,0.03870909,-0.18169178,0.5647268,0.11024546,0.79910684,0.6747301,-0.45798266,1.047814,0.4770376,0.33846787,0.27102846,1.8412465,0.09431907,0.09381825,0.8222188,0.85311216,0.24378833,0.27026424,-0.018502874,-0.2731576,1.0538242,-0.22616646
0.07523869,-0.06632788,-0.29026306,0.2818153,0.9030762,-0.8676505,-0.23695378,-0.24792907,0.13726102,-0.1083073,1.185159,0.472327,-0.2804955,0.6974993,0.51752883,-0.2852518,-0.107884325,2.1471436,-0.08809149,-0.1458523,0.83470505,0.76575327,0.14492345,0.43002024,0.26746517,-0.15936808,0.73482156,-0.22041309
0.043313008,-0.000113250884,-0.18321353,0.27660042,0.8458281,-1.1757159,-0.3729489,-0.19095846,0.15026128,-0.20618312,0.963134,0.09582048,-0.41679686,0.77820545,0.3217984,-0.18017109,-0.23695761,1.9934913,-0.06419086,-0.14189483,0.8257422,0.8914445,0.13546126,0.40664592,0.17195266,-0.11554138,0.5300794,-0.13780496
0.1977705,-0.012236916,-0.4668775,0.3899447,1.0908221,-0.9199654,-0.2846797,-0.21175882,0.29673892,-0.24029197,1.0382925,0.25008738,-0.45901662,0.8102463,0.5313995,-0.1355417,-0.1748211,1.8380128,0.00768925,-0.43142998,0.8225699,0.79029614,0.18059954,0.35187027,0.25427744,-0.53543806,0.4708056,-0.10805145
-0.31493628,0.035856366,0.0043648165,0.68839747,1.0435156,-1.0177228,-0.33890328,-0.28198424,0.103582256,0.22657284,1.0634699,0.08847094,-0.64537126,0.873683,0.47722492,-0.14071591,0.07363691,1.7887026,0.121076584,-0.22962426,0.777941,0.8227485,0.27203435,0.45108196,-0.07649992,-0.14971569,0.537722,0.121928014
0.02257851,-0.06492783,-0.121766075,0.2517185,0.8913501,-0.8204847,-0.31218076,0.05428163,0.17725459,-0.20978369,1.1170086,0.13593481,-0.2825961,0.8281586,0.24955617,-0.15545568,0.008004681,2.0095556,-0.21660933,-0.022738885,0.59301114,1.049338,0.08458117,0.2459232,0.07402605,-0.20638394,0.5920528,0.12917165
0.35980245,-0.49544755,-0.32492793,0.42830113,0.52899784,-0.98685294,-0.05001676,-0.22313154,0.42726383,0.25853398,0.85552007,0.67379045,-0.53859323,1.2009017,0.43627027,0.3444222,0.11107908,1.7315066,0.18122582,0.1867365,0.7732487,1.035296,0.33885416,0.29900333,0.04920704,-0.3534443,0.7580533,-0.37241733
0.0032133767,-0.29150832,-0.26698616,0.3277126,0.77604973,-0.8046208,-0.2251209,-0.13329852,0.03682725,-0.49287763,1.0197132,0.3306834,-0.55536133,0.7646715,0.22109978,-0.21085432,0.17272753,2.0077636,-0.31849176,-0.15493397,0.83807826,0.9700847,0.2725239,0.36813465,0.1849439,-0.2273577,0.66207814,-0.10971955
-0.5153105,-0.47011936,0.46014723,0.4435013,1.5826963,-1.2647601,-0.5088924,-0.44843492,-0.010567093,0.26428926,1.1634636,0.08853671,-0.22659159,0.5604751,-0.08826913,0.0798948,0.3539002,1.2217884,0.059060927,0.44250175,0.9263896,0.79235274,1.0713295,0.32196802,-0.16462345,-0.39974734,0.1816492,-1.0319756
-0.05431972,-0.017280007,-0.22197646,0.27194345,0.77178943,-0.9389192,-0.3183624,-0.19656096,-0.017942505,-0.20420381,1.1188358,0.20825627,-0.3441024,0.8364604,0.37193358,-0.008428202,0.21048301,2.0268497,-0.05434979,-0.48706958,0.6171391,0.86674535,0.15017523,0.28492352,0.2660506,-0.27546665,0.70131177,-0.24515551
-0.06987938,-0.26925462,-0.30949035,0.20637442,0.82015276,-0.7455117,-0.42623854,-0.13939169,0.043312095,-0.28687337,1.0405195,0.3505503,-0.34772792,0.5545904,0.3649728,-0.30379254,-0.0007956131,1.897445,0.10411023,-0.26522556,0.76981145,1.0272869,0.24261777,0.13370952,0.44856417,-0.3150267,0.5711455,-0.121066675
0.065575235,-0.052529294,-0.08645223,0.22838083,0.6377042,-0.59452385,-0.5353157,-0.2882889,0.016291054,-0.36333674,1.1725712,0.23539922,-0.4352971,0.883286,0.23090601,-0.2549376,-0.016097905,1.962159,0.11087087,-0.4100104,0.99473256,0.76680785,0.092163794,0.15620577,0.3463181,-0.3999294,0.76345146,-0.034749806
0.33947524,-0.38044018,-0.4629695,0.31576732,0.73008937,-1.119546,0.12055574,-0.29182005,0.44255844,0.118170395,0.9478992,0.73887616,-0.48680776,1.2740009,0.45999464,0.22684465,0.32033607,1.7284695,-0.0075300317,0.28084144,0.9116131,0.8950499,0.19990544,0.19447607,0.012553021,-0.38102716,0.96367276,-0.3658237
0.4170065,-0.020385522,0.521338,0.08475216,0.687242,-0.5120757,0.26601452,-0.83792144,0.83732355,0.8356446,0.49935433,0.78696203,-0.35957548,1.2328732,0.2724419,0.8969477,0.45379603,0.48358542,0.38391796,0.034121163,0.3983683,0.09613966,0.3719644,0.047892116,0.22473228,0.70453817,0.75192666,-0.4205553
0.4134666,-0.22536545,0.10697219,0.23076198,0.476848,-0.5560077,0.48530528,-0.6274604,0.9030293,0.97125924,0.5624162,0.7905656,-0.5454005,1.2098019,0.25669283,0.90647495,0.4511399,0.79168516,0.47811776,0.15467007,0.55098385,0.62251365,0.14596139,0.3051128,-0.035892032,0.20483653,0.62585175,-0.3124909
-0.22177687,-0.9563956,0.66854554,1.2722934,0.3565855,-0.007576543,-0.7454044,-0.80507827,0.24143551,-0.5023568,-0.26049128,-0.050017573,-0.46212783,0.47393227,0.03604482,0.32443503,0.40317845,0.75123256,0.13533635,1.1228278,-0.09557862,-0.36237285,-0.49891433,-0.7266362,0.5368751,-0.81355304,0.551939,0.7463236
0.0618976,-0.02128215,0.014712064,0.4831465,0.8791995,-0.4406391,0.77435154,-0.34472272,0.09995302,-2.03018,-0.20517074,-0.9045071,0.18755329,0.8145544,0.96624357,0.21273395,0.53118676,0.35994443,0.23925067,0.15286808,-0.09675854,0.308668,-1.1196433,0.5131629,0.33063075,-0.4159366,-0.73498017,0.4430901
-0.024049593,-0.006269314,0.054205783,0.13689679,0.979159,0.16217549,0.5448066,-0.8627506,0.11492489,-0.9723767,-0.6402287,-0.7280456,0.38044244,0.5684107,0.16993986,0.54386497,0.49723536,0.86717886,0.39442232,0.24594454,0.15555935,0.5170172,-0.8248828,0.00793625,0.7318047,-0.40805814,0.47552827,0.16452122
0.07713912,0.19659008,0.10021368,0.5956752,0.7272606,-0.27526096,0.605028,-0.39699954,0.2142062,-1.8824133,-0.295743,-0.8805337,0.23093918,0.97980803,0.7258148,0.2503921,0.6638352,0.62078047,0.23037022,0.22381407,-0.10409641,0.22661701,-0.84385604,0.39101085,0.47148377,-0.33582553,-0.6183114,0.64609313
0.34805933,0.13529128,-0.3505875,0.46337,0.58341473,-0.12353985,0.0005722999,-0.66576755,0.7461304,0.034633085,0.61696947,-0.06298906,0.06472303,0.5197,0.12539764,0.5317439,1.3791069,0.76891506,0.7450603,0.50482416,0.26234695,-0.431904,-0.26254714,-0.5023635,0.81550807,-0.4413438,0.24528584,0.40975282
-0.28057814,-0.43872276,-0.13246657,0.5600615,0.4285571,-0.500924,-0.08182204,-1.2138983,-0.0015035048,-0.5587558,-0.24198468,-0.15454522,0.4334201,0.56046116,-0.031133585,1.0563296,0.8384094,0.66344756,0.22565313,0.34940165,-0.05003247,0.07619317,-0.38479382,0.24456076,0.4038849,-0.6891016,-0.016570631,0.71204543
0.25457042,0.21497667,-0.5584681,0.8237159,0.51717275,-0.28963268,-0.08233016,-1.2136217,0.306566,-0.18717103,0.44949546,-0.019248925,0.28345957,0.9531689,0.21392484,0.6403796,1.883671,0.58006984,1.0054326,0.42946222,0.54565406,-0.38699704,-0.6209781,-0.39338607,0.84468526,-0.5663058,0.05745635,0.8180162
-0.79964006,-0.73084706,0.19113205,0.95813644,0.48692238,0.022708232,-0.01119997,-0.7743656,-0.029787693,-0.53507537,0.1187202,-0.43216276,1.010489,0.21944606,-0.07276334,0.76830536,0.55157363,0.08961254,0.7031444,0.5427116,0.06147539,-0.14487673,0.26372364,0.22430125,0.68739724,-0.52524525,0.6207082,1.0738245
-0.84976745,-0.2996385,0.61304367,2.039502,0.5792369,0.37280676,0.2527031,0.055657916,-0.2367426,-1.3570476,-0.09427637,0.4246755,0.6916287,0.33848682,0.6962019,0.6716687,0.69074345,-0.055950113,1.0929765,0.6784061,-0.24206217,-0.12114482,-0.5152375,0.56560725,0.58974445,0.044467736,-0.44984594,0.7208002
-0.8783161,-0.23646499,0.48928908,1.4163787,0.6357615,0.597538,0.16749215,-0.7022085,-0.11518333,-0.33422095,-0.46280348,0.3729312,0.8471472,0.30847356,-0.119491525,0.9786,0.80115896,0.44534647,1.1049223,0.5463684,0.07329354,0.28824782,-0.22992848,0.23251027,0.9112109,-0.2898912,0.58063465,0.4687208
-0.6839698,-0.021639751,0.6155622,1.9786737,0.47654858,0.36508578,0.23913202,-0.09233119,-0.17909113,-1.3903589,-0.24305451,0.29015246,0.92997164,0.5511315,0.4124431,0.618059,0.9251101,-0.008900119,1.1460694,0.49948674,-0.28449193,0.07225507,-0.07926527,0.5103948,0.5436512,-0.05320796,-0.49623233,0.9510231
-0.05271606,-0.4143236,-0.13560984,0.7974162,-0.24893834,-0.28824955,0.3490573,-0.64241236,-0.025293725,-0.3635112,-0.013485671,-0.6600427,0.5067457,0.62507826,0.60107905,0.31310272,0.55250424,1.3979806,0.6855774,1.2928288,-0.03051659,-0.883752,-1.035304,0.5284772,0.72738,-0.2189863,-0.10662635,0.38471398
-0.1734577,-0.37543952,-0.18082373,0.6127793,0.5597773,-0.31904346,-0.0476893,-1.1665941,-0.038351562,-0.5754447,-0.21364659,-0.15852107,0.43520388,0.561882,-0.03621874,0.9925608,0.85753334,0.58653533,0.305157,0.2979053,0.015933154,-0.008771656,-0.34842664,0.17729497,0.4878001,-0.5787648,0.23071507,0.72649574
0.5063935,0.05705851,-0.2861923,1.2042074,0.27631348,-1.4102926,0.5311768,-1.1394877,0.009745904,-1.0699556,0.04065537,0.018044785,-0.18852654,-0.85483885,0.8864088,0.9177698,0.12861559,0.026426274,0.50981206,-0.66797197,0.28100258,0.5956728,-0.23776811,-0.69561785,-0.5376366,0.74630284,-0.5920986,0.29926178
0.6659487,1.371849,-0.0534895,-0.17012925,2.5879312,-0.41051108,1.622648,-0.3451969,-0.4943441,-0.18651122,0.59762347,0.03830541,0.010994591,-0.44079536,-0.8616596,1.1909573,-0.16729093,-0.76809925,0.26157087,-0.33636475,1.3065486,1.1230712,-0.98727095,0.80338514,1.8071045,1.8251781,-1.1288426,-0.91977876
1.3365253,0.91136944,-1.8978196,0.6004967,1.8491263,-0.3406286,-0.12516522,-1.1273423,-0.598804,-0.39004606,0.81773067,0.29162595,-0.34307605,0.30305463,-0.64683247,0.12947938,0.17407483,0.6335617,0.37821257,0.122118935,1.127078,-0.07971149,1.2483008,0.7193361,0.31260043,0.25751078,-0.44968674,-0.47471923
-0.44874507,0.22388868,0.23168755,0.7759451,0.95732397,-1.9029075,1.5072936,-0.6943982,0.09999301,-1.3505905,-0.6715917,-0.8375906,-0.048358478,-0.046702687,-0.3172595,1.0311179,1.5394179,0.78457683,0.46046266,-0.18955526,0.45541754,0.19552802,0.6255141,-0.9872242,0.15814847,-0.70078784,0.75537187,-1.2896514
-0.3685894,0.24740654,0.17499523,0.86419827,0.8950439,-1.8514092,1.5356607,-0.5649675,0.33754635,-1.3206921,-0.5426142,-0.7671116,-0.0017334594,-0.15198806,-0.25890422,1.0539513,1.3095627,0.60770935,0.41405845,-0.19255692,0.40123138,0.1557113,0.6315138,-1.1847605,0.10932472,-0.6679788,0.56268555,-1.2570398
0.18692084,2.7889702,-0.22247958,0.83846766,0.43576327,-0.5536522,1.5155365,-1.150788,0.8340264,-1.0216877,0.88511604,-1.8064809,1.3742454,0.48498046,-1.5985618,0.0003767791,1.4100296,2.240951,-0.06793135,-0.38241836,1.2952591,0.54975194,1.3877679,-0.10334645,-0.8924788,0.9548267,0.662625,-0.44294578
0.25913122,-0.3979575,-0.0929091,0.9578611,0.48766086,-0.5739455,0.681871,-1.039854,0.1834429,-0.58817345,0.24622631,0.24842244,0.0022700431,-0.0757137,0.16663517,0.7480903,-0.3071675,0.25493482,0.28020704,-0.050908,0.76020604,0.7033246,-0.16573241,-0.63669825,0.7789736,1.1131378,-0.33502305,-0.48290017
0.34814957,-0.17212228,-0.30112866,-0.01988961,0.48013246,-0.43784976,-0.32100183,-0.36513546,-0.09719522,-0.71737224,-0.3150083,0.6577835,-0.92787224,-0.27686056,0.25517076,-0.1569244,-0.3506202,0.014421439,-0.42399168,0.11595949,0.4395258,0.62215286,-0.7510597,0.18106489,0.39606544,0.25900602,-0.36477718,0.10261418
-0.017431587,0.11923505,-0.22173612,0.0075308355,0.20405985,0.050106123,-0.13151257,-0.30438182,0.09401482,-0.81289905,0.05268109,0.32159346,0.07240695,-0.15616119,-0.050900076,0.3098502,-0.10447152,0.12903267,0.15896142,0.2450611,-0.20177086,0.22013342,-0.19827819,0.22147104,0.5324861,0.079407535,0.45967668,0.31400865
-0.052085474,0.06199618,-0.17975593,0.06531753,0.17305581,-0.028000642,-0.06857766,-0.3213039,0.043958776,-0.821654,0.11678013,0.31974334,0.10160798,-0.17462614,-0.04589754,0.34420967,-0.14499708,0.1680498,0.21704368,0.24884316,-0.22592045,0.2091633,-0.16513325,0.22410816,0.48518407,0.050569467,0.5027263,0.3059297
-0.04918622,0.10035668,-0.23823184,-0.03569752,0.15467532,0.10613026,-0.05487305,-0.28895536,0.08429403,-0.8030568,0.12109146,0.3378583,0.07597381,-0.106817104,-0.04248334,0.24011093,-0.081115365,0.06519202,0.16744725,0.21681973,-0.1971035,0.1436888,-0.22564618,0.23635378,0.46321502,0.12066464,0.4433182,0.30276063
0.40217814,0.05027453,1.0129379,-0.48565292,1.0437689,-0.6693413,1.5921184,-1.9850849,0.2149665,0.039967954,-0.009422226,0.8695415,-0.87311673,0.55645216,0.94519913,1.4010645,-0.010971989,1.70434,-0.0074634315,1.4602183,-0.3732112,0.81359404,-0.17209457,0.81576186,0.87526757,1.7495748,0.77282274,-0.6259873
0.3821753,0.29931068,0.1710088,-0.40056917,0.6184736,-0.41753355,1.0645083,-1.2202823,-0.55406606,-0.42496267,-0.0016121584,1.6000195,-0.32200179,-0.40741098,0.041226547,-0.12135582,-0.07679496,1.5476971,-0.14720878,1.1588731,-0.12920351,0.4016076,-0.18800242,0.89200854,0.8271348,0.9433799,0.18341722,-0.50676435
-0.3965556,0.34425372,0.44769892,1.1068366,1.1373022,-0.8415754,0.4639606,-2.0079057,-0.73889446,-0.513109,-0.7349092,1.0970356,-0.098746724,0.17923203,0.047157492,0.29547447,-0.17484589,0.58077914,1.4726697,0.0999625,-0.18651998,0.34474096,0.4004522,-0.26383784,0.27048,-0.35946104,-0.34051555,0.8043551
-0.026686037,-0.47818297,0.66279674,0.531267,-0.56641424,-0.20460913,-0.42315802,-1.0352099,-0.39196533,-0.67194474,0.6579407,-0.14206837,-0.6796104,-0.27498513,-0.24603356,0.35669512,-0.26148525,0.5405191,-0.40382338,1.1729357,-0.1992195,-0.020117063,0.55962116,-0.8734241,0.68111265,-0.2724949,1.2285277,0.51899445
0.07022254,0.17100425,0.47814995,-0.17199263,0.12887754,-0.57273626,0.72366446,-1.0625577,-0.50579214,-1.4763502,0.42358875,-1.4282309,0.11549785,-0.17972216,0.64559686,0.41045457,-0.14327703,0.9604019,-0.27023488,0.6206349,-0.5469564,0.4546111,-0.66228116,-0.40918696,1.1947266,1.1474386,1.3236978,0.36857313
0.013780302,0.4793479,-0.40713727,0.534643,0.26913482,-0.38601238,0.018287381,-0.797454,-0.24792428,-0.6358177,0.51485956,0.17448574,0.011296415,0.105753876,-0.19254655,0.40554246,0.6755025,0.5529403,0.5576239,0.44062677,0.062639035,0.35451624,0.34664202,-0.4371036,0.6667527,-0.037388965,0.5128098,0.4054314
-0.079895884,0.6158335,0.16676362,-0.15211812,0.23825912,-0.3887521,0.8797247,-0.94870114,-0.3323161,-0.41428173,0.4116812,0.051993262,-0.34512165,-0.44470394,0.36121017,0.05877649,0.22855633,0.59912086,0.5433684,0.33667716,-0.2860422,0.7221687,0.5266826,-0.21226914,0.4894723,0.29922578,1.0155,0.064206325
0.20522128,0.19437274,0.5213371,-0.33392733,0.058496792,-0.35352197,0.7898029,-1.051537,-0.52414274,-0.33273256,0.5515361,-0.068763934,-0.17010066,-0.4378989,0.40777156,0.6414049,0.2281087,1.0441114,0.4002042,0.5737104,-0.18391831,0.44655704,0.66488016,-0.48014355,0.8088955,0.29398254,0.84123576,-0.29797447
0.27104807,0.45144334,0.90182465,-0.29403654,0.051717855,-0.199431,0.8519995,-1.0675802,-0.19875996,-0.12579757,0.46852723,-0.4356175,-0.40761206,-0.3788597,0.3847798,0.1996163,0.43712124,1.1836175,1.0301291,0.5944692,0.069993265,0.017051375,0.8660884,-0.44981623,0.9558746,0.63614017,1.116115,0.410908
0.5737152,-0.19731262,0.66437,-0.15216863,0.11468999,-0.20156665,0.93512625,-0.42699078,-0.7392845,-1.9722588,0.24862759,-1.2482166,0.11809837,-0.5657284,0.11202053,0.5912703,-0.11100649,0.805331,-0.20856658,0.24485682,-0.236604,0.60395783,-0.5341217,-0.49299335,1.0666766,0.22465187,1.3408176,0.56585497
0.16275242,0.7149162,-0.13192064,0.042691007,0.30590272,-0.36939272,0.58566725,-0.9995879,-0.5165759,-0.63192934,0.7077717,0.4860476,-0.19835041,-0.3443986,0.34830147,0.10905522,0.18769486,0.64019936,0.20535626,0.09675883,-0.30134842,0.52627075,0.34404993,0.15905489,0.4090913,0.71388316,1.1508244,0.21626446
0.15987433,-0.039790824,0.025502397,0.012486674,-1.0246755,-0.5284301,0.37518743,-0.9548888,-0.699449,-1.0300317,1.0688943,-0.5850248,0.09775166,0.15303005,0.27598774,-0.15548821,0.13457482,1.3928497,-0.016854102,1.5921258,-0.34280863,-0.6476974,0.16621979,-0.1138923,1.0808718,0.071251355,0.59306103,0.47238806
0.015881952,0.42043456,0.7117347,-0.582047,0.12649848,-0.36403188,0.9101876,-1.0117829,-0.5664447,-0.5682015,0.6478485,-0.49316114,-0.39304855,-0.6980935,0.43509716,0.25991,0.30752167,1.137869,0.6389916,0.66838074,-0.4715917,0.14070025,0.8189591,-0.4730489,1.0953028,0.4262223,1.2568588,0.030721819
0.71273154,-0.24289656,0.09103857,0.51774484,0.13661145,-0.43241557,0.35766393,-0.7891256,0.5691529,-0.9298298,-0.021065412,0.4251012,-0.42926574,0.46114182,0.011356444,0.7728479,-0.04531829,-0.031131234,0.19739223,-0.2684091,0.69928205,0.14698716,-0.5046687,-0.6464255,-0.23891002,0.99937975,1.2370969,0.58715796
-0.10110441,-0.33998156,1.0127783,0.46954674,0.62690026,-0.308225,0.12888412,-1.2751772,0.19380125,-0.26209152,0.16187234,0.071789496,-0.8810603,0.96967214,0.19772212,0.72527206,0.13621692,0.6210968,0.16449302,0.23113695,-0.0075598764,0.39382148,-0.20910968,0.009079689,0.14294127,1.1499385,0.33511916,0.25672352
0.39633447,-0.46419793,-0.11160619,0.5150632,0.06161107,-0.58735496,-0.08502358,-0.87344617,0.16230454,-0.53691244,0.6048972,0.8026848,-0.31851763,0.65180105,0.17348368,0.60482657,0.31638002,0.3802159,0.13238007,0.0646701,0.27522027,0.5006029,-0.07869026,-0.48736608,0.5051651,0.3318657,0.9211261,0.1786103
0.61403584,-0.020517314,-0.016071368,0.24815303,0.3411631,-0.056912918,0.3907056,-0.701629,0.04398922,-0.90033996,0.44912854,0.3855054,0.03343321,-0.23651786,0.53433305,0.5060073,-0.3532398,0.6622697,0.009136512,0.15383755,0.30463699,-0.009660844,0.36776325,-0.14998476,0.2945647,0.108965,-0.091984615,0.20262577
-0.6791446,-0.6047135,-0.24908958,1.3398099,0.34065336,-0.9201512,-0.060697902,-0.18724057,-0.12426012,-0.3497534,0.12297327,0.72859424,-0.5523762,0.29969537,-0.13790698,0.88363487,0.23952046,0.44692537,0.61933184,-0.5812716,-0.19864167,0.8177637,-0.93447006,-0.49337187,0.35438126,0.1300403,0.5657493,0.34132293
0.060760226,-0.7768138,-0.04376464,1.2167825,1.1495624,0.15668991,0.28538474,-1.4127119,-0.14523974,-0.58758247,-0.35960177,-0.25439882,-0.19537207,-0.068800546,0.6952096,1.3652741,0.4665207,-0.17283334,0.39077747,0.13477153,0.5769419,0.99569124,-0.7319137,-0.63766706,1.1263976,0.49878997,-0.14271359,-1.0155008
-0.7981741,0.7795236,-0.08767336,-0.4445283,0.052017998,-0.99047405,1.1728227,-1.0105855,0.18950824,-0.42541456,0.043398466,-0.60186183,-0.8304332,-0.71933824,-0.10576958,0.7756434,0.45092875,1.2848741,0.4835894,-0.82526916,0.18285245,0.6883555,0.57083887,-0.23361158,0.365374,-1.1502148,-0.045011025,-0.32953355
-1.630796,-0.856899,-0.010609143,1.1283277,0.87953526,-0.03581052,-0.8187033,-1.1158842,0.5322433,-0.2835665,1.1067626,1.178294,0.17419478,0.6922453,0.8297915,0.9667668,0.61127055,0.9973486,-0.7032169,1.304724,1.1173815,0.9739732,0.4776399,-0.83676857,1.0689278,0.3969743,0.6935204,0.066557266
