p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20
-1.047937,-0.6934244,0.6815066,0.74289423,1.0638053,-0.26946214,0.16538729,1.1101148,0.45336396,-0.07185243,0.8313337,0.9593344,-0.11299791,0.051492516,-0.34318995,-0.62841624,-0.7152248,0.69549763,-0.8228954,0.11758981,0.4363484
-0.8931859,-0.27482814,0.6323871,0.8143402,0.66377634,0.032797355,0.25300485,0.8957463,0.39338455,-0.034865655,0.8681763,1.002985,-0.43907776,0.43013242,-0.19629638,-0.6911401,-0.80617756,0.5358235,-0.2809338,-0.27078888,0.53900695
-0.8118188,-0.4947479,0.94697624,0.61088294,0.93347687,-0.37161392,0.28974742,0.99000233,0.24757473,-0.45508033,0.98986864,1.1071973,-0.11636722,0.1685136,-0.8545749,-0.6666609,-0.9840739,0.49418193,-0.6016751,-0.216069,0.5378342
-1.0123436,-0.47065014,1.0717742,0.770116,0.9818706,-0.31861764,0.38733926,0.92290765,0.534405,-0.24023166,0.90329576,0.75816286,-0.090214044,0.0840047,-0.3926634,-0.83944166,-0.8676803,0.7576739,-0.6736225,-0.090757556,0.58420783
-0.78004205,0.6095363,0.29969454,0.72360533,0.6472496,-0.40126577,0.18690187,0.925685,0.5482447,0.30054367,0.5379114,1.7161083,-0.36168337,0.40919018,-0.16362993,-0.6319466,-1.0176381,0.51057905,-0.548239,-0.10602299,0.047229413
-0.8130185,-0.5459588,1.3003414,0.9438183,0.8904162,-0.44821662,0.34693888,1.1809001,0.2162878,-0.25594407,1.0071515,1.0309137,-0.39440894,0.29423854,-0.5997824,-0.43899718,-0.8804275,0.76849335,-0.4264283,-0.33497468,0.21969493
-0.84678984,-0.46829993,0.8505718,0.8063944,0.8481671,-0.18961912,0.15189944,1.0724452,0.53109735,-0.22261025,1.0954257,1.0946884,-0.22223014,-0.20332445,-0.75401497,-0.6874527,-0.8506875,0.5892875,-0.5635412,0.02609566,0.50018847
-1.0009722,-0.46571818,1.045962,0.89813393,0.79268676,-0.20275968,0.39515105,1.118532,0.15322208,0.23456709,1.1004578,1.0276467,-0.32297945,0.3028625,-0.40031376,-0.6339627,-0.85635227,0.6573509,-0.60022914,-0.18115659,0.45577767
-0.71606797,-0.39318556,0.7371665,0.90223056,0.46734515,-0.93331754,0.3743462,0.80197734,0.62579197,-0.17864892,1.3058028,1.7830944,-0.59108335,0.47008976,-0.34794214,-0.5833987,-0.39010194,-0.53815395,-0.49784264,-0.74937326,0.044666566
-1.0045882,0.25981495,0.27212578,0.11669899,-0.13812262,-0.83571494,-0.73125905,0.85051054,0.8638988,0.35062432,0.55795944,0.66338885,-0.5535049,0.7033424,0.77511364,-0.119408034,-0.06754708,-1.6062444,0.131922,-0.825796,-0.2955828
-0.8144228,0.58732736,0.3583127,-0.1065636,-0.07763618,-0.95725477,-0.67306817,0.95163316,0.8430179,0.085333094,0.5407386,0.8419901,-0.6417966,0.8687014,0.62932104,0.014471699,-0.21208408,-1.7630683,0.14445744,-0.7225278,-0.08182284
-0.53880537,0.14110613,0.21439908,0.23170297,-0.21976964,-0.5090201,-0.17512356,0.64834976,0.5635067,0.17526779,1.0230039,1.1237339,-0.7360635,0.34197,0.23516962,-0.1531432,0.3428641,-1.4028802,-0.4670324,-0.45205134,-0.7093475
-0.35334814,0.458504,0.009841464,0.83890796,0.24133545,-0.873885,0.39359468,0.9524339,0.9760978,0.28932673,0.612193,1.9313058,-0.32314718,0.4151201,-0.0239541,-0.4976452,-0.6701744,0.3201339,-0.7769176,-0.31571263,-0.14358105
-1.1803144,0.9026361,0.8553505,-1.5257671,0.45779315,1.9444896,-1.057808,1.611643,-0.74675834,-2.7221303,1.4788324,2.2092156,1.707723,1.7357582,0.32598057,0.24352443,1.3104854,-1.1942033,-2.2374446,-0.5124875,0.23716298
-0.68915987,0.7776601,0.55847836,-0.03229355,-0.08538051,-0.04860096,-0.33739462,2.1483579,-0.53595483,-0.07034318,2.1871583,1.4226086,0.66264224,0.16135801,0.20440945,0.017730188,0.074856915,0.3071966,-0.15482321,-0.62803143,0.31136623
-2.2346954,-0.77217597,0.33016685,1.2351229,0.5312571,1.3757178,0.062303048,1.4861872,0.84859514,0.11299172,0.96863043,1.6166065,0.65725905,-0.52372587,-0.39619952,-0.9820705,-0.43693623,-0.13283901,-0.9682664,0.4984621,-1.0727937
-2.000976,0.6329912,0.7192712,-0.28254926,0.12380878,-0.16276476,-0.60332984,0.65245855,-0.039385572,-0.9130563,2.2866173,1.3683956,-1.3063678,-0.76814324,0.52920306,-0.9121995,-0.78658843,1.6210449,-0.43600094,-0.4865676,0.0129603315
-1.6888561,0.574353,0.7505306,-0.29460526,-0.15124196,-0.26040083,-0.26748535,0.79948527,0.1197409,-0.7082668,2.1469688,1.5253266,-1.1946903,-0.67261916,0.42395252,-0.8200701,-0.8753501,1.3885791,-0.14121757,-0.4628835,-0.06353169
-1.8221953,0.41894406,0.68952805,-0.26734796,-0.086118996,-0.13530242,-0.28449804,0.6230176,0.17629717,-0.78023744,2.090305,1.5663651,-1.1728712,-0.78420675,0.4950937,-0.84990555,-0.68855226,1.3373784,-0.15754457,-0.53833604,-0.1332773
-1.2042363,1.3061799,1.1062715,-0.79283446,0.013021153,0.167511,0.6308941,0.17318898,-0.29698572,-1.2104639,0.17442027,0.6926684,-0.61477554,-1.2320932,0.3391526,-0.12892424,-1.3620331,0.23964155,-0.0017522939,0.007781322,-0.10734734
-0.7068951,0.96080565,0.62669396,-0.472627,0.05396551,-0.050102845,0.98469085,0.29969117,-0.45160556,-0.7374965,0.63971317,0.088987544,-0.42585412,-0.65531766,0.53861487,-0.9588117,-0.9971767,-0.6371535,0.4682881,0.46456024,-0.24760856
-0.9067223,0.76181114,0.6001197,-0.93644005,0.024989506,0.45842382,0.53651685,0.1933939,0.048309628,-1.1024587,0.36974853,0.8106201,-0.43092912,-1.2447137,0.14545365,-0.37758878,-1.2119887,0.2606376,-0.21004282,0.27897874,-0.35921592
-0.6837722,0.4968899,0.36788282,-0.67336994,0.13841508,0.52561337,0.6453007,0.29770574,-0.006094611,-0.59417707,0.7939033,0.058675036,-0.16528052,-0.60977715,0.27126297,-1.0307494,-0.9368264,-0.2550371,0.012003028,0.7349856,-0.3054673
-0.485391,0.5329796,0.34360948,-0.68977225,0.11305977,0.4929187,0.5361692,0.1781583,-0.19411056,-0.55339986,0.7825611,0.12771334,-0.31926075,-0.68659604,0.30941767,-1.0057214,-0.8900329,-0.20305462,0.06168333,0.6462559,-0.33767396
-2.3862255,3.2884083,-0.19540462,-0.38694394,-1.4550822,0.5779085,-0.6558451,0.027302448,-0.3393817,-1.4226527,1.1321642,1.0012579,1.9141003,-0.7988067,-0.2739536,-0.9136092,0.3755825,-3.4478855,-0.17686042,-0.42927474,0.3738894
-0.33390725,1.4091654,-0.71618575,-0.12425605,0.8183636,-1.369377,0.38215938,0.8919765,-0.08710064,-0.39133877,1.9517014,0.006790048,0.09188233,0.19021493,1.3778812,-1.0447145,0.09509157,-0.11972566,0.0802576,0.874333,-0.24274716
0.010579819,0.24153277,-1.433654,-1.3949797,0.79416394,-1.6178038,-1.4795064,1.04536,-2.1762557,-1.7224222,1.1391555,1.3053281,-0.5128615,1.0864093,2.465385,-0.5257444,1.2617283,0.67378914,-1.5556756,-0.5508252,-0.6328279
2.1532576,1.5892105,0.4031283,-0.9611067,1.9311014,-2.5940852,0.81534857,0.95395654,-1.855316,-1.6943085,3.2314763,1.5766927,0.42567495,-0.79568446,0.3988404,-0.58855516,0.1282382,0.024905577,-0.9422246,0.57996184,-0.103777654
-0.6323467,0.84277666,0.37357742,0.45070007,-0.2887462,0.3246592,0.4764464,1.513832,-0.013610264,-0.5986398,0.34124526,0.3533029,-0.26602688,0.75936484,1.7382535,1.1281791,-0.43584642,-1.6796318,-1.3998191,-1.0878309,0.57472396
-0.5409368,0.8840505,0.42409176,0.43412513,-0.28609398,0.2648032,0.16625349,1.6352481,0.019770455,-0.72043097,0.37305713,0.44655237,-0.011919746,0.48091725,1.841564,1.2818508,-0.6139767,-1.8027906,-1.5723832,-1.1360198,0.7357948
-0.13864082,0.22064912,0.44088122,0.25703573,-0.117632344,-0.102266885,0.7959635,0.01709618,-0.026725467,-1.5126115,0.6276021,-0.20572385,-0.37092027,0.20735967,2.2346463,-0.027387187,-0.52671266,-0.43093243,-0.7491518,-0.88285196,0.26141348
-0.25808024,0.22310948,0.59008604,0.3328714,-0.20099065,-0.121532686,0.63973176,-0.16616374,-0.0500822,-1.3959051,0.7149596,-0.12502293,-0.44038922,0.06406852,2.1762881,0.17873572,-0.46932197,-0.6790787,-1.0268496,-0.6625251,0.40128636
-0.55716735,0.46558166,0.1810429,0.36757952,0.2947878,-0.13471338,1.4735163,-0.20169282,-0.31814417,-1.5878671,0.353836,-0.06693921,-0.6371705,0.29763857,2.0004082,-0.1302186,-0.50163287,-0.45032424,-0.26098707,-0.98121065,-0.09374496
-0.5968215,0.41696605,0.36136377,0.46297437,0.17084135,-0.17621171,1.4136405,-0.318777,-0.31922188,-1.6911211,0.38372526,-0.24542549,-0.5430518,0.61663806,2.138501,0.10976663,-0.40987864,-0.40094712,-0.6352417,-0.9416577,0.041403703
-0.9577255,1.4507054,0.46349165,-1.0256591,-1.7831951,0.62252605,0.23623404,1.4216766,-0.31623513,-1.7876937,1.8604498,1.007853,1.8725771,0.45356613,0.58017653,-1.4122541,-0.20857832,2.0716221,0.2703709,-3.085294,-0.9785456
0.8387786,0.62398344,-0.75970024,-0.61597955,-0.22487237,-1.0757353,0.059114385,1.2174019,-0.9053997,-1.6642303,2.2483704,0.6753954,0.06827158,0.05082773,1.9594927,-0.5629574,1.6564415,-1.1830058,-0.39733887,1.4274966,-0.8118461
-0.50634253,0.9933476,0.25173557,1.1865151,0.25351167,0.75959516,-0.08628435,0.76298153,-0.112974904,-2.1574428,0.034335904,0.77719206,-0.35601607,1.6504598,1.1355995,-0.39645228,0.10161029,1.4501461,-0.39361116,0.28219992,-0.045288216
-1.2190715,0.89348173,0.38212162,0.7335229,0.45748633,0.89316016,0.022018792,0.6969254,0.04486737,-1.1069278,0.57528704,1.2979062,-0.20587727,1.3633612,1.3811082,-0.57162356,0.044736743,0.95709234,-0.010846451,-0.38110915,0.04943705
-1.2925836,0.7050415,0.22632265,0.7273829,0.5151971,0.83939135,0.12974598,0.60661316,-0.19377296,-1.0799694,0.39675194,1.5172004,-0.44867656,1.0829784,1.5780421,-0.6609464,-0.08715318,0.85008126,-0.011406663,-0.23512547,0.1403797
-0.5180153,1.767982,1.0712668,1.0098633,0.76031345,0.30212826,-0.2790404,0.9476501,0.71599716,-0.4017055,0.85926354,1.2680327,-0.27425668,1.8647707,1.3888125,-0.63022715,0.11411543,0.98391956,-0.0017184791,-0.0733274,0.36420292
-1.2353098,0.7691648,0.33031204,0.710357,0.40624586,0.73234576,0.06997194,0.7116189,-0.17545709,-1.0364227,0.6829139,1.5230122,-0.25176802,1.2904437,1.7607282,-0.6547007,0.15211098,0.683484,0.0551482,-0.52462757,0.12461947
-1.2656687,0.73183465,0.4258558,0.7862709,0.5141288,1.0034956,0.12710884,0.7586991,0.056021154,-1.2169547,0.32466134,1.4811128,-0.38726035,1.1470504,1.6673613,-0.4504394,-0.011311266,0.95866895,0.2161481,-0.44476825,-0.28850475
-1.0503389,0.933855,0.19953692,0.67901766,0.75358045,0.87158966,0.072406285,0.79093283,-0.04603461,-1.3393265,0.33212706,1.4179344,-0.3514036,1.2640346,1.4570298,-0.5767931,-0.05692209,0.77595174,-0.07185363,-0.4088182,0.056043927
-0.028814532,-1.7284777,-0.5573383,-1.3836563,0.75441635,-0.92798364,-1.6602938,1.6754731,-0.9756729,-0.1743656,2.085592,2.2176,0.9164576,-1.0008355,0.10639012,-0.16449966,-1.9381517,-0.7387222,-0.6017207,-2.1273494,0.24113733
-0.26887712,0.7781365,-1.438611,-0.45936412,0.22777718,-0.6773224,0.71070385,0.5206333,0.10350647,-1.5297168,1.0676122,1.693198,-0.87092245,0.1880736,1.0036077,0.6449832,-0.543497,0.33813685,-0.07817418,1.2531157,0.21554895
-0.48257193,0.999206,-0.6993621,0.050786573,-0.022447657,-1.9206666,0.43025726,0.03449674,-0.20649147,-1.336393,0.79926753,1.2938881,0.29544348,-0.5506551,1.1477197,0.6010763,-0.45644745,-0.10028922,1.1595379,1.1810757,-0.21954554
-0.2214823,0.751873,-0.27454746,0.16664605,-0.6303186,0.7042795,0.46535933,0.3683196,0.17526408,-0.067585014,1.8246701,-0.15577377,0.4769994,-0.23459384,0.7035595,-0.042279966,0.59315765,0.36757767,-0.68742263,-0.6948875,-0.08940705
-0.058173776,1.0016426,-0.634965,0.18412589,-0.1776858,0.77235645,0.832036,0.78352594,-0.21099643,-0.06385196,1.8517519,-0.0008673011,0.2939544,-0.5163037,1.0080858,-0.09678951,0.5604312,-0.053454876,-0.31217563,-0.96670973,-0.6404925
1.0826449,0.740687,-1.0664005,-0.259684,1.1212469,0.91157985,1.2595944,1.545599,-1.5858464,-0.33625317,1.2130069,-0.30139947,0.6734186,-0.20948204,1.3772736,0.31955662,-0.73684293,0.080263026,-0.81147194,-0.19846378,-0.7223482
0.07755308,0.5995817,-0.42860568,0.08921091,-0.59883296,0.4628641,0.35367298,0.26592162,0.32273364,-0.06828159,1.6394144,0.036152303,0.70367527,-0.45625427,0.46885383,0.0766859,0.83364797,0.7446177,-0.8672146,-0.3669835,0.104340054
-0.030494956,0.3779236,-0.73361695,0.036485195,-0.20402454,0.5521802,0.57701117,0.42050883,0.48012215,-0.351964,1.3457471,0.15355733,0.4877351,-0.4294926,1.089998,-0.5129203,0.42635036,-0.045831755,-0.91359466,-0.46988174,0.19979835
-0.19669823,0.9063708,0.59955215,0.4143128,-0.1813541,0.06747393,0.71019286,2.227652,0.52176434,-0.49346733,0.8901236,0.42037985,0.7281877,0.25340778,-0.47579232,-0.89836264,0.44885752,-0.48161182,-0.5866147,-0.065428175,-0.30352515
-0.43742695,0.86146253,0.2843608,-0.12623987,-0.34001198,-0.12678543,0.9089406,2.6299016,0.771839,-0.56170195,0.9800679,0.41056582,0.87771654,0.04704051,-0.54864335,-1.157864,0.46390072,-0.536064,-0.6555044,-0.058935057,-0.09321427
-0.551587,1.0178318,0.40774164,0.008931239,-0.19348411,-0.0014445881,0.8511666,2.3977091,0.389555,-0.40860096,0.8813353,0.3612141,0.5791879,0.06897433,-0.442827,-1.1518017,0.029955676,-0.4778637,-0.762329,-0.35059175,-0.18161725
-0.29453972,0.95566547,0.093902,0.16934125,0.11225475,0.095889874,0.93472326,2.500242,0.3912175,-0.0877262,0.99626154,-0.008127767,0.8976846,0.41008738,-0.059155673,-0.76035184,0.7412628,0.113202944,-0.40145075,-0.5923109,-0.76395524
-0.1716988,0.75962996,0.33615088,0.1029393,-0.2351539,0.7187038,0.8621972,0.7859987,-0.88709044,-0.1776344,1.6352322,0.5281672,0.036175508,0.38483757,0.854495,0.14824678,0.08708641,0.1871332,-0.53671604,0.66138875,-0.21860884
-0.23726527,0.63618785,0.12895034,-0.39106485,-0.40043125,0.39260086,0.9186073,0.9980198,-0.7414636,-0.5775574,1.646644,0.47071782,0.2333774,0.2523617,0.78449196,-0.30043185,0.18742777,0.29456082,-0.71657836,0.5321257,-0.27367696
-0.40806234,0.7681987,0.5015112,-0.018952085,-0.33486894,0.33899418,0.7906192,0.6180131,-1.3497305,-0.44134596,1.6231443,0.41832337,-0.026018348,0.19306068,0.8965107,-0.6782895,-0.24574159,0.0022618303,-0.8702033,0.3156315,-0.19982453
-0.0010788161,0.74152106,-0.2288043,-0.08100164,-0.03029601,0.8274144,0.78959763,0.6371947,-0.35566768,-0.15443495,1.5496979,0.23705843,0.073505975,0.5920274,1.2714871,-0.22964692,0.21244115,0.6047446,-0.60956717,-0.05253703,-0.6355757
-0.44714287,-0.14498222,0.2595905,0.83595026,0.20580679,1.2209446,0.70901126,1.3312798,-0.5321952,-0.015627695,1.5662317,0.9927337,0.32340124,-0.33647588,0.5035383,0.16441913,0.41038343,-0.2606122,0.11738944,-0.08987157,0.20066956
-0.3915673,-0.46171466,-0.24759887,0.3343328,-0.18160266,1.1813326,0.8045875,1.3172016,-0.36282688,-0.4964522,1.4510409,1.1114426,0.34181502,-0.21789321,0.35186523,0.36046305,0.37262458,0.00096356496,0.080456816,0.23317239,0.45566022
-0.70880324,-0.17987014,0.2835105,0.4419672,-0.056203246,1.6332161,0.7537763,1.4052134,-0.7359387,-0.18583599,1.5801092,0.76853573,0.12715091,0.15965003,0.63581204,0.106148146,0.27051643,-0.10695233,-0.14543167,0.045570165,0.38439792
-0.052262813,0.08403384,0.6267668,0.69583654,0.65934867,1.8327405,0.5502649,1.5153867,-0.95915496,-0.16972327,1.3024321,1.0482324,-0.032771233,0.5380328,1.5027229,-0.12502417,0.5310914,0.5434406,0.0015479947,-0.6635096,-1.1912944
-1.400985,0.41503447,0.06004262,0.5418631,-0.33560225,0.22641951,0.19288486,0.45973992,0.9885366,-1.4258058,0.8545497,0.08077395,-0.017433614,0.42859998,0.22140394,-0.57127374,0.7952969,0.21281424,-0.052436482,0.32381305,0.20778967
-1.5082864,0.37858188,0.06955311,0.56381196,-0.3054041,0.35204825,0.13998017,0.4333853,0.96079284,-1.413377,0.988031,0.18286583,-0.049793303,0.5747536,0.34672353,-0.49136183,0.75522226,0.07839951,-0.10608173,0.3667491,0.21039912
0.016644994,-0.11810713,0.22396219,0.39782888,0.19117276,0.0031007074,0.29331526,0.4887773,0.10252947,-0.41778764,0.55894184,0.2638614,-0.013214288,0.008801853,0.41528422,-0.1287099,0.16108711,-0.11835289,-0.24926727,-0.093187325,0.041544776
0.47690943,-0.13588327,0.050524887,1.0218005,1.5167749,-0.23288238,-0.006943599,0.3120974,-0.05375936,-0.95276237,1.2375315,0.6840116,-0.6877557,0.13112924,0.49921706,-0.076141715,0.5803481,-0.5975429,-0.008860182,-0.2163163,-0.12479614
-0.07995988,0.15072283,0.18978913,0.78665394,0.28965098,-0.09951303,0.0653831,0.3912811,0.36245522,-0.25370196,0.6764995,0.51890785,-0.124663554,0.3182724,-0.08081042,-0.16641723,0.1459503,-0.06175835,-0.1404198,-0.25891298,-0.07810089
0.27587166,0.57178754,0.3373983,0.35885057,-0.37115934,-0.69502044,-0.9488577,-0.21375097,-0.66604877,-0.8322843,1.2290692,-0.15110114,-0.040899545,0.72365206,-0.057270184,0.99104565,-0.39977667,0.4895748,1.1440595,-1.0184326,0.7012691
0.5761341,0.07202931,0.21022272,0.640342,0.45111814,-0.5705617,0.15580857,0.5646634,0.07938026,-1.0334759,1.1276944,-0.01027668,-0.074825644,0.017379291,0.9960097,-0.30720422,0.072632544,-0.21235532,0.33564252,-0.6093473,0.41475284
0.5052062,-0.040354557,0.0631503,0.7366091,1.0622761,-0.07372856,0.07940346,0.4298476,-0.107994474,-0.78972715,0.7802293,0.7434457,-0.48857388,-0.123054005,0.527048,-0.006697968,0.23673926,-0.3968711,-0.22632045,-0.09676915,-0.10380217
0.42966306,0.23614505,-0.10717902,1.832484,1.7615087,0.7090713,0.3973853,-0.15987603,0.09968534,-0.42417747,0.9142209,0.04016861,-1.1341177,0.9782492,0.029043233,-0.04798607,0.90757793,-1.4704486,0.022453321,-0.847634,-0.27287185
-1.3300433,2.0921059,1.7000453,-1.1612861,-0.50318366,0.2554915,0.059857655,0.7473391,-0.19402216,-0.84935564,1.0650487,1.3060702,-0.052512918,-0.13397017,0.24957922,-0.040412694,-0.6135777,0.9569007,0.90738815,-1.899785,0.9809957
-1.3731209,0.120534375,-1.0698812,0.5107016,0.34379476,-0.7190425,0.24642389,0.76136196,-0.35875726,-0.011401489,1.0441877,1.0262237,0.4431568,0.45887128,0.7295395,-0.29591295,-0.04293322,0.066732,0.9116732,-0.55848646,-0.50292337
-0.67603046,0.09645629,0.52465963,-0.046642456,0.13244262,0.4731005,1.1369287,-0.7345884,1.3034267,-1.1819781,0.5271581,0.545443,0.24256362,-0.13369021,0.5876993,-0.7377563,-0.22322488,-0.1562916,0.35024443,-0.04714927,0.23934084
-0.82874507,0.10959427,0.73231477,0.104683205,0.027652826,0.5139023,1.324958,-1.0848855,1.4446579,-1.2734525,0.62417597,0.7501994,0.22583461,-0.07535085,0.5915235,-0.77181774,-0.13439056,-0.25591573,0.19318096,-0.056335095,0.27728623
0.68146807,0.72301525,0.11253065,-0.057236645,0.37242147,0.4377407,-0.39474964,0.5332013,-0.29613608,-1.1783386,-0.17573695,0.6155402,0.56238,0.9788526,1.6990618,-0.13557975,0.39659807,-0.76775664,0.38660467,-0.73704165,0.21719979
-1.4666952,-0.85348976,-0.16750199,-0.18445441,0.14107308,0.03937907,0.67609245,0.7603848,-0.42219552,-0.29160485,0.8911584,1.3064455,0.26898777,0.372521,0.9374724,-0.14177775,-1.1128792,0.86671305,0.021023178,0.67584354,-0.49026862
-0.642146,0.9362848,-0.5749538,0.7751908,0.137875,0.012712394,0.61765575,1.0576029,0.6715991,-0.2817199,0.11374517,1.0201169,0.17837046,0.42471322,1.3685908,-0.738971,-1.0078413,0.26942495,-0.28695294,-0.28507203,-0.5557086
-0.33582997,1.1215158,-0.50574666,0.84595126,0.3182176,-0.08958097,0.80820215,1.062529,0.807559,-0.45923305,-0.011050234,1.0620496,0.06791056,0.3571426,1.3620706,-0.75145763,-0.8531646,0.27052432,-0.28163087,-0.33776796,-0.85114586
-0.9587779,1.2232605,-0.47659698,1.045102,0.70410496,0.12365946,0.77404547,1.6886299,0.74874794,-0.16371098,-0.9209884,1.473924,-0.035715297,0.6691161,0.9743585,-1.0467705,-1.3907313,0.5767667,-0.4370206,-0.38351026,-0.2447646
-0.40695122,1.3352005,-0.43335027,0.77305216,0.048999526,-0.23076959,0.5492553,0.82730037,0.83007425,-0.4247224,0.1846317,0.87560123,0.25767723,0.8244024,1.5195197,-0.8668728,-0.76748896,0.35323244,-0.45263535,-0.122259386,-0.7050465
-1.0703957,0.09171226,-0.10139772,-0.39686188,0.49972102,-0.46072698,-0.3345962,0.12594014,-0.2890541,-0.8045535,0.5676091,1.7037239,0.14008655,1.5372163,1.5318581,0.11476429,-0.81257254,0.8988458,0.0025609462,-0.8816741,0.3198805
-1.980311,-0.30144343,-0.5932803,0.27716017,1.6091199,-0.8286948,0.7791169,0.10360964,0.34851784,-1.3348671,-0.12901722,-0.09407822,0.7650276,1.1797891,1.559169,1.4477514,-0.6971958,-0.2823042,-1.0411252,0.5449646,0.9903114
-1.7322947,-0.48042783,-0.78889215,0.22355533,-0.25953785,0.09714029,-0.3541534,0.45575514,-0.21226498,-0.8936253,0.0916624,2.0230913,-0.16974247,1.2616379,1.673409,-0.5900033,-0.81279504,0.72283494,-0.29950705,-0.8250664,-0.2755103
-0.88750076,-0.79241174,0.06464877,-0.5364653,-1.4927313,-0.8618593,-0.90628594,-0.2824366,0.23627545,-0.5494931,2.0593789,1.1941487,0.6633597,0.19632226,0.9091552,1.1554486,-0.6291592,-0.70889664,-1.0072247,-0.42772046,0.06072684
-1.7641648,1.9897202,-1.1342232,1.3641806,-1.3368237,0.75701547,0.3324965,-0.68417716,0.77666456,-0.39561915,1.6714753,1.2892368,-0.8518583,0.7468075,2.531798,0.4795308,-0.870394,0.22313909,-0.85002655,-0.8418727,-0.45247436
-1.3287486,1.6477838,-1.1900579,0.9725648,-0.7785797,-0.6805177,0.5066227,-2.1528997,1.2689356,-0.3765291,2.668485,2.2942202,-1.3527013,0.12229617,3.5640638,1.3415349,-1.2213452,0.1816778,0.55594414,-0.15898399,0.97272605
-0.47531092,0.8257675,-1.2988462,0.1230309,0.7330002,-1.7066145,0.07868485,0.8625074,-0.78413045,-0.087180346,1.1877357,0.8964033,0.13743673,0.021031523,1.3207401,-0.041581374,1.08561,0.5314022,0.70994717,-0.47898647,-1.0541714
-1.0093275,0.18752746,0.09770097,-0.7015463,0.05797197,0.26123157,0.17961581,0.35131654,-0.97926974,0.06665735,1.276366,1.1338302,-0.43230367,0.5262849,2.2602773,-0.90236425,-0.8068607,-0.7429648,-0.007853608,-0.76202434,-0.98684967
-0.82983845,0.12122685,0.12678297,-0.7950348,0.05229749,0.31429172,0.29216874,0.36162972,-1.0087535,0.09106277,1.29619,1.1169326,-0.47692373,0.46541938,2.2810712,-1.0045235,-0.8909366,-0.8359367,0.017632164,-0.91349316,-1.2274101
0.4559545,0.26120156,-0.7149253,0.3087379,0.9455737,-0.83232147,-0.3034011,-0.032755952,-0.19533762,-1.4844314,2.3188303,1.016574,-0.6786901,1.5402066,0.09222497,-0.01698421,-0.31207535,-0.64530706,0.8364689,-0.39619094,-0.13041356
0.08555621,0.8281519,-0.5161536,-0.3566352,0.36198312,-0.31071246,0.13234536,0.1294178,0.1510259,-0.5359329,2.2435408,1.2536483,-0.6202827,0.41700032,0.73902607,-0.33304134,-0.050900284,0.1443783,-0.10879128,0.07027449,-0.47208482
-0.11711606,0.96735615,-0.55609554,-0.32337824,0.4980972,-0.35198754,0.16920973,0.15812065,0.077554636,-0.7287104,2.0450656,1.0089161,-0.5222067,0.23520723,0.81429297,-0.18851855,-0.030767221,0.399196,-0.119882114,-0.10042751,-0.36868447
-0.09364654,0.93294454,-0.512324,-0.2970228,0.35882515,-0.09225716,0.14173137,0.16055611,0.13898246,-0.60023576,2.1138382,1.099085,-0.63784134,0.2983592,0.7067341,-0.24286988,-0.14571677,0.2876442,-0.06675601,-0.13172324,-0.40026557
-0.1106039,0.66406286,-0.36375228,0.12169535,0.63083905,-0.28243795,1.5319337,-0.4028389,-0.68991,-1.1038009,2.285108,0.15483423,0.004712552,0.3774407,1.4661046,0.63623697,0.35590184,0.9688477,-0.07478445,-1.1036639,-0.97816676
0.052501854,0.07087167,-0.20836435,-0.26668173,0.569261,-0.7919594,0.3312099,-0.11366293,-0.15335569,-0.9417035,2.913497,0.22835638,-0.26570854,-1.0106691,0.7318816,0.6485178,0.38459045,0.72419435,0.31333825,-0.6453448,-1.7333585
0.019796299,0.51944894,-0.07159556,-0.49431038,0.8488483,-0.9614239,1.0663761,-0.32510185,-0.057616677,-1.1219205,2.1945462,0.17059048,-0.13044101,-0.3669017,1.016883,0.8154603,0.1793271,0.7867212,0.6761859,-1.0863059,-1.2306635
0.5892599,2.0224779,-0.25323844,0.2590994,-0.36206922,-0.53801095,0.6703387,0.5164124,-0.45430306,0.36732376,2.5703466,1.461307,-0.5165299,0.5789571,0.44470465,-0.7747554,-0.20416746,-0.15671352,0.7239262,-0.0872217,-1.2886927
0.19655864,2.0007334,-0.49487674,-0.03125636,-0.13565452,-0.19409771,0.41958934,0.40451312,0.068602815,-0.027572745,2.8125463,1.73859,-0.59769976,0.22853112,0.77194333,-0.5455539,0.31534415,0.31666294,0.2429314,-0.35779795,-0.9841462
0.4594991,0.54489577,0.36554548,-1.1192863,0.13693595,0.18716563,0.5229073,-1.1753932,-0.5988369,-1.1634619,1.4657934,1.6884861,0.3514441,0.8314648,2.0220048,-0.03714391,0.019120034,-0.6430471,0.22225568,-0.578438,0.5050731
0.22236088,0.49118656,0.18782805,-1.6984285,-0.6873916,-0.30679187,0.43964657,-0.55772984,-0.94841677,-0.5941521,1.3872752,1.7727479,1.4555215,1.6387335,2.0486984,0.30744514,-1.6295111,0.16800177,-0.72389483,-0.6097665,0.26224798
-0.5102727,0.47442663,-0.09322095,-0.72954863,0.10759347,0.5383138,1.074768,0.30379364,-0.007860909,-0.73214495,0.79519296,0.441516,0.1730734,0.7907632,1.2383931,-0.7891463,-1.0113751,0.71133626,0.17144728,0.6615884,-0.10349674
