p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18
1.3556558,-0.26401418,1.069016,1.0370253,-0.8938576,-0.21354084,0.17398633,0.8995898,0.44885093,0.15340625,0.867482,-0.8214656,0.16307369,0.5364841,0.39123186,-0.5469886,-0.5808769,-0.6453031,2.051738
1.5958585,-0.2791695,1.0688101,0.6855066,-0.93041754,-0.28432757,0.0015431001,1.0171366,0.31234634,0.024888113,0.8640807,-0.7081611,0.16894305,0.52149874,0.025613565,-0.43408185,-0.55971754,-0.76016426,1.9686792
1.7484956,0.14531367,1.1643356,1.012719,-0.4049437,0.0014177897,0.021906452,0.5312226,-0.17105761,0.12691204,1.8568203,-0.9544388,0.5591916,0.24975152,1.5525383,-0.5120883,0.23911142,-1.1236886,1.9306611
1.9238296,-0.446171,1.012029,0.91749114,-1.0169468,-0.34444642,0.0866312,0.7992186,0.4828385,0.14153455,0.9233103,-0.7342858,0.40542182,0.58148557,0.21773708,-0.6347722,-0.67837435,-0.62998194,1.9123267
1.5012175,-0.15719156,1.338571,0.90707695,-1.0035478,-0.22560404,0.052200254,1.096474,0.30680805,0.2041449,0.90482235,-0.6325924,0.33997482,0.4353689,0.19965202,-0.4373613,-0.55893165,-0.7474043,2.015889
1.6197833,-0.2709495,1.1363485,0.87157613,-0.9602439,-0.104639426,0.09952916,0.9586088,0.39653388,0.2671568,0.8196818,-0.6139111,0.10512869,0.50344115,0.3145105,-0.40010053,-0.36823675,-0.8939321,2.0514894
1.002134,-3.1237495,-0.18848681,-1.0099367,-0.28482324,-0.20900209,-2.4431293,0.26333493,-0.47224036,-1.0020163,1.7462814,-0.32494006,0.2271007,1.7067657,-0.0395585,-0.58466613,-1.2322572,1.3343716,0.5777499
0.810036,-0.74830085,0.029356504,0.5911614,0.37637186,-0.30791444,0.69347864,1.5927628,0.63512,1.0340973,0.39848885,-0.33155292,-1.1207837,1.7330247,-1.8729194,0.7789104,-0.2404614,0.8173322,0.040516067
0.39330846,-1.5650532,-0.120631754,1.1634319,-0.108690865,-0.39723384,-0.9006348,1.2384723,0.5055651,0.9473833,0.723646,-0.15059388,-0.7721706,0.79518443,-1.6514665,0.74041927,-0.23141938,0.5559309,0.08824434
0.42111287,-0.6190677,-0.3449053,1.5515907,0.38032874,0.074687764,0.110176645,0.9689057,0.119271696,-0.007864,-0.37589017,-0.11902356,0.58706856,1.0135356,0.7778934,-0.31950817,-0.32895276,0.79520744,1.059904
0.8110954,-0.6188906,0.043904476,1.9547108,0.565345,0.37150827,0.24290821,1.2481905,0.15767747,0.035723723,-0.58576614,0.41169527,0.117572874,1.0794055,0.5761563,-0.114466,-0.44650075,0.7218942,0.5573461
0.14553133,-0.256347,0.5396822,1.1268085,1.2205338,0.3840491,0.46302238,1.0490754,-0.77914304,0.31125948,-0.8681456,1.5041608,0.43675748,3.8276317,0.07460103,-0.2957408,0.36444557,0.38731784,-0.11880116
0.37860945,-0.59449697,-0.27087167,1.1872019,0.28363064,0.023629593,-0.2996129,0.981853,0.3073411,0.21507971,-0.506173,-0.21551216,0.88719195,0.7436501,0.8744146,-0.36404538,-0.56827253,0.84366846,0.9593406
0.84624624,-0.9521585,-0.17221084,1.1167921,0.64688313,0.07414969,-0.55918896,0.7015522,-0.31826508,0.106976986,-0.64318746,0.45679685,0.062220085,1.3553648,0.5533756,-0.11766464,-0.5061056,0.662693,1.2774205
0.95154357,-1.3610904,0.49118552,1.3487225,0.42304018,1.0059547,0.26533943,0.37435523,-0.28093362,-0.108202755,1.405436,-0.04777193,-0.3956991,-0.20999773,0.68413705,0.30245078,0.6381713,0.8777111,-0.42111436
1.1373018,-1.806148,0.6602501,1.0624001,0.6777286,1.0064417,-0.14007421,0.16660216,-0.3977713,-0.12256836,1.3833294,-0.10978112,-0.5708576,0.05602898,0.84843916,0.050349824,0.5486411,1.076941,-0.7940304
1.1942214,-1.4053285,0.5280035,1.128407,0.5755466,0.867228,0.143712,0.32303384,-0.4624126,-0.34407902,1.3831925,-0.09772057,-0.7795369,0.2977586,0.80476326,0.16770267,0.799326,0.9057484,-0.80380905
0.8614853,-1.2735323,0.7519006,1.7994865,0.5569992,0.6980113,0.92706203,0.33058414,-0.1775174,0.12301476,0.66743344,0.08832571,-0.61002254,0.3155961,1.0651213,0.119946845,0.13820541,0.82575256,-0.8609764
0.3521162,-1.1061429,-0.14295867,1.2458744,-0.48888713,1.1484503,0.47333884,1.1895046,0.36071712,-0.059813812,0.22630279,-0.24441586,0.009444998,0.7411654,-0.33662042,-0.4924431,0.56043977,0.46231982,0.5405651
0.7352126,-1.5468194,-0.20219298,0.9300727,-0.19301899,0.8904432,0.20391893,1.1173508,0.16173284,0.2261944,0.2077031,-0.25158396,-0.1927973,0.9641869,-0.20358378,-0.31402907,0.50724804,0.81495005,0.22184157
0.8868761,-1.1620606,-0.53403205,1.1449683,-0.36815578,0.7749139,0.28602403,1.1249336,-0.034152318,0.08501131,0.35522074,-0.39528528,-0.42452443,1.0181228,-0.3884518,-0.16368324,0.9930981,0.8258391,0.07924524
0.7127636,-0.80712295,-0.23931585,1.3788533,-0.26559976,0.71648055,0.83852494,0.88546544,0.35288125,0.09897584,-0.3281836,-0.11993938,-0.4222351,1.1011872,0.14516136,-0.14092803,0.086479254,0.6602457,0.6350668
0.9638556,-1.5234404,0.41655716,1.3855712,-0.19365467,1.619866,0.19572613,0.70267504,0.044955797,-0.22198214,-0.17276423,-0.17454664,0.6408047,0.41714305,0.32017493,-0.42974347,0.18692999,-0.45160523,0.63142985
1.067,-1.9557718,0.22073548,0.72489405,-0.060822517,1.4500022,0.08135006,0.45125663,0.123866074,-0.28033626,-0.26437914,-0.18694724,0.5135666,0.7718723,0.14393431,-0.44924107,0.14780703,-0.39140937,0.603068
1.07431,-1.848389,-0.00506926,1.1280402,-0.29320848,1.4997095,0.6166345,0.45869318,0.054167524,-0.32656935,0.033522557,-0.20142725,0.31811723,0.94020087,0.41417128,-0.6864562,0.6382866,-0.3334214,0.6414805
1.6471788,-1.1042856,-0.03163751,1.7136252,-0.78261256,1.5273434,2.0632603,0.99869776,0.031379372,-0.003015855,-0.74030155,-0.048550285,0.19978857,0.8481739,0.43669164,0.06436217,0.012268962,-0.5428523,0.5563329
1.0694319,0.09165421,0.41411087,0.9193927,-0.038536813,0.1281821,0.4433127,0.060597427,0.5571713,-0.60208434,0.25629935,-1.0929387,-1.7250016,0.8120934,-0.54633164,0.5487074,0.6543371,0.21424937,-0.020754108
1.1785372,-0.007242535,0.39482868,0.9568465,-0.07139552,0.19611888,0.4763477,-0.024242815,0.6281315,-0.5825131,0.37149018,-1.2072997,-1.551388,0.8831112,-0.65545905,0.57187426,0.6111041,0.24659339,0.12408083
0.5750604,-0.923716,0.45112267,0.45793766,0.3118874,-0.0644087,0.24354,0.1771357,0.01364867,-0.07114631,0.12273931,-0.058050226,0.13504604,0.050815705,0.13079761,-0.09030195,-0.09248795,0.07072683,0.3383683
1.0089636,-0.9402841,1.0685081,1.3470321,0.6885481,-0.30923608,0.41425908,0.13548051,0.8554107,0.31224006,0.047701035,-0.6293161,0.4440961,-0.6098973,-0.25978103,-0.03878551,0.018282196,-0.09706888,0.5949261
0.67732406,-0.5318923,0.5111697,0.35660863,0.19980618,-0.10093788,0.61398953,0.4304858,0.1557902,0.22985296,0.6422803,-0.34546438,-0.019805651,-0.31147406,0.2818483,0.020069864,-0.0015916134,-0.0069253,0.20091599
-1.5685562,-0.38644204,-0.52938884,1.1529555,0.34205782,-0.1297242,0.18776664,0.8425183,1.0614374,0.2602809,1.033206,-1.0248097,0.7060006,0.27727583,0.08763809,0.9284518,-0.66206974,0.83619386,0.790071
0.2614604,-1.4470152,0.7071853,1.1471657,0.91828454,-0.33129057,-0.07508525,0.22618759,0.2032828,0.0629383,0.36251926,-0.21910828,0.065954514,0.08720311,0.2801194,0.047007404,-0.54614496,0.13202748,0.9272983
0.92552096,-0.8096666,0.8446849,0.9361489,0.37243858,-0.21804646,0.30837223,0.33996582,0.5207523,0.102634266,0.03659408,-0.2248328,0.40057212,-0.29240623,-0.27654052,-0.20495425,-0.011287114,-0.25915504,0.48140976
0.9019411,0.13054363,0.53927493,2.2167163,0.9565722,-0.23524408,0.9920914,-0.14479682,0.84081465,-0.34586334,-0.47025752,0.10900366,-0.19207536,-1.1579076,0.23778014,-0.14316009,0.38103598,-0.46546522,0.7009065
1.8398966,-0.2665232,-0.6778412,0.64689267,-0.31142786,2.0390656,1.0352075,0.9598368,-0.041826326,-0.1420992,1.9274445,-0.5953388,0.51103485,1.6942092,0.1843011,0.6413535,-1.6249274,-1.1731616,-0.63130283
0.9346805,-0.332387,0.9704121,0.7057695,-0.5771982,0.10578722,0.14699434,0.7071529,0.52500176,0.57464117,0.11025827,-1.0105375,-0.7830998,0.45470244,-0.5470042,0.9727771,-1.6275485,-0.20284645,0.28118363
0.30122632,-0.19802009,0.36705947,0.7762031,0.33751962,-0.7517381,-1.1375363,0.86988246,-0.09662471,-0.22438,0.080676295,-0.72931623,-0.49419457,0.97727084,0.30164874,1.2256807,-0.8380071,-0.3974248,-0.22865878
0.29793718,-0.15899198,0.51916236,0.87838006,0.41716966,-1.020271,-1.1561557,1.0071929,-0.096480615,-0.4574835,0.13708179,-0.8296176,-0.47097653,1.1253879,0.18452823,1.4857715,-0.9341654,-0.4709633,-0.30131343
1.0627645,-0.57074815,0.5521359,0.5923082,0.48719367,-0.41085345,-0.7802503,-0.43232796,0.9651229,0.31158584,1.0048214,0.6335711,0.7475841,0.941938,0.57418174,-0.4156543,-1.1721205,-0.85985243,1.2153994
1.1236181,-0.8088213,0.54639405,0.04862895,-0.83865154,-0.3716599,-0.034156147,0.0065577542,-0.66025156,1.3709536,0.6077137,-0.31581944,0.36117658,1.8363719,-0.371009,-0.09859995,-0.82431334,-0.61545426,0.6582014
1.7223947,-0.21008112,-0.09021267,1.0025822,-0.2912794,-0.7448142,-0.43515015,0.24869417,-1.3077226,-0.041182127,0.58929485,-0.6885128,-0.73228264,0.5875458,0.5652117,0.16187456,-0.944202,-0.8466546,0.72653306
1.8397766,0.07241907,0.113638766,1.002295,-0.24933964,-0.79128,-0.4387278,0.6515669,-1.2899158,-0.113197595,0.4070739,-0.63851416,-0.7324005,0.53044784,0.7124098,0.45102966,-0.8271736,-0.8619223,0.4833101
1.6479733,0.18855664,0.5044565,0.32079577,-0.35891995,-1.00706,-0.2853808,-0.14576198,-1.784245,0.3355412,1.1493275,-0.52856624,-0.8912951,0.96400636,0.41358948,0.85268134,-1.0047407,-1.6600807,0.25190175
1.7203627,0.24375416,0.16304317,1.0810204,-0.39710686,-0.84752196,-0.5154313,0.35734236,-0.9877756,-0.27919775,0.6358083,-0.87529695,-0.9177968,0.73324263,0.8067048,0.1536705,-0.5974371,-0.61258733,0.9483833
1.033555,0.11973907,0.4786233,-0.030398805,-1.2587063,-1.0065649,0.46062383,0.035611957,-0.028877022,-0.07713785,2.0688696,-0.75250345,-0.19107653,1.4637636,-0.7778756,0.5236078,-1.3190857,-0.020669993,0.89796114
-0.350999,-1.9070807,-0.4239206,2.0363998,-0.92795813,-0.92078114,-0.23712263,-0.0005472095,0.6606272,1.3538831,0.6051872,-0.73913354,-1.3522695,0.9948978,0.042911906,0.68721473,0.76466614,-1.3783183,0.7246029
1.8461084,-0.60475224,0.15660915,-0.02820891,-1.1419085,-1.1106304,0.14501415,-0.32579535,-0.51780117,-0.12021071,1.2350286,-0.70928174,-0.36595613,0.6356491,-0.95615125,0.43126592,-1.6418816,-0.5595993,1.3140593
1.3341637,-0.19940479,-0.5463341,0.13923289,0.4390666,-0.5465459,-0.5229006,-0.40945065,-0.048852965,-1.824372,1.7080994,-0.9832362,0.49324116,1.3527977,-1.8087957,0.32515937,-0.61317956,0.78758764,0.4518903
2.9043877,-0.5547037,-1.7664607,2.6792302,0.61699164,-0.94211876,0.2600447,1.3334316,-0.18713172,-1.1642946,1.802674,-0.22811452,-0.8855218,0.35264096,-0.27340224,-0.34074584,-0.5549351,0.24903737,0.6955715
2.8876011,-1.1674937,-2.2981489,2.6709754,1.6872733,-1.2765543,-1.3534993,2.2502706,0.84941834,-0.4626969,2.6763167,-0.005298827,0.014512944,0.93028307,-0.92143446,1.1898103,-1.5552899,0.9441989,0.93643874
0.7540817,-0.47544566,0.90456957,0.35934794,-0.23042567,0.35567874,-0.14612378,1.5600647,1.2735405,0.6154638,-0.30144295,-0.5932215,-0.42862108,1.019923,0.0067217047,1.5712142,-1.535749,0.63037086,0.472342
1.6592093,-0.44902104,0.9602388,1.0232491,-0.10125629,-0.08650487,0.6452397,-0.051605593,-0.054636627,0.09426615,0.8276693,0.6263048,-0.2924899,0.9814051,-1.6579837,-0.47815943,-1.5977061,0.19657968,0.8732398
1.8235848,-0.34478036,1.1103371,0.991815,0.04097478,-0.0032101606,0.7581897,-0.025302472,-0.09484157,0.07831991,0.7350546,0.9518352,-0.32904246,1.0327907,-1.6555158,-0.34768245,-1.6474258,0.2873871,0.77746683
-0.07731879,-0.18166973,0.8537557,1.4856732,0.5474675,0.42819616,-0.39837298,-0.03916561,1.4732149,0.1654088,0.587368,-1.9283571,-0.06832072,0.38153732,-1.2304479,1.6856252,-0.51468575,2.168826,1.5916885
0.9243128,-0.48178253,0.124187596,0.28310066,0.38547248,0.91806203,-0.36498076,0.8656827,0.38635102,-0.16283251,0.5048723,-1.0804011,0.02196613,0.98070407,-1.0259584,0.71214366,-1.0096762,1.3878064,0.7921531
0.9208718,-0.49972302,-0.09566847,0.43210253,0.17575397,0.6859477,-0.30228573,0.85061556,0.29315114,0.049609736,0.36640975,-1.1727976,0.03150545,1.3186741,-0.8186125,0.7152634,-1.073291,1.1230754,0.69834363
0.9538264,-0.3197517,-0.09307439,0.49955592,0.30849445,0.76846653,-0.28576463,0.86110854,0.26948792,-0.08943209,0.5121279,-1.1011325,0.11853702,1.0984318,-0.8383888,0.60309595,-1.0967708,1.1128709,0.6567121
1.4691082,-0.14841591,-0.028201358,1.0633491,-0.08631364,-0.3369182,-0.34938762,1.1507335,0.14471938,0.3447518,-1.0781341,-1.0532161,1.5137075,1.4477177,-0.8180287,0.31220493,-1.4152174,1.0043511,0.40767148
1.1784577,-0.8403328,-0.12892029,0.4643345,0.90514475,0.029944435,0.10099967,0.7865345,-0.03695809,0.2714039,-0.7467279,-1.683877,1.6262666,1.3598629,-0.49406964,0.13757586,-1.9242885,1.1560724,-0.6852159
0.6246626,-0.5944155,0.27905017,0.66239095,0.42241612,-0.13101919,-0.7933326,0.5745038,-0.09736467,0.052583683,-0.36468545,-1.0907238,1.6121746,1.7108201,-0.4088949,0.7118401,-2.0287554,1.1555717,-0.17706408
1.3893176,0.26121855,0.72382647,0.38638386,1.1331793,1.0914894,0.043733813,2.0753443,1.047556,0.14998196,0.8157659,-0.42239803,0.99843496,0.7408179,-0.7961605,0.031284638,-1.6135474,1.3723339,0.82077974
1.4424248,-0.37362733,0.059175435,0.60129803,0.45704067,1.528811,0.12884092,1.8632889,0.44881308,0.15397288,0.9548563,-0.8624228,0.5730078,0.9641929,-0.6347786,0.46562064,-1.6287293,1.821348,0.5566382
1.2310992,-0.03926048,1.110225,0.41403812,0.40157208,-0.23756848,0.7878111,-0.4833378,0.60591745,-0.4307328,1.621564,0.41396657,1.4980444,1.9043899,-1.0110171,0.24315374,-1.5407573,0.38374153,0.5194104
0.31479952,0.76859105,0.9099435,0.23625718,-1.7067889,-0.25319016,1.0691298,0.49688706,-0.83907586,0.14949815,2.317647,0.22115704,0.22564782,2.318291,-2.0443203,0.6599809,-1.5255741,1.405969,0.33934584
0.12290134,-0.3349198,0.036754392,1.5316274,0.7675105,-0.45584813,0.78540426,0.37467247,0.017369077,0.8666034,0.35976595,-1.3856344,-0.47615716,0.8173614,-0.006624534,-0.32454336,-0.7986307,-0.48158813,0.69656813
0.7928635,-0.236206,0.3156042,0.18295066,-0.81486416,0.2892133,-0.7734745,1.1013936,0.5333289,1.0678406,-0.060834408,-1.2492384,0.28566444,0.50472146,-0.34692279,0.7392189,-1.6802666,0.2935063,0.27956524
1.6930934,0.18921728,-0.5186376,0.89490414,-0.30992556,-1.5974228,-1.0788372,1.1359272,-1.2613128,-0.74736685,0.79362035,-0.65642315,-1.11113,0.686861,-0.8406902,1.1821604,-1.4148533,1.6746324,-0.8266975
0.0032777311,-0.111465506,0.25526878,1.1788858,-0.09106403,-1.5888335,-0.90327805,0.71024376,-1.1523808,-0.5614911,-0.44088057,-1.3485051,0.030016147,0.96726924,-0.27537367,1.581855,-0.89307296,0.40184972,0.08320855
2.0692647,0.483861,1.2812454,0.68694556,-0.6247485,-0.10297505,0.107427634,0.2787103,0.37381062,1.2890085,0.48586875,-2.812278,-0.59874773,0.16461204,-1.0742679,0.4161577,-0.81767166,-0.20889796,-0.030107409
0.96202004,-0.55080354,0.74321735,0.62354356,-0.5233671,-0.5162261,0.058551345,0.42003337,0.016419632,0.5037582,-0.05819182,-0.41283306,-0.4779051,0.49162695,-0.42911795,0.3035692,-1.7171837,-0.95011383,0.19241329
-0.13385886,-1.0115334,0.37499377,0.8757444,-2.022741,-0.026836257,-0.076456524,0.06334083,-1.110061,0.052052815,-0.5960859,-1.8439645,-0.19712856,2.222769,0.02489246,0.46062797,-1.2681612,-0.17716685,0.38581684
0.87323797,-0.43113267,0.6361988,0.8315877,-0.49291232,0.05911679,-0.005221001,0.5214331,0.4154096,0.3664956,0.05254154,-1.128747,-0.8759159,0.58380115,-0.62272227,0.89708114,-1.6058937,-0.20010029,0.37215254
0.38376746,-0.6398037,1.0330347,1.4730191,-1.243437,0.45005953,0.2364794,1.2250785,0.8011196,0.43056262,0.25052425,-0.9396335,-0.5929546,-0.14602944,-0.8026248,-0.24923922,-1.1351689,-0.06762311,0.15012312
1.0511357,-0.5108021,0.70539397,1.1841409,-0.11386689,0.822823,0.041400038,1.5981345,0.16164842,-0.40154326,-0.17216781,0.3187194,-0.6354199,0.05167097,-0.9313684,-0.34663466,-0.173297,0.25005144,-0.34572628
0.8512992,-0.39804476,0.5801305,1.3440121,-0.2596822,0.30662045,0.13966718,0.90838724,0.396685,-0.035059333,0.46569508,-0.44368362,-0.33564606,-0.028992856,-0.76414526,-1.0368599,-0.26903862,0.4753992,0.27491748
0.67991245,-0.4269379,0.58751017,1.360949,-0.25765765,0.50371534,0.15544899,1.0377983,0.3869657,-0.20009917,0.33285865,-0.53186315,-0.39847672,-0.21404542,-0.887118,-0.92311436,-0.23818406,0.45812285,0.3947586
1.3710816,-1.9940908,1.478107,1.6620439,0.4450312,-0.47693646,-0.44533667,-1.2416258,0.52978086,0.91587263,-0.82079226,-0.6997468,-0.8068808,-0.07844209,-0.7433706,0.4129616,-0.17963985,0.36525437,1.275943
1.4507685,-2.1917195,0.6594933,2.291958,0.47065428,-0.20577036,-0.9854528,-0.56445503,-0.3054211,0.9442847,-1.2456753,-0.23071487,-0.4589506,1.015881,-1.3020343,1.7745856,0.4289485,-1.0907881,0.5494098
1.9611667,-0.22625408,0.9741027,0.3168189,-0.31422073,-2.0906157,0.6395529,0.412369,1.3326979,-1.0138899,1.8092452,-0.41230997,0.33587757,0.43517214,-2.9878802,0.35732728,-0.31215343,-0.5356445,0.75341356
2.288214,-1.0533662,0.657337,1.2081255,-0.744891,-0.5343091,0.677127,-0.49890962,0.1826051,0.91970396,-0.6554284,-0.70825094,-0.56342846,0.20346008,-1.4761956,1.0437587,-0.6187466,-1.5365394,0.08749143
0.9566839,-2.5603669,1.8723594,1.5376837,-1.3903923,-0.98705286,-0.01800177,-2.125675,0.18708828,0.138634,-0.5438229,0.8119174,0.6476661,1.7897533,0.6494139,-1.4809716,-0.8024552,-1.5981745,2.053222
2.763039,-0.35124686,0.8353299,0.9905823,0.24246773,-1.4868257,1.2493002,-1.246907,-0.8636888,-0.14142121,0.7244604,-0.37153652,-0.51547194,0.095144816,-1.3060197,-0.37663987,-2.30134,0.37986568,1.2322626
0.90220886,-0.18512622,0.62777424,0.7824335,-0.72724235,0.13454571,0.091680855,0.46768072,0.59147793,0.37167922,0.18815716,-1.2121935,-0.5716449,0.6064536,-0.7223577,0.92421323,-1.4655701,-0.3322239,0.1601466
0.82048124,-0.20830056,0.6207564,0.80815715,-0.4596853,0.17434995,0.10523265,0.68117726,0.54414624,0.5697913,-6.328337e-05,-1.1164175,-0.647361,0.61179924,-0.6372387,0.9476126,-1.4826349,-0.18637869,0.3441615
0.7022698,-0.044027254,0.8958138,0.9005598,-0.8035335,-0.024537971,-0.21172114,0.6391936,0.59456027,0.54861003,0.08200964,-1.0940158,-0.6008389,0.69884425,-0.46831915,0.7035148,-1.457868,-0.016763624,0.47614053
0.6782859,-0.5187725,1.0342362,0.6279935,-0.44663808,-0.15646641,0.17817122,0.70519745,0.70378345,0.37563714,0.20592679,-1.0370791,-0.72845465,0.63820845,-0.59721637,0.99280035,-1.4932843,-0.3584002,0.20978011
0.5641193,-0.29144904,0.8207854,0.7258978,-0.83763534,-0.18813284,-0.052800782,0.7753635,0.5609384,0.42655346,-0.033971015,-1.0922271,-0.54621184,0.6834141,-0.7484864,0.76634073,-1.5595593,-0.2873592,0.21697775
0.69673574,-0.27023777,0.8164865,0.7353625,-0.86472964,0.17277946,0.0013329304,0.73320204,0.7457226,0.38057432,0.07174963,-1.0020167,-0.6771761,0.7828066,-0.6152745,1.108565,-1.4061491,-0.16249488,0.15606971
0.862402,-0.22283146,0.89868623,0.74891096,-0.5388671,0.11666696,0.10905224,0.7338917,0.59100705,0.40968844,0.2976063,-0.96892893,-0.7436611,0.52666515,-0.75246495,0.7781443,-1.621888,-0.2364944,0.3215313
0.7152621,-0.42370242,0.8660509,0.8841306,-0.3783465,-0.0017252801,0.046736244,0.63261133,0.5891344,0.64542234,0.12163412,-0.9349778,-0.6796793,0.6182274,-0.4664572,0.84341323,-1.5587436,-0.39852858,0.2029004
0.32568106,-1.7998391,-0.9424554,0.5513647,-1.4075043,0.7196551,0.0060368427,2.0832589,0.86761606,1.5495121,2.7917783,-0.03199281,-0.055395238,0.9677268,-0.6124147,0.2419953,-0.6561779,-0.5355638,-1.8523425
0.59640634,-1.3892126,-0.27018973,0.10026146,-0.09174655,-0.005436316,-0.89853245,-0.1783956,-0.7634871,-0.5031352,0.20282125,-0.29231963,0.668129,1.3896672,-0.68665254,-0.2400272,-1.2891542,-0.15733935,-0.7886007
-0.009029428,-1.4179523,0.009218415,1.1930244,-0.6929641,0.0474579,0.43933606,0.3372385,0.020985713,-0.015595962,-0.50006026,0.61628735,0.102265455,1.6558534,-0.017550018,-0.7188144,-0.19067936,-0.99464023,0.4241216
0.06743961,-2.092607,0.5686753,0.011370676,0.24832204,0.2809712,-0.35747316,-0.14030424,-0.12996343,0.51223814,1.3653606,-0.5320205,-0.16030112,1.0641104,0.20096128,0.3787977,-0.6455105,-0.6272245,-0.2664957
0.34752953,-1.5098042,0.37233788,0.17119172,-0.301624,0.9363115,0.2814313,0.5774279,-0.6332193,0.10361282,0.19263107,-0.2740728,0.44937286,0.94560844,-0.2265816,-0.31273362,-0.13475196,-0.914934,0.15947156
0.9691344,-0.49683473,0.7956505,0.69045705,-0.45756143,-0.47817656,0.014756798,0.35345674,0.0018596519,0.4423503,-0.14193422,-0.4628258,-0.4969109,0.5323473,-0.32404593,0.26888096,-1.7745689,-1.1221523,0.15886535
0.9120137,-0.56719065,0.7489284,0.5560236,-0.4712431,-0.39657882,0.11176059,0.37115327,-0.019806322,0.574116,-0.0996508,-0.5195506,-0.3950868,0.549419,-0.3941342,0.3478398,-1.7314725,-1.0460799,0.22105831
0.7025264,-0.004660395,-1.043466,2.3824148,-1.0895298,0.58844584,0.92035955,1.0350844,0.20918474,-0.104957305,0.27115026,-2.579305,0.8140038,1.1790959,-0.8647471,0.2323306,0.73912245,1.085378,-0.3738141
0.072392754,0.47043303,-1.8115786,2.7486115,-0.66116023,0.6083661,0.040469628,0.8667325,-0.209713,-0.4872535,-0.10500984,-1.6768696,1.219591,2.0358913,-1.5470558,0.2342356,-0.012642542,0.7112432,-0.49660605
0.9772629,1.2047286,-0.22998312,3.610362,0.7697684,-0.6721123,0.69848394,2.137658,0.9962486,-0.59695756,1.5163099,-2.555308,1.0362617,-0.41200343,-0.69426626,0.43257383,0.9550512,-0.1099618,-0.4090352
0.71860766,-0.6159047,-0.69031227,0.5476177,-0.5127005,0.24299459,-0.66287667,0.40116388,-0.086880594,-1.2260542,0.24751714,-1.5155959,-0.53858364,0.91318965,0.13871023,-0.101693295,-1.2083144,-0.4859755,-0.35589084
0.286581,-0.91050154,0.32240212,0.8447573,-1.415685,0.81260157,0.32271755,0.26796696,-0.9716585,-1.3519326,0.06855268,-0.91455835,0.15845889,0.7019624,0.09822845,0.30950996,-1.4978831,0.35084608,1.5441701
0.7276215,-0.54760385,0.8527747,1.2179834,-0.3412359,1.1488262,0.13390839,0.50302327,-0.30029857,-0.4567327,0.15751481,-0.5829477,0.93033063,1.2805448,0.54844624,-0.5915889,-0.6891448,0.046388447,1.4390701
0.49745473,-0.6951103,0.76731783,1.0452037,-0.78356344,0.9710799,0.4817248,0.41484198,-0.49095428,-0.3358868,0.18312284,-0.596739,0.65783423,1.4951204,0.4749076,-0.23537791,-0.63829416,0.5210179,1.2108799
1.6373645,-1.2342188,-0.8322696,2.3164866,0.4011715,0.6574486,1.3971415,2.087608,-0.11905115,-0.38558507,-0.9593266,-2.8210711,0.26206124,-1.0648377,-0.14904894,0.9706576,-0.40740913,-1.1306833,-1.6847469
0.5833412,0.8524339,0.47492215,0.5964767,-0.30277526,0.18425593,0.042528313,-0.15222535,-0.166507,-1.6042145,0.60084546,-0.84535563,-0.3990515,1.7768139,-0.45917964,-0.054607537,0.28415367,0.42653722,-0.032455005
0.7304635,1.1487662,0.52722573,0.620441,-0.32595178,0.40884742,-0.033468753,0.009276538,-0.21503188,-1.6561722,0.6568608,-1.0501269,-0.39674804,1.8926125,-0.4407879,-0.07066101,0.21221314,0.3792587,-0.14675279
-0.45050842,-0.657681,0.5518125,1.3173738,-0.28189573,-0.5609408,1.3598596,-0.14313407,-1.4118373,-0.7331008,-0.4351755,-0.7904221,-0.76854676,0.31091493,-1.0494047,1.5575923,-0.9127725,0.5715119,0.73770607
0.692611,0.074788764,0.35966122,0.9199825,0.37916422,-0.21530285,0.06584393,-0.0914675,-0.71762425,-1.0048666,0.64499134,-0.5095205,-0.69764054,1.5580913,-1.2621921,0.42132685,0.43531162,0.55110407,0.34329885
0.3430565,-1.1998445,-1.2387577,0.2813177,-0.38406885,-0.52273256,-1.213995,0.9391194,0.54535675,-0.99209785,-0.2198684,-1.9918109,-0.41376948,1.3193043,0.6970991,0.92353415,-2.181505,-1.1450772,-0.12640043
-0.16647099,-1.523219,0.06549893,-0.48379275,-1.2296731,0.36700553,0.47486177,-0.2751239,-1.6871117,-1.8160586,0.9015473,-0.5693822,-0.45273545,0.7900194,0.34593186,0.9318906,-1.6337496,0.18525769,0.09953172
0.4755294,-0.6339535,-0.022286115,0.64407593,-0.84035796,1.140826,0.56424326,0.55577284,-0.025783872,-1.5164382,0.25046027,-0.50753325,1.2161041,1.6337385,1.6282129,-0.5530035,-1.2238425,-0.120657176,0.5858495
0.26452756,-0.69457555,-0.21805769,0.6803396,-1.1435363,0.9907831,0.9207962,0.6029248,-0.28391227,-1.039557,0.2236709,-0.53946054,0.9004645,1.9561883,1.3193423,0.0054902215,-1.195742,0.65051246,0.55803967
1.3857028,0.5307193,-2.0280075,1.5957745,-0.8369922,0.15232824,0.7441854,3.245485,-0.17054132,-1.494054,0.07482865,-2.9643505,1.3187938,0.011062823,-0.71302295,0.42232543,0.08739368,1.3824104,0.1275306
