p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21
0.037304778,0.04970236,0.7476379,0.32093576,0.2618438,-0.30667123,0.05797895,0.17995949,-0.74438184,-0.3029156,-0.2442591,-0.47023052,0.5213672,0.17087096,-0.20497955,0.1882736,-0.6841045,0.0011928863,-0.12218036,0.28454787,0.4698107,-0.58158463
0.05313405,0.03703458,0.7036429,0.3930466,0.18008019,-0.27091423,0.12238124,0.1942591,-0.7318261,-0.25401843,-0.059789862,-0.47989857,0.4954711,0.1324171,-0.055269957,0.057180062,-0.80668986,0.025021136,-0.12681253,0.25197452,0.5116112,-0.5122916
0.63682,-0.35908273,-0.7445378,0.5067052,-0.3879372,0.75778174,0.16713324,-0.18516944,-1.0339552,0.6462944,0.5138757,0.5580529,1.2394572,0.73735535,-0.36523592,0.44387543,-0.26584107,0.41466302,-0.67760634,-1.0022794,0.17884602,-0.6718737
0.62957853,-0.28171194,-0.7445982,0.46287233,-0.50312006,0.7657509,0.08896601,-0.24742304,-0.9795608,0.37596872,0.54417944,0.7849303,1.2864323,0.74090666,-0.3760508,0.5510683,-0.353739,0.34895918,-0.6780157,-1.1704025,0.015742986,-0.67892396
-0.30907112,0.45153165,-0.27209768,1.3341358,-0.032473493,0.28502458,0.3671775,-0.041331064,-1.0646806,0.91331977,0.5579064,-0.7437767,0.9182372,0.6892628,-0.23342074,0.54933167,-0.5758783,-0.037552744,-0.02825747,-0.7333937,0.25438225,-0.03315493
-0.20225582,0.52866304,-0.25019804,1.3066667,0.02056852,0.21615674,0.30952135,-0.024336835,-0.99274653,0.8026136,0.47851494,-0.5991152,0.95467937,0.76870495,-0.2328422,0.58243966,-0.50087464,-0.10801075,-0.20605424,-0.7950332,0.258257,-0.04661567
0.49357283,1.3278648,-0.19172773,1.5156269,1.1080111,1.371714,0.29627764,1.6578331,-1.701471,-0.3797967,1.6867107,1.0256568,-0.45659864,1.4239202,1.1725723,1.0172366,0.5748233,-0.95414454,-0.63023907,0.46411607,-1.8374201,0.16846736
0.21559352,-0.10449995,0.14745092,0.1763108,0.1936425,0.06692489,-0.43556094,0.12507579,-0.5055939,-0.6490614,0.8104657,0.019225411,0.91048306,0.020017875,0.767307,0.41075912,0.06789645,0.22969447,0.32644606,-0.6034283,0.5217185,-0.92282176
0.5236518,-0.27356786,-0.22467092,0.56610405,0.5826098,0.632331,0.16314086,-0.33654234,-1.1920391,-0.46135142,0.13277061,0.5176188,0.9915533,-0.65335655,-0.63490295,1.14848,-0.2811721,-0.45652893,0.10692042,0.65781754,-0.7067982,-1.0226482
-0.35522702,0.25026935,0.36132225,0.21924736,0.014135219,1.2019912,0.11509987,-0.7497772,-1.0901451,-0.1348919,0.8096371,1.1155556,0.787757,-0.4051077,0.15139626,1.2765808,-0.46054354,0.18611091,-0.06325756,0.1975501,0.046077535,-0.74120045
0.27820873,-0.547668,-0.011853739,1.1593726,0.7625868,-0.019683884,-0.41922837,0.32662836,-0.80915433,-0.50338185,-0.16257226,0.48090884,0.8841212,-1.1583352,-0.22496714,2.2094545,0.031576537,-0.47254294,-0.44501016,0.40999153,-0.447222,-1.2572097
0.8113008,-0.119233586,0.83643275,0.2398325,0.66801924,0.29542089,-0.62164885,0.82262844,-1.3037103,0.62806666,-0.35175812,0.059841044,1.0882354,-0.7425228,-0.613834,1.672315,-0.22340208,-0.61605525,0.21881722,-0.013586376,0.045147266,-1.2376754
-0.03756531,0.29690298,0.068429925,-0.27319154,0.29819173,-0.052192148,0.02447295,0.799043,-0.7927536,0.14076264,-0.88079697,0.79169405,0.9673617,0.2870257,1.1594895,0.68657064,0.018762877,0.014275084,-0.51467746,0.008845535,0.9508308,-0.79215074
-0.055406973,0.4916512,-0.020637918,0.49151653,-0.18852308,-0.03362874,0.15535815,0.64373976,-0.8085237,-0.1493745,-0.99868095,0.4224459,0.89555746,0.7138682,0.71730506,0.6730975,0.50083375,-0.19972847,-0.9324474,0.11063039,1.1118932,-0.3637977
-0.020083992,0.3629574,0.27485728,0.49472633,0.28196117,-0.14065564,0.73471546,0.5642402,-0.7974267,-0.33081093,-1.0198549,0.5249225,0.5565659,0.32246205,0.6285893,0.7356019,0.38324547,-0.12460737,-0.96392494,0.02272924,0.2353605,-0.49031073
-0.23858911,0.49796894,0.008637371,0.35075763,0.035088163,0.20165771,0.64823633,0.60146075,-0.7889768,-0.05951872,-0.97411835,0.6967045,0.7798204,0.76000124,0.5080796,0.55833024,0.21483117,-0.0348963,-0.6075768,-0.110330865,0.5824767,-0.39151835
-0.09413777,0.5979218,-0.3574624,0.92590225,0.32625535,0.34364304,0.52046627,0.13699253,-0.7794844,0.22411945,-1.0504004,0.631631,0.78874516,0.1249099,1.1327314,1.3292263,-0.009018562,0.21142378,-0.75228435,-0.6908749,1.6406372,-0.2340143
-0.17745718,-0.21417753,-0.32510766,-0.010391869,0.6716685,0.34961894,0.70735514,0.5406234,-0.78406996,0.46476626,-0.7403563,0.7364735,0.7338222,-0.37709576,1.1650625,0.8702382,-0.60310745,0.49862948,-0.13247697,-0.6170326,0.9565415,-0.9727741
-0.21747907,-0.26829,-0.3814708,-0.28800935,0.6531903,0.4396054,0.8549689,0.6177444,-0.9404501,0.56757814,-0.60120964,1.0255203,0.7871749,-0.36466715,1.0779377,0.56412065,-0.7184455,0.71665466,-0.27264938,-0.64197344,0.8294056,-0.6835092
-0.40305674,-0.2412348,-0.23766461,-0.57273525,0.6587314,0.06446724,0.76697946,0.51615363,-0.75866205,0.3572619,-0.37599352,0.9754188,1.0082232,-0.14576097,1.1146663,0.67256874,-0.574039,0.36403087,-0.09194899,-0.6989027,0.88708144,-0.7624095
0.006855802,-0.10644615,-0.09789231,-0.31716463,0.6591758,0.14857893,0.74209666,0.73738843,-0.73854536,0.20733681,-0.4376946,0.91835076,0.92831045,-0.048011556,0.8948413,0.72027785,-0.7058099,0.38513777,-0.04739772,-0.47690204,0.6132416,-0.52239347
-0.35425803,-0.2184672,-0.15197305,-0.19455299,0.81993556,0.3850782,0.5891527,0.44984844,-0.8922092,0.68758374,-0.8207189,0.8694353,0.87573755,-0.51308924,1.0342237,0.90960044,-0.56818104,0.5359741,-0.34919143,-0.4733268,1.0780342,-0.5798874
-0.5807967,-0.50613266,-0.3053132,-0.2586527,0.7478241,0.54660344,0.65904874,0.44012153,-0.78832185,0.34514406,-0.6239318,0.8125661,0.84516543,-0.1915268,0.89644223,0.80219984,-0.97135186,0.5778562,-0.1917259,-0.71506125,1.0193311,-0.8676344
-0.28026855,0.55453336,-0.21194212,0.17167303,1.2420018,-0.22269516,-0.11430208,0.8574375,-0.29737434,0.48181462,-0.15548177,0.9561234,1.6731901,-0.00745098,1.391052,0.68350863,-0.29014346,-0.39557275,-0.5711022,-0.4208138,0.79528314,-0.62688965
-0.15584606,-0.42375436,-0.2005593,-0.33276543,0.72124135,0.2630934,0.5019947,0.5496071,-0.82486343,0.49010938,-0.83720666,0.7785905,0.7892457,-0.48568514,1.2760543,0.9283976,-0.8497062,0.71339834,-0.4025618,-0.7138038,0.92582875,-0.53017867
-0.43681714,-0.17840222,-0.49121904,-0.21174408,0.7705844,0.2305823,0.5815516,0.6600229,-0.9101487,0.4639881,-0.8583182,0.71126395,1.0967215,-0.34623057,1.0775194,0.60389227,-0.66342944,0.4493574,-0.3209987,-0.48351824,0.8039256,-0.6426314
-0.24212639,-0.34793517,-0.26214024,-0.4659016,0.7800208,0.18199529,0.7680518,0.83219296,-0.7860747,0.46732733,-0.8019971,0.8951474,0.9470574,0.025851399,0.7629058,1.1052864,-0.91985345,0.4819555,-0.26266447,-0.7501072,0.8530763,-0.63579446
-0.20375222,0.55996263,-0.14320649,0.79799545,0.4504281,0.18175599,0.66349703,0.30951723,-0.93204373,0.2368185,-0.8998461,1.0391119,0.8176709,0.11087964,1.1370472,1.3082236,-0.22221625,0.40746808,-0.8439532,-0.5280013,1.7158493,-0.34585518
0.43513852,0.890762,0.43692815,0.6633394,-0.11673292,-0.5633915,1.4904237,0.78932196,-0.43123424,-0.5951717,-0.40067494,0.58664316,0.13919812,1.173247,0.53412485,0.72349626,0.2305446,0.34719995,-0.7103889,-0.34415835,0.14425188,0.083473645
0.5594068,0.7373864,0.537145,0.7086568,0.15667374,-0.6282655,1.550741,0.62320733,-0.5104064,-0.48707482,-0.7134134,0.5573576,0.08066624,0.73033404,0.5436435,1.0041285,0.47280014,-0.08570541,-1.0854487,-0.35691985,0.17924313,-0.05482767
0.29454887,0.6794249,0.19654125,0.7769669,-0.28040338,-0.22501601,0.5399945,0.6254855,-0.5332737,-0.4065494,-1.0139844,0.25525257,0.49227095,0.92299587,0.77485067,0.98760945,0.6624072,0.02157376,-0.77147907,-0.13982071,0.8981923,-0.07181707
-0.027901648,0.7038058,-0.2195505,0.10952094,0.8579215,-0.29817224,-0.44343594,0.97117007,-0.5138944,0.40638772,-0.4327371,0.86493677,1.4092811,0.32569432,1.574231,0.633546,0.1742268,-0.51187193,-0.82549965,-0.071061924,1.1968952,-1.0547997
0.16102819,-3.8577504,1.5869704,2.095411,-0.25784928,-1.3532585,0.20179877,1.0513474,-0.91162676,-0.41366187,-0.12813462,0.9391483,2.5309975,-0.6695096,0.7035983,0.31539705,1.3747889,-0.36536244,-1.6356155,-2.4351838,-0.75281614,-0.77087903
0.97100717,-0.14275737,0.773978,0.6121822,-0.1258509,0.33514303,0.8722997,1.3202344,-0.50004417,-0.65571797,-0.6417437,1.1511836,1.4879465,-0.16178147,1.0135614,1.1439699,-1.2160289,0.054593544,-1.4479803,-0.3054285,-0.33245048,-0.029044714
-0.76559335,0.47635043,-0.68746597,0.5618003,-0.83940977,0.2677039,0.9109155,0.46486548,-0.99368876,0.42037106,0.9281431,-1.3015796,1.7025304,0.5722822,1.0349054,1.1861916,-1.1175026,2.1448092,-1.5786532,0.25233725,-0.004197129,-1.0727117
0.24022886,-1.2529807,-0.42620853,0.17086852,-1.5659801,0.52293223,0.9116027,0.3903109,-0.6782934,-0.26701334,-0.095189765,0.69932574,1.7306513,-0.8001405,0.89535475,2.201521,-1.1339072,0.325421,0.5389688,-0.32117373,1.8363643,-1.0629301
0.2510242,-0.8929015,-0.24386418,0.12492042,-1.4563773,0.63253486,1.0393171,0.51955646,-0.68557537,-0.5228351,-0.1331696,0.88699585,1.2671844,-0.60828114,1.0098381,2.1222987,-0.97044885,0.24111134,0.28908473,-0.28947568,1.7935208,-1.0404471
0.23155774,-0.93858224,-0.22063334,0.23452519,-1.5629586,0.5586546,0.8764949,0.43219846,-0.71139663,-0.40211463,-0.09491748,0.73084,1.4007807,-0.58957344,0.9219616,2.1624224,-0.9451606,0.38653243,0.3310889,-0.25243893,1.7132275,-0.97114253
0.9275784,-0.96928465,0.22679842,0.63664836,0.04920751,1.298399,1.1652552,0.26451296,-0.85559875,-0.7607543,-0.43778476,0.08384559,0.66944927,0.40095997,-0.521348,0.8550011,-0.43180135,0.228624,0.23761211,-1.3807894,0.040894125,-0.0026057381
0.5728797,-0.68219376,0.39218026,0.24700607,0.7738506,0.34833384,0.6973192,1.2374794,-1.0869507,-0.8871843,-0.7661785,-0.15313041,0.72759,0.278536,-0.80348784,0.66844445,0.12541825,0.22723426,0.5089578,-0.46602523,0.39834255,0.41774315
0.7521865,-1.03157,0.053796493,0.47997454,0.30346343,1.2449142,0.95368105,-0.1148616,-0.6656929,-0.7978753,-0.38239214,-0.12861785,1.06599,0.2552344,-1.0358487,1.0184984,-0.100972235,0.45564023,0.20102447,-1.2805738,0.13027965,-0.4060995
0.18939708,-0.54993075,0.2840339,0.11166821,0.8295614,0.34106094,0.4078556,0.7133912,-0.72758174,-0.64343846,-0.4367441,-0.16616933,1.0448006,0.112672724,-1.3189324,0.9944607,0.116769075,0.42418587,0.24299204,-0.54380476,0.28950113,0.0034074858
0.3171365,-0.58130413,0.33431306,0.07260619,0.7225177,0.39830467,0.43824,0.73380345,-0.7703506,-0.65213954,-0.5953507,-0.15917371,0.96148306,-0.03755452,-1.2385001,0.846548,0.14366639,0.46374032,0.5015859,-0.48178613,0.33835492,0.06253719
1.4592267,-0.26947975,0.5069775,1.6436883,-0.6709143,0.86179787,1.5865669,1.7700615,-1.0310869,1.1884829,-0.24275541,1.426133,2.206007,1.1225638,-0.0074755447,-0.15058531,1.2252681,-2.9431663,-1.6926167,-0.742211,-1.2355703,0.07406143
0.42186585,0.46930504,1.0185698,0.09736319,0.34952518,-0.17156671,0.77198666,0.7547055,-0.1972803,-1.3238808,0.045662303,0.5671517,1.828374,0.41676474,-0.44614118,0.5355669,-0.33828056,-0.8196865,0.84075046,0.65535927,1.2822934,-0.8642769
-0.82580984,-0.9587076,0.86853784,-0.0067295395,1.1158092,0.69915223,-1.0954132,-1.2174283,-1.0892383,-1.410313,-0.3125073,1.3190511,2.0190423,0.40791297,1.2875557,0.3472477,0.27997798,-2.001568,1.1192722,-0.42367283,2.5175161,0.12694202
-0.09347573,0.11100935,1.1425632,-0.26589945,0.19850487,3.2418494,1.763725,0.665777,0.13248351,-0.8669124,-2.351014,-0.15230432,3.0605042,-1.0483658,0.36152202,-0.41361886,-1.201347,-0.5577586,0.15722401,0.38845485,2.772856,-0.42759672
0.59760773,-0.47783023,0.45966157,2.0153592,0.22606218,0.021332318,-0.40440017,2.0338361,-1.1869199,0.47464874,0.32271877,0.92539275,-0.23492008,-0.22623043,0.17232436,1.3900486,0.28437367,-0.6719152,0.088236,-1.009594,-0.3065374,0.09771313
0.6832706,-0.501044,0.66252494,2.1463456,0.34254456,-0.15150164,-0.019238757,2.3951604,-1.3930064,0.39147523,0.5037352,1.0073315,-0.33952525,-0.039909698,-0.026651414,1.2498534,0.34450847,-0.80678374,0.1702477,-0.91591465,-0.2731606,0.13477682
0.59698874,-0.75993216,0.19001801,1.5582801,0.15704188,0.9204773,-0.46495706,0.8408773,-0.8716388,0.100695014,0.9149162,0.7087854,0.6254315,0.20134452,-0.60479236,1.3892586,-0.25036532,0.1805973,0.43580922,0.03489152,0.3804825,-0.26481587
0.51567787,-0.7537285,0.3698515,1.6634645,0.09586954,0.9670998,-0.26894775,0.8034339,-0.8317449,0.34647614,0.9978509,0.73585534,0.618734,0.11193178,-0.58300203,1.3445833,-0.17122088,0.026794778,0.48790833,0.19426888,0.4171717,0.081739694
0.8441159,-0.7286981,-0.03455102,1.6701195,0.15850456,1.0853877,-0.72615397,0.58255243,-1.0430136,0.02614999,0.621864,0.050974496,0.7974273,0.08331133,-0.3652127,1.3779407,0.16071904,0.57853395,0.36426905,-0.11054393,0.38174376,-0.46347505
0.6591953,-0.844061,0.20992091,1.8235562,0.23608035,1.0213408,-0.885848,0.68406045,-0.86573637,0.02955954,0.8317356,0.42196572,0.6632377,-0.1217689,-0.41674095,1.5692611,0.08991647,0.5799526,0.19990452,-0.07824754,0.30665603,-0.23342653
1.2314123,-0.3688784,1.2341862,-0.085366614,-0.8073907,0.643481,0.10743228,0.029695744,-1.3828671,-1.1710594,-1.7501779,1.4931395,2.7320943,-1.0084205,0.80175984,0.49093258,-0.28246003,1.0261762,-0.9728948,-1.2317091,-0.5315898,-2.1927183
-0.00643385,1.1121396,0.63959074,-0.34855837,-1.0952781,1.3828479,0.32644638,1.4765218,0.65770733,-1.3222773,-0.05362787,0.0015651567,2.5938404,0.77175766,0.07898317,0.44655174,-0.7007508,-1.9191605,1.3678092,-0.6354974,1.8621781,-1.1475497
-0.31072035,-1.3360502,0.74565184,0.4688669,1.0105609,-0.40257347,-0.7148249,0.058216043,-0.8343182,-0.3908271,1.0295832,0.26688045,1.1921871,-0.56555206,1.0256679,0.05436782,-1.0877615,-0.048687674,-1.3847774,-0.18327832,0.2446364,-0.5722008
0.19610855,-0.8340971,0.77637905,0.24011645,0.5895594,-0.7069608,-0.5730853,0.28502035,-1.4338309,-0.67473495,0.6618163,0.43128648,1.2745366,-0.37472597,1.1449065,0.8635395,-0.63533527,-0.40459344,-1.0970187,-0.091035485,0.31651258,-0.5078498
0.21683237,-0.93412185,0.6941016,0.16131562,0.6606143,-0.4461241,-0.5578357,0.28246447,-1.6824889,-0.5723863,0.6755019,0.32951832,1.119897,-0.30762008,1.2542222,0.9098776,-0.42702672,-0.4535456,-0.8780487,-0.17661062,0.5088063,-0.5408271
-0.3347898,-0.085733026,1.5310241,-0.08667507,0.7422894,-1.1022342,-0.14347473,1.1435186,-1.1144807,-0.6555137,0.4890101,0.45594102,1.0300119,-0.6631571,1.8117114,0.6369057,-0.29592815,-0.72430766,-1.4625335,0.14605938,0.2444649,-0.9220419
0.377781,-0.8937411,0.74596125,0.14334042,0.4751673,-0.5273545,-0.59044087,0.30785915,-1.8398054,-0.5452313,0.66700983,0.47371775,1.1540335,-0.41395253,1.1165631,1.0874357,-0.30982873,-0.66515565,-1.0811408,-0.17452183,0.35145533,-0.73037755
0.41009706,-0.7127253,0.8100092,0.1953823,0.8805257,-0.5163321,-0.6178141,0.22495069,-1.6909641,-0.7114413,0.7780464,0.17609851,1.2123505,-0.37035865,1.1415998,0.6547856,-0.5124621,-0.3640606,-1.0325055,-0.241334,0.5258901,-0.53842705
0.066324055,-0.856508,0.824499,0.22338618,0.7861138,-0.5347559,-0.62270075,0.38732904,-1.6645831,-0.52665246,0.70001525,0.2783381,1.1125427,-0.34963423,1.129229,0.60595715,-0.46139714,-0.54832256,-1.0435656,-0.4291378,0.42623514,-0.73522973
-1.4149107,-0.103373505,0.8398733,1.173111,0.7135782,0.4824333,1.9015089,0.32046103,-1.848605,-1.7376174,-0.44272906,1.4955071,-0.29046926,-0.7244256,0.5670539,2.242955,0.88307005,-0.6060666,-0.47987342,1.11965,0.74112105,0.4262417
1.0265166,0.29310137,-0.35969603,0.9059732,0.22281854,0.7463932,0.87338465,0.13999529,0.3846254,-0.37024182,1.024308,-0.33613986,1.9083905,-0.46640477,0.15552106,0.037273966,-0.1007617,-0.55838627,0.2842965,-0.89808047,0.5582363,-1.5008537
0.6342463,0.24823649,0.60184085,0.15228301,0.27268934,0.98205805,1.2696767,-0.16263282,-0.1491095,-0.73462933,1.7890645,-0.4209031,1.0994385,-0.042404637,0.9863231,0.14143167,-0.32690814,-1.0711708,0.023850525,0.18181035,1.1527511,-0.7571122
0.18322623,0.0009807948,0.7566616,0.68968755,-0.6595509,0.5279954,-0.82788897,0.8552934,0.063190624,-0.25890186,-0.015359631,0.6347794,1.4774485,-0.5947459,0.20563298,0.23171036,-0.90106654,-0.31363627,0.15163405,0.03546661,-0.06944437,0.015095427
0.7833216,0.20084493,0.43215048,1.0390477,-0.67879915,0.66375715,-1.0088418,1.2218561,-0.38478804,-0.04690935,-0.46112618,0.3005633,1.5683005,-0.10369539,0.13456862,0.22582445,-0.6241964,-0.24839094,0.16898657,-0.07609078,-0.27901238,-0.65063375
0.88019776,-0.179191,-0.38017622,1.2203716,0.6838847,0.654814,-0.84204143,2.1583512,-0.25742018,-0.2973469,-0.03360323,0.6470366,1.0488772,-0.9418245,-0.57509667,-0.35888392,-2.0477064,-0.42325813,1.3559387,-0.88377386,-1.1370125,-1.169728
0.11993286,0.059297103,0.9943955,0.54865235,-0.72154397,0.37417594,-0.68922126,0.63848114,0.3493089,-0.3549137,0.18280566,0.7059973,1.2052447,-0.2361638,0.28648874,-0.03730561,-1.1372483,-0.11509084,0.028307104,0.17389612,0.40135455,-0.14991088
-0.1702886,-0.118673146,0.71960646,0.8073054,-0.5718877,0.5830869,-0.78191346,1.0969852,-0.44248295,-0.06359908,0.03209823,0.8654045,1.1736883,0.44373125,0.099954374,0.23301846,-0.66528827,-0.19594628,0.69866174,-0.39529377,0.13050944,-0.5749323
0.055252235,1.0326183,0.679538,0.40113363,-0.5695568,0.33954573,0.6105426,1.1044997,-0.40025514,-0.05538005,-1.1991079,-0.16825205,0.7249338,-0.6705578,-0.49660295,1.1532463,-0.468722,0.36164847,-1.1901606,-0.7401739,0.7339015,-0.07791236
-0.43270007,1.2688475,0.60060567,0.5795482,-0.62410265,0.3263614,0.67860585,1.0456057,-0.46234906,-0.6663086,-1.37407,-0.048644137,0.74288404,-0.39027306,-0.56731653,0.9877162,-0.44624346,0.6358903,-1.1793602,-1.2496805,0.9620845,-0.3096425
-0.26850763,0.819135,0.3739114,0.69156295,-0.67319703,0.38582596,0.61403584,1.1000842,-0.7252756,-0.27784276,-1.2869438,-0.031317823,0.72155935,-0.89072394,-0.5138771,0.9293935,-0.17578812,0.5384997,-1.0027124,-1.0537326,0.695169,-0.23983835
0.6252422,1.171097,0.5141107,0.63241535,-0.6674027,0.4982603,-0.08111058,0.8928021,-0.22926772,-0.44700637,-1.3813128,0.108576216,1.1436384,-0.8974439,-0.611412,0.8537765,-0.4344984,0.61019796,-1.0336611,-0.625977,0.11343748,-0.5931905
0.8149446,-0.1662162,0.34536746,0.6292478,-0.2557474,0.5417096,0.08785803,1.0236036,0.11392418,-0.5309421,-0.035462633,-0.44011968,0.94826126,-0.9480191,0.61797994,0.58273166,-0.81623834,-0.6649457,0.1510192,-0.7409064,0.40174592,-0.089184456
0.34515584,-0.030457253,0.10291009,0.66007286,-0.38250503,0.76517326,0.15211971,1.1880971,0.093593314,-0.9156456,-0.029219257,-0.045431532,1.0471954,-0.7246574,0.36369264,0.43012246,-0.7424886,-0.33492413,-0.0136243235,-1.043023,0.6329876,-0.52082944
0.24058343,-0.2956784,-0.039385874,0.7955877,-0.54824436,0.9351838,0.34452325,1.3918769,-0.27490813,-0.34131846,-0.0116005475,-0.1257668,0.8967116,-1.2867054,0.24782518,0.52985865,-0.34450084,-0.67472976,-0.024225777,-0.8314824,0.3726381,-0.44200084
0.79184437,-0.25445575,0.1130757,0.50342983,-0.5487463,0.8155569,-0.6735926,0.64431775,-0.2168298,-0.6663126,-0.27526104,0.28275955,1.2296165,-0.96342915,0.32135612,0.42715228,-0.74561685,-0.54301536,0.27555552,-0.57901615,0.06729052,-0.49806774
0.5546294,0.10060139,1.0105846,0.30339023,-0.88015884,-0.36658528,0.14796703,1.547154,-0.45926026,-0.05533041,0.047633927,-0.9406638,1.2170181,0.034265243,0.84780824,0.8550235,-0.7595485,0.13428931,-0.037879866,-0.78009766,-0.2849313,-0.17173074
0.24650441,-0.042507913,0.5247909,0.20850165,-0.74500847,-0.3740599,0.20311491,1.3533604,-0.35367382,-0.6311973,0.4060063,-0.6470217,1.0164399,0.2926983,0.8690002,0.6068766,-0.98580486,0.2607226,0.15432231,-1.2521691,-0.13512167,-0.26505178
0.21933223,-0.17920157,0.5297206,0.39750522,-0.9189223,-0.2486964,0.096146226,1.5114172,-0.4208933,-0.48078087,0.08539667,-0.67923117,1.106953,-0.5020213,0.92549103,0.88489825,-0.85308504,-0.0079049,-0.07514997,-1.4081974,-0.6318876,-0.037044723
1.462477,-0.7970607,0.47931236,-0.44731775,-1.3284234,0.47488457,-0.44827285,1.4499216,-0.7756438,-0.14800751,-0.3896413,-0.74104506,1.5139366,-0.91843617,0.6683852,1.2065688,-0.69532055,-0.051062975,-0.45833248,-0.6720401,-0.94598204,-0.5123523
-0.12536441,-0.16920242,-0.5911892,0.054589793,0.89244,-0.9374819,0.45302773,0.5538812,-0.8712623,-0.24968667,0.2675396,-0.33056393,1.2816203,0.8014359,0.4757782,0.8736301,-0.9037088,-0.8076049,-0.59452885,0.6428568,-0.1368653,0.54839075
-0.13296339,-0.26971936,-0.5444433,0.22349352,0.87319785,-1.0112836,0.49539554,0.5818365,-0.8960549,-0.31286258,0.18231043,-0.39672816,1.3539935,0.7493374,0.50657,0.9542564,-0.90737534,-0.7582044,-0.57249427,0.65794927,-0.15427777,0.5595354
-0.12675318,-0.14564723,0.26131758,0.4569852,-0.33348167,0.2276152,-0.05313338,0.45134342,-0.21006262,-0.087334715,-0.11855363,-0.16479114,0.53805304,-0.11521147,0.082692325,0.7245886,-0.15381674,0.37582228,0.011452346,0.06979439,0.3034638,-0.12339612
0.21539061,-0.7280712,0.081642345,1.0729276,-0.7835595,0.020402778,-0.12715968,0.06061718,0.042411067,0.34103808,-0.36764228,-0.45757174,1.1137171,0.4904729,0.038138106,1.2567016,-0.5389784,0.16901298,-0.3819945,0.726068,0.5490441,-0.5508606
-0.08312984,-0.19329481,0.115895174,0.3642596,-0.2143117,0.08617423,0.009534196,0.051988777,-0.28223926,0.30081898,-0.37388197,0.12220282,0.5284456,-0.15224016,0.39620796,0.66638845,-0.28692323,0.122817405,-0.5420646,0.11515708,0.5126941,-0.18760815
0.91709006,-0.50912905,0.6093724,-0.25534096,-0.57336384,-0.36920187,0.302427,-0.780079,-0.12349954,0.19304991,-0.14727844,0.36609545,0.14387505,-1.3057501,-0.5583799,0.7043941,-1.1037599,-1.8756844,0.19269373,0.6322915,0.6289731,-0.16379827
-0.09700443,-0.28651077,0.56175154,0.35289332,-0.6186479,0.25061944,-0.16294943,0.2710923,-0.34781146,0.12178165,-0.21519496,0.13560896,0.89287233,-0.2086531,-0.47779477,1.6221782,-0.40109047,-0.027419686,0.34643683,0.3681526,0.5693593,-0.57845324
0.22646467,-0.66394484,0.0317516,0.90178186,-0.5208356,0.21457547,-0.032683384,0.288236,-0.079807654,0.11776667,-0.23803608,-0.42994827,0.7519274,0.31471738,0.061827797,0.82298094,-0.33010483,0.39780527,-0.2683061,0.3690195,0.4744958,-0.44159466
0.46006832,-0.45503196,0.14638492,1.3708977,-0.83884877,-0.015639966,-1.3889297,-0.46113718,0.1638274,1.1872091,-1.125719,-0.46146703,1.0826434,0.13723187,0.16375814,1.3084497,0.014077561,0.30365545,-0.20482934,0.2248901,-0.16096483,-0.017166385
1.46241,-0.51269907,0.5438076,-0.7901138,-1.2540032,0.12225015,1.6292812,-0.08707632,-1.9710629,-0.49251002,-0.25747305,1.6995288,1.4739883,0.20436771,0.7759316,1.021383,-0.28071302,-0.12051794,0.38819867,-1.515868,-0.38597658,-0.7493687
1.0963364,0.8642406,-0.050910372,0.64971274,-0.09968859,-0.3676461,0.078199655,-0.03139119,-1.3157626,-0.6627805,0.16932201,0.19463359,0.5650364,0.44780678,0.39489484,0.9367201,-0.46483344,-0.3284478,0.05878966,0.6688574,0.6225316,-1.4317144
-0.002256618,0.5249536,0.7055644,0.014089708,0.110417746,-0.40212008,-0.032184504,-0.08749005,-0.81779844,0.12045996,1.0415933,0.20525526,0.36634913,-0.42062092,-0.043917794,1.6341022,-0.017752094,0.62102115,-0.14896968,-0.6592442,1.1068832,-0.27089572
0.08080003,0.4967463,0.9657374,0.09001473,0.13200058,-0.33557492,-0.037531875,-0.13420595,-0.8365231,0.2905961,1.2195772,0.19992706,0.4442983,-0.536747,0.11240878,1.8819777,0.20363438,0.69631815,-0.0035235176,-0.7715034,1.3573799,-0.17595741
0.06968781,-1.141154,1.7563775,0.0460199,0.011045593,-1.2337073,-0.5373676,0.12134962,-1.3095261,-0.33479396,0.41429803,0.2532869,0.31564575,-0.5073173,-0.6785191,0.5178886,0.9196918,-0.32369062,-0.43189704,-0.9976764,-0.010919376,-0.44269335
-0.20063351,-0.028144816,-0.20004928,0.152314,0.85445195,0.10174832,0.5763457,-0.27759632,-0.68103546,-0.952668,1.1364411,-0.20146778,1.1171232,-0.67380583,0.18405385,1.3862802,-0.03357998,0.5583145,-0.24505928,-0.079508305,0.7273722,-1.3963647
0.45387048,0.40584463,0.4733169,0.30663866,0.38867882,0.027554624,-0.8780469,0.86431193,-0.84124106,-0.30924442,1.0218272,0.35252523,1.5073361,-0.0706372,0.57211953,0.668698,-0.055223133,-0.13770458,-0.032907404,-0.2360607,-0.025851976,-1.5688697
