p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24
1.620935,-0.17224327,0.63685,-0.42176893,-0.15206234,0.24062428,-0.9767446,1.3526853,-0.3254431,-0.14157297,0.21781582,-0.17142881,-0.12246878,-0.09038792,-0.30564365,0.801279,1.0566695,-0.6975469,-0.317791,-0.47219312,-0.44235647,0.289254,0.074366435,0.20153421,1.5495439
-0.07216976,-0.9727583,0.7167074,-0.95437676,-0.076806284,-0.81277317,-0.3862103,0.2187581,-0.48093617,-0.20740499,0.6601132,0.27622607,-0.5565479,0.4110748,0.15868503,0.3217932,1.3770733,-0.64256614,0.23905395,-0.90021056,-0.41392946,0.48575217,0.620715,-0.3015999,0.990596
0.40734005,-1.4375445,0.9697518,-0.36912572,-0.4587854,-0.8510752,0.43253943,1.2586884,0.8632508,-0.40329963,0.005636901,0.32050645,0.89285505,0.51853913,-0.085025646,0.037179515,1.3619684,-0.27629554,0.18321805,-0.6669435,-0.04189104,0.35790715,0.3197975,-0.49617139,0.724792
0.25151658,-0.9417704,0.95317996,-0.68003494,0.14766836,-0.75970274,-0.20876732,0.55021834,-0.17892277,-0.4309351,-0.0938683,-0.1596481,0.5415097,0.7371449,0.30754003,0.57427853,1.0731534,-0.652106,0.29737467,-1.0430402,-0.060906634,0.1565402,0.57357526,-0.09067622,1.5458272
0.5176731,-1.2301568,0.9593666,-0.3498475,-0.52091336,-0.7083298,0.47997573,0.8685369,0.5126391,-0.5205506,0.14264123,0.14337438,0.6559594,0.76240486,0.31905586,0.26880345,1.6296912,-0.23134434,0.50415933,-1.0722253,-0.28989792,0.3743995,0.2307228,-0.45774177,0.7852063
1.387678,-0.7550353,0.3768262,0.15594457,0.6139399,-0.12384212,0.05769849,1.0072294,-0.60779184,-0.14885028,0.25621155,0.44854376,-0.272615,-0.37527734,-0.36556765,0.4027565,1.2090124,-0.681978,0.48147807,-0.98294586,0.77750057,0.7306072,0.35591033,0.027137136,0.58513546
0.89373034,-0.4266936,0.74263453,-0.5985265,0.11764049,-0.47177544,0.010906042,0.4109642,-0.5326869,-0.042051718,0.3691968,0.39924544,0.052468143,0.114483975,-0.23167676,0.7666604,1.1568823,-0.34187067,0.05647879,-0.30199897,-0.59264034,0.46424678,0.39494267,0.3042215,1.035375
1.5043256,-0.004179356,0.4923131,0.51707655,-1.0649472,0.38504973,0.8944957,0.24596122,-0.15153515,-0.7834294,0.5733541,-0.9639899,-0.0046726307,-0.24406037,0.64604,0.7258701,0.45022368,0.7068909,-1.5738077,0.15019332,-0.13256806,0.92075956,0.32942113,-0.38686696,0.26156226
-1.7199066,0.598526,0.97102267,1.6524681,0.36408138,0.33280665,2.5409205,0.23309058,0.6938272,-1.346584,1.7869458,-1.565474,0.20377359,-0.5952277,0.53132313,1.2701916,-1.4891053,0.5117871,0.36144987,0.48957768,-0.579484,0.3328516,0.44928423,1.5935315,0.20466305
-0.07714102,1.8271554,0.7204955,0.34110126,0.77278715,0.33306476,1.4847796,0.09306824,1.4561069,0.01771588,1.39743,0.20040116,1.2714933,-1.393767,-0.7676347,1.8567821,0.5191965,0.32709846,-0.0054428997,0.4313553,0.2175613,0.40753272,0.20067702,1.0352817,0.40278515
1.4382114,-0.35246953,1.7839594,0.3591799,-1.0394955,-0.31395954,0.7606381,-0.23194312,-0.97566116,-1.4298444,-0.6227389,1.0725005,0.32172045,-0.95137215,0.10168673,1.3139614,0.39536163,-0.8349661,-0.44972298,0.38583407,0.0881806,-0.1471176,1.7199068,0.10869805,0.9014914
1.2794211,-0.53331566,1.5842361,0.22934645,-1.0346031,-0.35028806,0.56330824,-0.48542872,-0.9613186,-1.4099824,-0.38609144,0.9528231,0.365968,-1.0786484,0.25786978,1.0015208,0.4404691,-0.7242782,-0.48213467,0.3270779,0.091837466,-0.06333386,1.7408524,-0.17651385,0.8584853
1.1911589,-2.2559063,0.9316776,2.0874205,0.2732751,0.4618056,0.25431642,-0.4673343,1.3750668,-1.5783043,2.1890519,1.24512,-0.45225275,-1.1582679,-1.2661957,2.722203,-0.1368942,-1.2919128,0.3306725,-0.18290384,-0.17784667,0.5036461,1.8674123,0.12166997,1.6086222
0.19639276,0.49892783,0.29609528,0.5283771,-0.3097839,-0.32832775,0.75993574,-0.27090085,-0.37093773,-1.192813,0.7239588,-1.120878,-0.54194695,0.13235399,0.47270045,0.9547955,-0.0015275731,-0.08455989,-0.9851058,0.48348555,0.19936076,0.5433403,-0.07754875,0.30112913,0.31965587
0.11865572,-0.320301,-0.34676653,-0.60028535,0.24261874,-0.5131933,0.27105114,0.37850687,-0.8295603,-0.82031566,0.13002563,-0.29879475,0.6274978,-0.65176487,0.5674058,-0.12466068,0.05455474,0.6270786,-0.4572839,0.48519492,0.31675974,0.3712156,-0.6515074,0.1080248,0.26992944
-0.03665674,-0.14656766,0.27991542,-0.11553047,-0.3052757,-0.32732335,0.23909867,0.44724476,-0.56313366,-0.14673449,0.11633622,0.011945021,0.41654918,0.2041264,0.22515258,0.34976918,-0.110598214,0.14538328,-0.252792,0.049814623,0.07187827,0.45730352,0.0966942,0.17311062,0.34551582
-0.063616835,-0.12469175,0.35487798,-0.102723904,-0.33277607,-0.30366173,0.3318208,0.47346467,-0.6325632,-0.15025449,0.117430314,0.051191337,0.3564737,0.23525032,0.19603476,0.4111121,-0.057372123,0.13825153,-0.28510743,0.005968062,0.042050518,0.44887346,0.18153265,0.20454502,0.3387165
-0.016733939,-0.10603378,0.30620432,0.01779243,-0.3291952,-0.32947996,0.17891487,0.4148155,-0.60319084,-0.0805818,0.09484209,0.00505222,0.45511967,0.23186028,0.22791505,0.34290713,-0.13123421,0.114121675,-0.22346686,0.019895721,0.0694189,0.46275884,0.09379999,0.22908598,0.27099618
-1.0391712,-1.4007944,0.8729879,-0.6809774,0.30560157,-0.015409419,0.537698,0.9495717,-1.58479,-1.4015205,1.068589,-1.2433692,-0.6729187,-0.7880993,-0.86208797,1.5131401,-0.60228515,-1.2078817,-0.7886698,0.7159083,0.6737619,-0.5967344,1.3494532,0.8524993,1.3370218
-1.294955,-1.1159447,0.8495323,-0.6434413,0.5721486,0.133229,1.1855223,1.2150747,-0.7803587,-0.77997535,0.1861,-1.0977396,0.09653086,-0.7647153,-0.861037,1.0588555,0.20276573,-0.57438916,-0.57664216,0.71670854,0.3885283,-0.5452291,0.29396164,-0.07587361,0.2169557
0.9650763,-0.5384632,1.332596,-1.0834099,0.23035602,-0.86468405,0.05745212,0.9119222,-0.8158657,-1.1040671,-0.23340145,-1.653842,0.35328668,0.030736528,0.09573663,0.55746114,1.6047133,0.5121988,-0.5536519,0.4618651,-0.72779715,-0.10280479,0.069184534,0.56934035,0.36574116
-0.5231215,0.2731568,-0.11553366,-0.64171606,-0.72973686,-0.7453451,0.014368076,-0.010802357,-1.2887115,-0.8089041,-0.01099511,0.56761783,-0.8022981,0.15132722,-0.2948075,0.18498743,0.83384347,0.5644214,-0.81114864,-0.3939091,0.82684064,0.77107805,-0.15762942,0.1396325,0.96715844
0.19256796,-0.7547595,-0.9601157,0.22845158,-0.5177672,-0.30668184,0.7656643,1.0404837,-1.0270783,-0.7459644,1.3478751,0.6406259,-0.04767652,0.5393717,-0.64852357,1.8859303,0.45389006,0.13434942,-1.405567,-0.81773573,0.29351208,-0.49083573,-0.0028453036,0.31120643,-0.123076245
0.16598503,0.089094,0.39838257,-0.09309538,-0.3494974,-0.12354033,-0.23949942,0.73697996,-0.5388414,-0.8195581,0.30877575,-0.23501287,0.2337422,0.28964916,0.09355457,0.9629751,0.596664,-0.17546152,-0.79442567,-0.2675068,-0.06269853,0.31942475,-0.05797125,-0.11220635,0.9457044
-0.15065442,0.105980895,0.2500929,0.10358066,-0.60161656,0.5634446,0.2848903,0.22455047,-1.0666844,-0.9738497,-0.0034798319,-0.13973314,0.18068825,-0.19848733,0.07281509,1.1354518,0.40649477,-0.73715067,-1.2730329,-0.480504,0.30339012,-0.22562182,0.45966724,0.39300478,0.28605124
0.066271506,-0.21864799,0.22497913,-0.026912112,-0.40862533,0.231893,0.36930662,0.07054599,-1.320809,-0.8363102,0.07864872,-0.21274856,-0.26858875,-0.3914315,-0.09045703,1.4401149,0.40944102,-0.83319324,-1.3127813,-0.9338036,0.3955463,0.055647448,0.6001187,0.06573119,0.35667723
0.11709657,-0.33311325,0.09232436,0.3485589,-0.76257175,0.5074718,-0.24751106,0.3160027,-1.3880868,-1.118628,0.4256369,-0.29608187,-0.22458942,-0.05903314,0.08641164,1.1618736,0.42858624,-0.7262007,-1.1200264,-0.87826645,0.53188235,0.22926363,1.0627334,0.8281366,0.20320939
0.38614342,-0.3051051,-0.8339333,0.2887952,-1.1284463,0.017324926,0.80284345,1.0215455,-1.0315875,-0.6768775,0.8129824,0.9111169,0.13983442,1.0939729,-0.7801297,1.3106923,0.76286316,0.19046874,-1.2700148,-0.20638265,0.28632763,-0.24411498,0.62272775,0.40677437,-0.41864595
-0.49991605,0.3134468,0.39371875,0.273764,-0.5880627,0.14896505,0.49462643,0.29502258,-0.8399945,-0.9234095,0.05165598,-0.4056474,0.0531629,-0.20150657,-0.0890371,1.1146529,0.41310123,-0.18625389,-1.2316931,-0.3157821,0.3054805,-0.13551019,0.016069733,0.63613135,0.6370437
-0.27841443,-0.4723706,-0.19978794,0.10720693,-0.39099023,0.24861978,0.38742718,1.0515143,-1.2723097,-1.2582848,0.6309461,0.6864768,-0.981516,-0.40631357,-0.4254034,0.62048644,0.6196263,0.09481871,-0.21858774,-1.0281572,1.2531788,1.4514613,0.07873754,-0.2627352,0.30341318
-0.24335222,-0.5110357,0.16937187,0.32681686,-0.9242831,0.31901827,0.16251302,0.26341933,-1.6171362,-1.1936492,0.4417773,0.07098843,-0.06649387,-0.07931629,0.057359193,1.2084538,0.30345738,-0.60749745,-1.4973928,-1.2098606,0.593984,-0.12771715,0.80891544,0.5571542,0.09187147
0.027539162,0.73920435,-0.005868088,-0.64072806,-0.71015537,0.09881692,0.15554479,0.76262295,-0.45801842,0.31136245,0.84103644,-0.9228158,-0.008581175,0.38191333,-0.005495483,1.4107294,0.68430775,0.25442624,-0.25170752,-0.016204167,0.04041724,-0.055751566,0.01934177,-0.0046213754,0.45172727
-0.13017109,-0.5662952,-0.48216498,-0.74413335,0.1006327,0.50646096,0.014590429,-0.015411018,-0.8415451,0.011181236,0.9461881,-0.69881177,0.3534346,0.061177116,-0.2809746,1.1414263,0.3257634,0.21014962,-0.38484982,0.47034764,0.16003966,-0.015584244,0.46122447,1.2810127,0.9940529
-0.17431381,0.48196086,0.02249021,-0.79525846,-0.16071059,-0.21813312,0.33871222,0.384745,-0.47897846,0.13243498,0.19873668,-0.27219826,0.15156521,0.20625944,0.065501146,1.2346675,0.81925666,0.3345997,-0.5144025,0.6883197,0.3371362,0.353661,-0.035934754,0.6643296,0.699016
0.21686272,-0.31819266,0.32662615,-0.6131731,0.12092932,-0.2673087,0.67233545,-0.020794595,-0.4251248,-0.4772497,0.8226064,-0.13976951,-0.22613846,-0.11584684,-0.01093815,0.5792816,0.76370215,0.4670408,-0.31701174,-0.11864169,-0.04346814,0.20207717,0.34290063,-0.04602032,0.3645221
0.35918155,-1.0236472,0.23888628,-0.0463139,0.07051589,-0.32938507,0.8117917,1.0593144,0.070340276,0.13435641,0.7911193,-0.07871069,0.5331457,-0.13615906,-0.35637552,0.58891433,0.17888863,-0.34487236,-0.69198734,0.7838129,0.24326017,0.32020804,-0.21860205,1.0862417,1.334008
0.12693776,0.3733175,0.59727734,0.15616067,-0.61782223,-0.81621873,1.715081,-0.76000124,0.008321276,-1.4390785,-0.33395502,-1.2448584,0.09159708,0.30396426,0.61654794,1.3399241,-0.613643,-0.07758061,-0.3306982,1.0003926,0.7024628,0.24477082,-0.037242007,0.09376538,1.0559841
0.5861603,-0.012516302,1.081186,0.11361018,-0.007411237,-0.23613144,0.047157027,0.7434977,0.2958206,-0.85862404,0.23948103,-0.00830567,1.1587067,-0.9352568,0.6875426,2.040421,-0.1785629,-0.9904942,-0.6188083,-0.9963728,0.4262371,-0.31008115,0.29618394,-0.06091468,-0.15115766
-0.5413068,0.57712436,0.788804,-0.9653547,0.43943545,-0.075044714,0.0014358648,0.50174564,-0.1680457,-1.1889476,-1.4141495,-0.5454967,-0.39047953,-1.1367869,-1.6791549,1.2081465,0.7401985,-0.49380082,-1.2038665,0.63606685,-1.2917958,1.3567078,1.153209,1.3441807,1.0724659
-0.19753736,-0.6730609,0.783703,-0.6061059,-0.3165915,-0.6007733,2.0833607,-1.0082408,0.49626932,-0.89167345,-0.038303096,0.47282425,-0.19978867,1.0904247,0.023667134,1.4010583,0.39775494,0.08013452,0.4358728,0.13579077,-0.010748321,0.77830935,0.17569986,1.3310801,0.9357031
0.84160835,-0.19931206,0.07076631,-0.8848048,-0.2641911,-0.77219886,0.6815317,0.24398004,-0.7662977,-0.5124671,-0.1474667,-0.53258294,-0.51903594,0.36392018,-0.39593646,2.0307548,-1.1344935,1.0030118,-0.84941876,1.3251787,0.70220435,0.6246618,-0.39802432,-0.20422836,0.97112805
0.89400774,1.1045469,0.20909777,-0.21718667,-1.0450993,-0.6622701,1.4591683,0.6931933,-0.3607254,-0.77373266,0.31139833,1.0601946,0.2902031,0.61437416,0.25323895,1.884786,-0.26435262,0.4767997,-0.8548128,1.1595441,1.5660766,1.9556276,-0.0578498,-0.32254696,0.5635383
1.0074556,0.35070682,-0.6119394,-1.288222,-0.2717135,-0.84268665,1.3500116,0.21062016,-0.8964383,-1.1469209,-0.017651444,0.55154854,-0.12461812,-0.1713055,0.07443586,1.3933147,-0.4755901,1.067629,-0.99588394,1.058317,1.5593746,1.077393,-0.708979,-0.25813198,0.4001806
0.696719,-0.007920499,0.1440965,0.30500403,0.49047533,0.8926307,0.3762632,1.4211968,-1.2743906,-0.3328886,0.37723964,-0.6650755,0.8111834,-0.8083563,1.530143,0.8342433,1.6518055,-0.20909752,-0.2373134,0.06969555,-0.033468235,1.0337892,0.65377134,0.8584274,2.0293674
0.85388213,-0.92389244,0.3757714,-0.78835016,-0.29203185,0.32078308,1.0169784,0.46542588,-0.4431541,-0.21143273,0.6602336,-0.036994983,0.056269117,-0.6049866,0.65826535,0.64097214,0.49748728,0.34339875,-1.023104,-0.029561875,-0.44733098,0.17930137,0.73620987,-0.7026453,0.48715457
0.056348063,-0.31244248,0.52088463,-0.1306616,-0.019990357,-0.3238279,0.11342726,0.36803108,-0.44637108,-0.39510217,0.091324836,-0.0046421285,0.39251,-0.07122291,0.3395792,0.69757336,-0.046884824,0.24559186,-0.096465565,0.2979858,-0.10882319,0.6853685,-0.19831146,0.591214,0.56803894
0.010001816,-0.263229,0.5364247,-0.11995193,-0.10328957,-0.3817423,0.14320962,0.39323717,-0.46934673,-0.44828695,-0.004806622,-0.17200279,0.54392886,-0.04673295,0.36848393,0.59826493,-0.08005349,0.27365372,-0.09995071,0.4654133,-0.15720537,0.7141802,-0.27523565,0.6769406,0.61141163
0.07433093,-0.20372283,0.51628405,-0.22901419,-0.07345998,-0.49880555,0.13044292,0.4257249,-0.53808075,-0.42757246,0.12417681,-0.04944065,0.5423573,-0.003209964,0.33914015,0.587685,-0.098653816,0.28625637,-0.115885906,0.36842206,0.033573512,0.7941996,-0.3016618,0.52959836,0.5216683
0.018036233,0.32904357,0.5928764,-0.6916219,-0.329844,-0.69485044,-0.5927056,0.0139982,-1.1430498,-0.3787494,0.3923032,-0.5612339,1.135219,-0.24265645,0.18267864,0.63273036,0.4433028,0.5947338,-0.49135688,0.49085483,-0.1337321,0.91493523,0.49778712,0.54902637,0.28729844
0.047335457,0.3636553,0.6005916,-0.56362,-0.3962704,-0.6413703,-0.50887656,0.04986878,-1.0570488,-0.42767626,0.47117713,-0.7032499,1.1848295,-0.2720064,0.35986918,0.76726454,0.49543545,0.54292107,-0.3978472,0.61146283,-0.16054267,0.9660717,0.36135122,0.6209521,0.442751
0.04586535,-0.054202396,0.38323018,0.24226421,-0.30798215,-1.1152153,0.028388828,0.20452225,-1.4221029,-0.5269091,0.3031718,0.18718684,1.2053112,-0.10769792,-0.1871069,0.35288498,0.22759148,0.4267615,-0.7632295,-0.23329201,0.2708735,0.70244336,0.3058021,0.6769845,0.16096833
0.15642247,0.023053536,0.30233297,0.44013608,-0.4070717,-1.073701,0.039814573,0.08970064,-1.3341389,-0.5293341,0.30178854,0.18536328,1.1669238,-0.03896509,-0.14256059,0.39501283,0.30771393,0.34383506,-0.6716384,-0.21388642,0.20765318,0.70796067,0.3505631,0.726575,0.24515367
0.36128247,0.5567966,0.75429875,1.6147119,0.644206,-0.61015105,-0.048916236,0.36495224,-0.106549576,-0.50875527,0.97211164,-1.7524632,-1.2239317,0.04463892,-0.9037125,0.54259187,0.042774253,-0.75751096,-1.2806932,0.42658055,-0.10047011,0.49380115,1.965578,2.0713658,1.4087875
0.474034,-0.03198696,0.5517503,-0.4226646,-0.17484552,-0.95494926,0.61064404,0.5600705,-0.36641556,-0.7902122,0.62266445,-0.37295616,0.25015923,0.08964452,-0.00972799,-0.00975182,0.9165403,0.024136506,-0.245695,-0.080332175,-0.35289803,-0.12082026,0.35934928,0.18833686,0.12970202
-0.29221997,-0.48838833,0.74387944,0.322947,0.12927972,0.6970573,0.8223492,0.17884222,0.3084759,-1.5522273,0.52976364,-0.32407296,-0.42605162,-0.17651263,0.06961533,0.60463065,0.23483309,0.016320605,-0.99316084,-0.13320583,0.10522028,0.85286546,-0.24806334,0.8763354,0.89070123
0.4868107,0.22577222,0.88817465,-0.67167956,0.27965382,0.48728487,0.9070423,0.79946345,-0.018076122,-0.2905835,1.2355055,-0.48102364,0.26612893,-0.14463325,0.0415078,0.6655816,-0.23923787,0.5896223,-0.05210797,0.43043527,0.11656825,0.6545317,0.2337341,1.1245259,0.9364096
0.6813549,-1.5251578,0.6296794,-0.04086555,0.040068496,0.40950483,0.46254882,0.8544151,-1.4188578,-0.44082987,-0.9726866,-0.48210707,0.007643161,-0.62549865,0.16740945,1.1866431,0.88152987,0.75887185,-0.7601469,-0.042539746,-0.18792588,0.4648477,0.54757255,0.8504111,0.68352556
-0.53663576,0.55374736,0.602125,-0.33806264,0.09993736,0.32215422,0.22879918,0.59509027,-0.80545664,-0.6301272,-0.32401112,-0.42728585,-0.14047801,-1.0921017,-1.1036552,1.1430361,0.852981,-0.49592492,-0.8854498,0.42133862,-0.8000622,0.8557105,0.46843225,1.0504763,1.204837
-0.47312424,-0.26796982,-0.2484666,0.048393395,-0.12805532,0.11750335,0.57938325,-0.22990346,-0.5160909,-0.91625565,0.097909875,0.6660248,0.5750881,0.35335803,-0.13720821,1.3839643,0.54245025,-0.20488209,0.07092615,-0.41862062,-0.56831473,-0.31735757,0.4968744,0.50947917,0.8017907
-0.33305278,-0.6794029,-0.026055582,0.33739656,-0.9929314,0.011016328,0.83294696,-0.44467524,-0.68985647,-0.8605775,0.22152796,0.20574796,0.43734586,0.6215312,0.21965061,0.7746238,0.27456066,-0.147797,-0.34679955,-0.45505452,-0.3669663,-0.26290652,0.87759787,0.042352714,0.64477354
-0.24963582,-0.8004736,-0.14040986,0.23114817,-0.6063328,0.28212228,0.53491753,-0.29192674,-0.36896986,-1.0178517,0.06544726,-0.24026078,0.27190268,0.16810864,0.21843758,1.0705173,0.41700903,0.1328985,-0.036898986,-0.19010596,-0.1705667,-0.33371302,1.088612,0.7016571,0.41803914
-0.39156067,-0.5683168,-0.31474364,0.3833595,-0.4732465,0.07598128,0.53468955,-0.54667836,-0.5031219,-0.6708438,0.34895197,0.21523087,0.52041924,0.49082837,-0.037668835,0.9522501,0.6300462,-0.21463811,-0.2673857,-0.19865082,-0.42166898,-0.30287108,0.784654,0.35703006,0.7023745
-0.64520234,-0.3882712,-0.15549469,0.35287794,-0.23548062,-0.018197864,0.95859987,0.41363704,-0.85227567,-1.069879,0.74139476,0.81017977,1.201807,1.0102502,0.031499147,1.439292,0.05983283,-0.13419932,-0.5642068,-0.16767333,-0.10065584,-0.7610847,0.78828377,0.2433464,0.006570531
-0.56522614,0.30282497,-0.43979892,-0.26036265,0.29714006,-0.014706008,0.60511744,0.72823024,-0.6098904,-0.8223683,0.14970379,1.0064701,1.1849343,0.40763924,-0.04882088,1.6037085,0.6431223,-0.08513792,0.25551137,-0.04894812,0.026976464,-0.11662612,0.24744512,0.6535568,0.13248965
-0.58901757,0.3581598,-0.6975747,-0.42211023,0.60115194,-0.16468723,0.68585134,0.7764603,-0.25319624,-1.2147162,0.41716173,0.9107979,0.9273303,0.20914416,-0.27451414,1.5533984,0.55110884,-0.20453341,0.4020411,-0.013978766,-0.10235626,0.072055966,0.112814896,0.20726901,0.109094955
-0.51100427,0.55334496,-0.7568082,-0.52929854,0.45938504,0.15540619,0.5522136,0.58241826,-0.3815934,-0.914438,0.28631595,0.9195237,0.963746,0.21982755,-0.18753335,1.551357,1.0079113,-0.34184158,0.3303171,-0.018324494,-0.12627284,-0.10033118,0.11811519,0.1430984,0.2703652
-0.45868495,0.091294736,-0.6899356,-0.29607725,0.32807884,0.19627705,0.55265594,0.69284683,-0.31674773,-0.8190362,0.2053017,0.7319961,0.84351224,0.4319586,-0.052597042,1.5228316,0.86972564,-0.22062024,0.22731055,-0.034002934,-0.2881952,0.02186124,0.45885873,0.5174687,0.48338795
-0.5919423,0.05042033,-0.43777424,-0.31987637,0.38909906,0.02216189,0.61607075,0.7362625,-0.21801314,-0.98426276,0.3241357,1.1275933,1.1443709,0.36643177,-0.25201476,1.6295549,0.6015339,-0.17525072,0.2139793,-0.071134396,0.07287621,-0.23077226,0.2445505,0.47206348,0.028869748
-0.5751076,0.27325827,-0.6317301,-0.23728271,0.60966384,-0.31115916,0.65091085,1.1372612,-0.41538975,-0.86685044,0.05963355,0.80613136,1.0500287,0.5349,-0.20234522,1.5932745,0.72123945,-0.3985181,0.2152133,0.08430492,-0.1198493,-0.1369278,0.017873615,0.3706385,-0.0050817984
-0.4251591,0.17193317,-0.08301191,0.15726292,0.961218,-0.7345215,0.25483832,-0.046588816,-1.1174469,-1.0605497,0.4159947,0.5181036,0.5761576,0.66793954,-0.7591988,1.2969334,0.90599936,0.05696242,-0.21841292,-0.061639816,-1.1065091,-0.939454,0.23285653,0.013577658,0.7817224
-0.5723036,0.33886594,-0.5000825,-0.703125,0.4917656,-0.006193232,0.77718276,0.88009274,-0.52160203,-0.94849586,0.09324457,1.1598463,0.96286654,0.29137602,-0.21099833,1.7483872,0.4050308,-0.28852126,0.14248654,0.027584907,-0.3152997,-0.32906547,0.14518675,0.3930938,-0.024576202
-0.72419906,0.15180163,-0.5455029,-0.31116313,0.23602928,-0.14873838,0.62521905,0.88222724,-0.34102067,-0.87311774,-0.014093604,1.0147614,1.0662465,0.48035705,-0.38147664,1.9096009,0.3894187,-0.2068341,0.027341394,0.01692721,-0.030236337,-0.067030564,0.10173307,0.15923753,-0.05193614
-0.39450258,0.07335049,-0.7805358,-0.31976336,0.53232056,-0.067152806,0.56312835,0.76279,-0.5858407,-0.91052234,0.15278415,0.7207868,0.89024943,0.5785844,-0.29071835,1.8001589,0.6656759,-0.34359002,0.3256147,0.037381314,-0.27970505,-0.1522206,0.07961427,0.45398253,0.26194996
-0.63535506,-0.31608528,-0.27055675,0.3160463,-0.45069283,-0.1395305,1.1789188,0.5516774,-0.7804628,-1.2873981,0.7733616,0.7834315,1.2159001,0.802345,0.09914737,1.4424999,0.35893357,-0.26914886,-0.27741802,-0.18196766,-0.1790509,-0.8260034,0.67420024,0.6133092,0.20175608
-0.45922118,-0.8949897,-0.7027036,0.07620626,-0.7409402,0.500239,0.48533654,-0.4014656,-1.0412352,-0.45695043,0.905645,-0.95460117,0.009677992,0.15642163,-0.015686883,0.7914781,-0.07633879,-0.43505213,-0.23773175,0.045087427,-0.47517666,-0.70106554,1.0315653,0.74502647,0.888628
-0.44908962,-1.2286029,-0.56913173,0.044806767,-0.781339,0.6608384,0.2913444,-0.1085092,-0.9714489,-0.6878195,0.8788275,-0.84545726,-0.03632609,0.00080318964,0.17680255,0.9011301,0.022384472,0.0104236305,0.07504632,0.16858092,-0.041986246,-0.627907,1.3368238,0.94980633,0.68081844
-0.3295479,-0.9086005,-0.19840957,0.37071675,-0.9178791,0.39485374,0.8712055,-0.42396224,-1.0534834,-0.41781387,0.5027983,-0.18595104,0.21275526,0.5571155,0.2482811,0.8244326,-0.117852524,-0.21598284,-0.40361866,-0.38687593,-0.08904101,-0.55291957,1.0686879,0.22350818,0.59915316
-0.7369259,-0.09154858,0.04876973,0.13902622,0.28027084,-0.5353586,0.37233362,-0.53277713,-1.2161499,-1.1064785,0.2051968,0.5671111,0.34714708,0.4659902,-0.49881333,1.2351483,0.64361936,0.034914453,-0.17609632,-0.41061065,-0.990533,-0.93771076,0.537046,0.35286722,0.9929421
0.88341886,-0.7953696,1.4224869,-0.80917174,-0.81270343,-0.83420575,2.5461242,-0.5164308,-0.97104526,-1.1948668,-1.16136,0.38293934,-1.466135,0.36110765,2.0536213,1.2027054,0.6198557,-1.372073,0.51280415,2.2707403,1.5850388,1.4773622,1.3955388,-0.3885566,0.9229782
0.2888781,0.27958718,-0.6829956,0.10070984,-0.41357186,-0.16088381,0.6094292,1.0043199,0.09429194,-1.0609487,0.46541637,1.1059988,-0.66831845,0.70591956,0.21361175,2.1231818,0.26930183,-1.0984513,-0.44370294,1.175881,0.16583307,0.53949666,0.47296658,0.52721584,1.3963788
0.9385912,1.2519172,0.7568226,1.0942451,0.46879327,-0.7710307,0.528269,0.74193126,-0.3016439,-2.5785942,-0.5373208,0.051912498,0.98049945,1.8119916,-0.16662866,1.2086426,0.5489057,0.121071935,-0.20181291,0.5743558,0.19177713,-0.09420154,0.13968514,-0.62089455,1.0063366
0.39918804,-0.9573308,1.0467466,-0.87238824,0.0450875,0.15446906,0.4003778,0.63275665,-1.5253602,-1.0505812,0.4583183,0.16641253,-0.4796034,1.6770136,0.29073307,2.2467458,0.54534125,0.99147385,-0.0809736,-0.3197432,0.74433297,-0.45382074,0.12052402,-0.6547359,1.4248241
0.061967656,-0.88153356,0.79828125,-0.5677101,0.0074022147,-0.21009618,0.5202842,0.7232886,-1.2920136,-0.9393757,0.5946931,0.11541003,-0.34325323,1.5478011,0.5094365,2.1931164,0.49545616,0.79898065,-0.049797952,-0.40629375,0.62378347,-0.52542233,0.15780851,-0.5783948,1.2437412
0.23061235,-1.0314816,0.9426963,-0.47032523,-0.0019668299,-0.052643005,0.67079324,0.65691537,-1.260401,-1.0120311,0.56972,0.08602208,-0.33281103,1.5124079,0.4217489,2.1252358,0.38082886,0.8267902,-0.09622768,-0.49013302,0.60679287,-0.47526404,0.20413724,-0.58134466,1.3564405
1.3734776,0.47963914,0.05672352,0.13695341,-0.398315,-0.025849411,0.8886551,1.1572636,-0.40575394,-1.001787,0.09374579,-0.5310508,-0.6736179,-0.14945032,-0.2690101,0.84737843,0.14479682,0.2402314,-0.8767029,0.5631974,0.48868844,0.8801314,1.2356223,-0.44750208,-0.7249766
0.58630866,-0.09726404,-0.45706597,0.15456742,-0.64606076,-0.3324167,0.99975723,0.622216,0.28117526,-0.85006887,-0.28224516,-0.30743632,-0.5641865,-0.13963422,-0.79487705,0.88304174,0.61384904,0.3594747,-1.0134453,0.09840499,-0.10482626,0.66583914,0.54992896,-0.04465475,-0.23400538
1.4974043,0.64025587,0.05186686,0.19037884,-0.7506005,-0.19555879,0.96457815,0.9960225,-0.39092577,-0.79484695,-0.28607163,-0.4647436,-0.30379277,-0.25185853,0.024452096,0.6508981,0.12193432,0.30233285,-0.77376866,0.5126016,0.6118042,0.5785164,0.966076,-0.15115604,-0.5552342
