p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15
0.27558348,0.8871157,0.5178108,0.82524484,0.80550575,0.15340625,1.3749909,-0.75454485,-0.9949427,-0.028524943,1.074952,-0.2852749,0.1785091,-1.0264579,-0.29613793,0.37185115
0.07314178,0.93627906,-0.37955016,0.37394693,0.9318173,-1.1587667,0.92084026,0.33233303,-1.2115083,0.028928269,-0.54004234,-0.8481829,-0.32454145,-0.2641858,-1.0424384,0.44104493
0.04218686,0.9427234,-0.32215515,0.46102962,0.8473477,-1.1240842,0.96761155,0.16855371,-1.2054145,0.06839885,-0.50065607,-0.8901223,-0.30385837,-0.18152212,-1.0625356,0.45552033
-0.7410196,1.3914214,0.13155946,0.92959034,-0.18391523,1.0286071,2.259969,0.95322895,1.2823915,-0.7823524,-0.94437164,-1.4343922,-0.7967511,-0.7612867,-0.56246907,1.9933202
-1.1555903,1.5242294,0.99986124,1.557044,-0.009922198,1.437628,1.7471186,1.1278552,2.1116836,-0.9905096,-0.45490626,-1.2396594,-1.2840164,-1.163172,-0.468897,0.9845827
-2.8692973,0.62453,-0.25620082,1.7386552,0.16371816,1.2954959,2.6724553,2.64757,0.3218988,-0.19866785,-1.6028544,-1.7593399,0.020359581,1.1456019,0.6891801,1.0809646
-0.045875974,-0.5608475,-0.5594605,0.51387113,0.82540834,0.4913353,1.0562652,0.47924617,1.0860431,-0.99875313,-0.21593955,-0.9129107,0.8200387,-0.6257202,-1.0260485,0.28275397
0.73442286,0.7207213,1.1064147,0.28458154,1.4247534,0.7529794,0.7490109,-0.5144905,0.49566156,-1.1774257,-0.75681305,-0.97641927,1.2890823,-0.91429186,-1.7359047,1.0232368
-0.013529831,-0.3080919,1.1984818,0.9171856,1.6452719,0.7911596,1.1466765,-0.026767403,-0.5286251,-0.8565105,0.18201509,0.7358876,0.4564095,-0.7149843,-1.091044,1.1049322
0.05606353,0.13752785,1.5229255,0.71272314,1.341479,0.42257017,1.2283064,-0.19932288,-0.37846473,-1.0868965,-0.3227683,0.30769524,0.30233377,-0.7380775,-1.0307118,0.79339576
0.047261223,1.7051661,-0.559547,1.9191107,0.15984325,2.1143456,1.3071468,1.5459307,-0.24826078,0.3049128,-1.0915205,-2.6036935,1.2740973,-0.43827495,0.7905063,2.176482
-1.0634878,0.12697902,0.68671817,0.8247246,0.3952036,-0.13059196,1.5482155,0.60553557,0.9318864,-0.63248104,-0.8105645,0.6118871,0.15327808,0.19115253,-0.9012787,-0.4789352
-1.2724434,0.1792797,0.6530105,0.7483496,0.34224588,0.046044845,1.7741481,0.7743277,0.94005036,-0.5803946,-0.8729026,0.84216195,0.4062193,0.16584216,-1.1230433,-0.39429906
1.3892431,1.8083733,0.6097823,0.5794808,0.1629879,0.15802856,0.7442812,0.29561386,1.0966575,0.17874391,-1.3133131,-0.92910826,-0.1976275,-0.7388411,-1.0333627,-0.4915954
-0.33159384,-0.056577027,0.882035,0.9220384,-0.011726129,-0.6135264,1.8860419,0.47454876,0.934098,0.5371601,-0.9367679,0.17925468,-0.38870552,-0.25328216,-0.8443029,-0.5644147
0.48014852,-0.95164937,-1.3232185,0.27305737,0.38702512,1.7799699,0.99815935,0.41066572,0.7612351,-1.7910146,-0.41907156,-1.4978678,0.7336295,-0.6263904,-2.079126,-0.2811469
0.46230772,0.22659236,0.51148415,-0.2588868,0.8091814,0.43240637,0.530634,-0.39525735,0.6554056,-1.5331749,-0.61687964,-1.7191831,2.7337577,-1.1009471,-0.86752266,-0.3253411
-0.44339037,-0.30843586,1.319921,0.83515614,1.8502582,1.5728232,0.029296707,0.44890442,-0.015603551,-1.6891098,-0.16840844,0.51425815,1.1306579,-0.85405236,-0.99081326,1.2603
-0.35083348,0.11192862,1.6148185,0.86433125,1.2056452,1.2800796,0.21953031,0.059958078,0.1855982,-2.006395,-0.6515086,0.16229628,0.63725775,-1.3600698,-0.9710332,1.1340765
-1.1127219,0.9787972,-1.7295071,1.928041,-0.049285237,3.1326036,2.4265766,2.1035295,1.5310035,0.36880895,-2.948912,-1.0016297,0.6834863,-0.8015802,-0.59687346,1.3654708
0.3199322,1.696487,-0.6314473,-0.8463754,-0.4186787,1.238565,1.8099812,1.8162385,1.9225581,0.6303319,-1.1532818,-1.0125867,0.2970629,-0.5956807,-2.7011619,0.96089846
-0.17397614,-0.4348837,1.300728,0.22982837,1.2381192,0.24646519,1.1118591,0.30975387,0.28342742,-0.36435875,-0.8747433,0.1699377,0.6608509,0.6744019,-1.6745389,-0.7819291
-0.31676257,-0.48988932,1.1643529,0.18637313,1.3002931,0.5545416,1.0467575,0.47112346,0.05372973,-0.3459782,-0.95803267,0.32016686,0.5274438,0.8036289,-1.7827234,-0.5153103
1.7101392,0.59692425,1.0537864,0.01771877,0.84524417,0.29296038,1.116229,-0.45721576,1.1096311,-0.32654482,-1.9705691,-0.63100415,0.17205413,0.79511344,-1.6534762,-0.32534128
-0.63094324,-0.86085606,0.3953854,0.587403,0.710521,0.057549894,1.7440845,-0.132896,0.39785674,-0.5652267,-0.85209477,-0.44538805,1.4985889,0.45181778,-0.5849793,-0.66758895
