p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16
-0.31896263,-0.8915162,2.2246718,0.9847296,-0.16770488,0.56756175,2.2891417,0.3893213,-0.99605066,-0.37139845,0.7958984,-0.6187513,-0.25240117,1.0229962,1.6107849,-0.50158244,-0.067723066
0.74199194,-1.8432717,1.5868522,0.5009586,-0.109194875,-0.24119373,1.3829138,-0.40046194,-1.866618,0.39021477,0.6515834,-0.25112763,-1.1572366,1.1706868,1.2785447,-0.9236371,-0.411018
0.02007476,-1.2680917,2.0901408,0.840468,0.10114737,-0.06343786,1.811365,-0.5068288,-1.1832323,-0.1912937,1.1010436,-0.031581666,-0.41881612,1.07342,1.1174525,-0.9142492,-0.1471731
1.8647182,-0.91745436,0.7398357,0.9711574,0.032980956,1.4886248,-0.16244917,-0.16113517,-1.815423,1.6328007,0.42074165,-0.31429157,0.29463142,1.9365743,0.50865555,-1.5923125,-0.9124044
0.6705309,-0.8362646,1.5454093,1.1259899,-0.22696261,2.2968097,0.56595945,0.16704719,-1.5221288,0.95379776,0.115543745,0.13943136,-0.26126525,1.7623167,0.6924748,-1.035013,-0.70387715
-1.1372027,-1.8647618,-1.0905147,1.290039,0.6710195,0.862451,0.4495084,-0.3212591,-0.54393023,1.0364729,0.22904861,0.059341352,-0.64105725,2.1498022,1.5411551,-0.72916156,0.30112365
-1.8067825,-1.7144192,-0.5794156,0.9880138,0.0552428,0.33743328,0.49683714,-1.6772687,-0.5257215,0.30857748,0.43935344,-0.24451454,-1.3849449,2.8101964,1.6860479,0.8737957,1.9267569
0.10296822,-0.48943248,-0.21181542,1.5696523,0.37902987,0.19667357,0.8382855,0.44253993,0.35629058,0.69831735,-0.3688377,0.18153457,0.22527982,0.27216226,1.1958951,-0.2130292,1.5658472
0.52101874,0.15093583,1.5024238,-0.05304244,0.5445888,0.47437,-0.29879743,-0.44392487,-1.4529909,-0.13838793,-0.22276251,-0.08818812,0.1985537,1.2922493,1.7864323,-0.62109345,0.47990972
-0.11818037,-0.6236782,0.33641073,0.77381325,1.932356,0.6523515,1.8808193,-0.59067434,0.22102994,-2.0012662,-0.5245561,0.948061,-2.791724,1.6534026,0.109362945,-0.16887455,0.58822465
0.6070633,-0.64785016,0.83134806,0.78898776,1.7744869,-0.0481324,1.9594702,-0.17971349,-0.21526647,-0.39657012,0.20590878,0.2870565,-1.8272992,-0.9658384,0.47528782,-0.22213581,1.1408954
0.8355071,0.9774137,1.2444893,1.7105436,0.26963305,2.0169935,-0.66468996,0.05658193,-0.9518563,-0.08020657,0.027932094,0.9889434,0.7871021,0.70574737,1.342339,-0.60539126,1.8496561
0.58120024,-0.3639479,0.07560296,0.110441715,-0.08546435,0.86770153,-0.25747243,-0.10782047,-0.8233056,-0.8990926,-0.29578307,0.2911988,-0.14095311,0.9060427,1.6136944,-0.1559448,1.1430792
1.4609168,-0.9747998,0.29724565,0.499019,0.74404466,0.14157826,1.6304834,-0.14130996,-0.69444776,0.043587107,0.098245256,0.16688348,-0.93156636,-0.41475055,1.1381338,0.2786304,2.9284174
0.64843845,0.010693219,0.3517845,0.6026146,0.39456737,0.76863515,0.11997089,-0.36358684,-0.6606628,-0.29359442,-0.17830265,0.19854891,0.19630902,1.1802999,1.9928404,-0.75851506,1.0124949
1.1184353,-0.49848425,0.6172852,1.3814225,0.26806724,0.09892723,-0.37764758,-0.31822836,0.54340017,0.12567887,-0.30556467,-1.0971856,0.05545875,1.7900053,1.8357399,-0.25780144,0.1715996
0.6670663,-1.0003455,0.43457565,1.610643,-0.7812793,0.22437862,-0.6442276,-0.096348986,0.74261606,-0.57280856,-0.64387596,-0.29320288,-1.6219183,1.0222404,0.14584063,-0.13072172,-0.12100066
0.9576692,-0.3917989,0.40211326,1.3771881,0.11750996,0.3497371,0.16842654,0.24004889,0.3507873,-0.1717859,-0.15987189,-0.7960484,-0.39271358,1.2613772,0.6954759,-0.31261635,-0.06527339
1.1133512,-0.43579286,0.352959,1.3572211,0.112327024,0.20485619,0.21853153,0.14393465,0.30378708,0.01507873,-0.24825549,-0.9520104,-0.6128941,1.22011,0.79822564,-0.36077455,-0.19982518
0.60795134,1.9826306,1.825195,1.6487448,-0.51305354,0.37977508,0.09311253,0.5713372,1.2218759,-0.056861218,-0.20354135,0.28523377,-0.52500695,0.69146,0.94820297,-1.8421699,0.47837532
0.13983372,1.5146519,0.77133,1.8264154,-0.66296154,0.9620675,-0.40664825,-0.07727181,1.2090251,-1.4796684,0.22312158,0.059443958,-1.7353327,-0.4498075,1.2073218,-2.7339926,1.221053
-0.7460669,-0.54455465,-0.57626975,1.5166837,0.27986953,2.738773,0.11785125,-0.23930512,-0.22012736,0.8432453,0.94651085,0.12904216,-1.4985057,1.2665317,1.6484314,0.54191494,-0.8939757
0.47185966,0.792783,-0.0017262171,1.6092917,-0.25616807,1.6043886,-1.5628403,0.88373363,-0.7579488,-1.7396632,-0.7057499,0.3655816,0.18009533,0.47790217,2.3330686,-1.2371688,1.2927363
1.2065678,-1.5124136,-1.5819649,0.19727874,-1.670227,0.15551624,0.12710716,0.52850026,-0.085631385,0.122713394,-0.9051696,1.9806628,-0.9213094,0.9792486,3.3886638,-2.101404,1.3195581
0.33166456,-0.4084961,-0.01655924,0.5299187,0.31950524,2.0318706,0.5110703,0.37900737,-1.176062,0.323274,-1.9316412,0.83535546,-1.8879583,2.3542118,1.3891456,0.45108616,0.47073254
0.2445331,0.17623933,0.70684075,0.7701657,0.51295006,0.59015447,-0.03983107,0.020040495,-0.6551492,-0.23380218,-0.4367132,0.15448007,0.18080449,1.0431701,1.976609,-0.632815,1.0573922
0.3957465,0.16220674,0.71785915,0.84785724,0.38468206,0.6855807,0.058296185,-0.15772061,-0.5744868,-0.11410236,-0.265061,0.33333048,0.2529105,0.90541697,2.089725,-0.5705598,0.82556033
0.53308374,0.1891898,0.6034802,0.46705252,0.37622944,0.6767388,0.069741815,-0.15806143,-0.60570216,-0.29856157,-0.07740702,-0.0804013,0.26155362,1.1909429,2.0351322,-1.022524,0.7917711
0.50235295,0.21853185,0.77431273,0.63795304,0.44768956,0.61387736,-0.14206788,-0.034993872,-0.48737937,-0.02389694,-0.2513221,0.008791402,0.37611064,1.0121034,2.1238945,-0.49515852,1.1077274
0.7501684,-0.09152247,0.5151704,0.3264205,0.3522578,0.65052295,0.014910896,-0.14813687,-0.46677762,-0.25831044,-0.43726063,0.0348132,0.3146737,1.2411889,2.120373,-0.6613126,1.1154337
0.64817625,-0.1531689,0.39835528,0.6944341,0.5652304,0.38005695,0.09212063,-0.36788598,-0.49350226,-0.31726512,-0.33058017,0.16198151,0.17194425,1.0543443,2.3107579,-0.83191985,0.84669125
0.5741569,0.03055233,0.6894951,0.6645442,0.34907463,0.6822536,-0.117258206,-0.10292665,-0.54418695,-0.11746843,-0.3485961,0.056291547,0.28754166,0.9704641,2.2970715,-0.71159667,0.79534084
0.58777195,0.02294531,0.54638994,0.44001842,0.1094271,0.62348133,0.14987485,-0.24395064,-0.6300441,-0.29061708,-0.15561415,0.3159721,0.19275844,1.0327609,1.9974585,-0.80162597,1.0802612
0.0313253,-0.9137966,1.2893953,0.29528233,0.44272473,0.13928232,0.76906914,-2.4264534,1.7251127,0.2583869,3.0157561,-0.18741743,-1.2419883,1.2728951,1.1616589,0.3277892,0.044127624
-0.63628054,0.37735742,0.4410028,0.59080774,1.1776444,0.37605217,-1.1547213,-0.5751715,-0.3147373,0.5722755,0.64538664,-0.06951892,-0.7731331,0.7300901,0.61292464,-1.1670157,1.0841504
-0.5059094,-0.967577,0.4002772,0.6861962,-0.2919327,-0.16038868,-0.18982607,-0.08214072,1.3822932,0.88366646,0.18084362,0.33742428,-0.8021467,-0.45109645,1.2393758,-0.54017556,0.99225897
0.09063862,0.69356704,-0.5304914,0.8752397,0.29131863,0.96827126,0.36967576,-1.3652837,1.1736873,0.3003297,0.91237855,0.39510027,-0.61797684,0.28905407,0.2084721,-1.0848314,1.1378452
0.07976694,-0.20715441,0.33891818,0.81461173,-0.60634685,0.13821894,-0.41409212,-0.31995782,0.45314825,1.0836099,1.6189033,-0.45791408,-0.87377125,-0.1433694,0.41758594,-0.78556156,1.1145761
0.6373255,-0.4506653,0.0020804529,0.1386898,-0.079410605,0.91995275,-0.21770598,-0.13214767,-0.8426487,-0.956794,-0.3078553,0.3916805,-0.04717957,0.8700338,1.6120054,-0.28287223,1.2105935
0.62068546,-0.3876081,0.015097214,0.07287666,-0.12803102,0.8949319,-0.22022386,-0.123297215,-0.9109724,-0.7884021,-0.28970224,0.2980058,-0.033767823,0.88277745,1.6635752,-0.29136616,1.2852015
0.50467414,-1.4059337,1.2055038,0.97848785,0.22884062,2.173132,-0.024172992,1.4144067,-2.5092847,0.2226302,0.91486853,-0.12115168,-0.26069134,-0.010997671,0.14795737,-0.20017427,0.874756
0.44233686,-1.4439465,1.4498086,1.0234934,1.2643296,0.83286786,0.36148918,1.4781665,-3.0172155,0.20153901,1.2305219,-1.2064853,-1.1391444,-0.20382242,0.1999286,-0.2607458,0.57111883
1.2807516,0.029414792,2.6444342,0.34547368,0.96133167,3.2140877,0.38062724,1.4981165,-1.302683,-0.3900187,2.0327036,-2.2207282,1.6688919,-0.3192146,1.493164,-0.0037356594,0.18114565
0.27519733,-1.0346887,-0.2521025,0.35937554,1.576315,0.41486895,0.17649665,0.033341948,-0.9194122,-0.6049815,0.584421,-0.061013974,0.047065996,0.66689724,0.61215234,-0.33484674,1.91562
0.16499166,-1.3669416,0.9348072,0.8218796,1.2717395,-0.11634027,-0.082901925,0.57594085,0.21385035,0.5015472,0.026526323,0.8050337,-1.0302243,-0.36092478,1.3069466,-0.09201063,2.112621
-0.05081178,-0.89501804,0.9172063,1.2612481,-0.12661056,-0.409047,-0.017729431,0.6405033,0.31912598,0.73928374,0.3700741,-0.13642465,-0.23045552,0.085920215,1.4418523,-1.1950899,1.8613776
-0.114394076,-0.82897455,1.3035678,1.2027375,-0.078189515,-0.31715366,0.34882122,0.2769466,0.12969393,0.8420324,-0.081816666,-0.2034657,-0.3807895,0.17484824,1.7730124,-0.5270776,1.3521235
1.5098505,-1.5146434,2.4717424,-0.3958174,0.91671634,2.1995544,-0.91056836,1.6915987,-0.8787181,0.6696886,1.2923206,0.22073296,-0.7643513,0.78912604,-0.3576554,-0.2688803,0.8699505
-0.55248684,0.57716477,0.7115151,1.9500474,0.9692898,0.4046633,0.7676269,1.1897862,-0.37286785,-0.37308085,0.59689736,-0.829259,0.030356953,0.28004247,0.6712399,0.23518354,0.6704016
-0.3232158,0.60759157,0.9005375,2.0092034,1.2363021,0.3564651,0.7181955,1.2213471,-0.4007639,-0.30169028,0.6305071,-0.6923151,-0.077811204,0.07057792,0.7087709,0.226349,0.9205235
-0.18180676,-0.05426666,0.6451378,-0.22676323,0.77240026,0.9645525,0.93611187,0.9949848,0.10085078,0.15049596,0.5957964,-0.37535682,-2.0689085,-0.082987875,-0.37733415,0.7747431,1.342534
-0.3050738,0.50785184,0.114914455,1.5688199,0.38788044,1.271342,0.93023926,0.4465977,-0.649247,-0.36757904,0.07419227,-1.4178547,-0.77111095,0.18518698,0.49185407,0.03860781,0.42292413
-0.025421366,-1.0686821,-0.5984453,-0.5007449,2.5995321,1.0202551,0.6040875,-0.62683463,-0.7864259,0.17861785,0.677487,0.3686157,0.13395868,-0.5124713,0.87716836,-0.9890287,2.1446927
-0.8950543,-0.55789244,0.92908645,0.20979883,2.2460449,-0.36556238,-0.131395,-0.6695534,0.16963798,-0.05253087,0.020347448,1.0679662,-0.7386837,0.022035707,0.71891755,0.18649876,1.9284561
-0.5477703,-1.5295918,0.9017431,0.21635173,1.0606087,-0.662676,0.29109123,0.8610293,0.15508448,1.2188766,0.71101946,0.25149533,-0.14590909,0.64120054,1.2991607,-0.66670406,2.1026335
-0.5626769,-1.5524396,1.4061508,0.21976358,0.8198091,-0.5283256,0.6406919,0.52537686,-0.73199344,1.3085071,0.53158385,0.22319148,-0.30233547,0.56108296,1.5700896,-0.0706608,1.6980613
1.5014033,-1.1062508,0.97408545,-0.092087075,3.0502675,3.0802853,-0.5099234,1.9448699,-3.238727,1.5293963,1.9444194,-1.2345811,-0.34582376,-0.2168973,0.81596965,-0.10641031,1.4019096
0.80660707,-0.7887639,0.04155259,-0.1658015,2.094722,1.978624,0.18667346,0.67154115,-1.5178715,-0.95652235,-0.1217277,1.1735986,-2.4828048,-0.17769533,0.0632452,1.2607863,1.8311551
-0.7106607,0.09051936,0.11686209,1.3048247,0.71013325,0.76528174,0.89526486,0.7731973,1.1732355,0.05005506,-0.017451944,-0.19454452,-0.057668075,0.19636786,1.6085402,0.5390547,1.4306474
-0.3925579,-0.04937572,0.099568486,1.1144603,0.7810701,0.88147956,0.7109203,0.843628,1.2488014,0.39813152,-0.021630397,-0.16103199,-0.0711056,0.109274745,1.5203804,0.49046245,1.5794418
0.0074598244,-0.3000155,0.316631,0.7551896,1.0152881,1.0955594,0.98974293,0.9083258,1.0083215,-0.046701968,0.093540505,-0.0064474214,-0.6927598,-0.29322302,-0.025087899,1.3489329,2.0889716
-0.45164287,0.4183055,0.9157037,1.4516257,1.4151969,0.88547146,0.8349806,-0.076347075,0.61798507,-0.49392012,0.2821608,-0.79919916,0.5054274,1.1651766,0.105657645,0.1578676,1.1559874
